trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
549,2,4,3090.2,26887.8,1,0,0
935,2,4,1300.0,31772.4,1,0,0
515,0,3,19062.5,91882.5,1,0,0
1797,2,4,2780.5,40777.0,1,0,0
1920,0,3,6575.1,51547.1,1,0,0
2098,2,4,14.6,25137.8,6,0,0
1764,2,1,8518.1,80363.6,5,4,41383329
891,2,4,4422.7,59988.7,1,0,0
1471,0,0,263.6,55752.2,7,0,0
1654,0,2,6185.2,25126.6,2,12,23970487
2159,2,4,14.6,30542.9,6,0,0
1678,0,0,56.2,12056.7,7,0,0
792,2,1,1643.3,56654.6,5,9,8772674
980,2,4,14.6,19241.7,6,0,0
1836,0,0,100.0,26033.8,7,0,0
1915,2,4,342.6,38317.1,1,0,0
2068,2,4,30.0,62257.2,6,0,0
1817,2,4,2814.6,76231.4,1,0,0
2083,0,0,173.3,37059.1,7,0,0
519,2,4,9342.9,35859.6,1,0,0
2129,0,0,71.4,13490.7,7,0,0
2159,2,4,14.6,71917.6,6,0,0
1849,2,4,4990.8,35370.5,1,0,0
1444,0,0,80.7,20563.3,7,0,0
1717,0,3,16251.5,43684.0,1,0,0
1785,2,1,1248.4,28225.9,0,7,31253417
1374,2,4,8509.1,48031.7,1,0,0
1733,2,4,14.6,29431.2,6,0,0
1246,2,4,1223.9,24021.2,1,0,0
1703,0,0,78.9,19797.1,7,0,0
1733,0,0,124.9,29712.0,7,0,0
699,2,4,14.6,35274.9,6,0,0
1127,0,0,176.8,40099.3,7,0,0
956,2,4,14.6,22423.7,6,0,0
1443,2,4,808.3,14731.8,1,0,0
1984,2,1,9163.3,8390.3,5,2,39132508
1647,2,4,5534.0,54115.5,1,0,0
2166,2,4,33726.2,108758.2,1,0,0
910,0,3,47231.9,104892.5,1,0,0
1063,0,0,77.1,20404.5,7,0,0
2129,0,3,46704.2,111481.3,1,0,0
819,2,1,122.3,64486.4,0,1,62996649
2107,2,4,1559.3,51013.5,1,0,0
2129,2,4,14.6,38675.5,6,0,0
1856,0,3,4910.7,26048.8,1,0,0
637,0,0,95.8,22991.4,7,0,0
679,0,0,91.5,24230.0,7,0,0
699,0,3,25541.3,63084.4,1,0,0
2167,2,4,31826.8,16892.9,1,0,0
2022,2,1,142.5,39463.0,3,11,39753494
1374,0,3,36471.2,38451.4,1,0,0
1376,0,0,156.5,33868.9,7,0,0
712,0,3,16982.8,62902.5,1,0,0
1498,0,0,57.8,14743.0,7,0,0
1529,2,4,14.6,36382.8,6,0,0
1040,0,0,216.0,89806.3,7,0,0
1008,2,4,272.3,22721.9,1,0,0
2037,2,4,14.6,60833.4,6,0,0
2075,2,4,5403.8,69420.1,1,0,0
2141,2,1,5001.5,84703.2,8,1,87140153
1900,2,4,5236.9,36813.4,0,0,0
394,2,4,5151.7,30591.7,1,0,0
1972,0,3,3470.5,27102.3,1,0,0
1121,0,3,828.2,26585.6,1,0,0
1009,0,3,19061.2,36848.3,1,0,0
316,2,4,20370.2,46053.5,1,0,0
1831,2,1,9283.1,66638.4,5,1,64321553
1835,2,4,5338.6,52262.1,1,0,0
1606,2,1,715.7,26307.3,0,8,53861367
1496,0,0,190.6,40406.6,7,0,0
1976,2,4,14.6,15504.4,6,0,0
1501,2,1,974.1,68149.3,5,3,90052551
340,0,3,12665.4,36306.6,1,0,0
249,0,3,4625.6,18374.3,1,0,0
1460,2,4,4080.6,38858.4,1,0,0
490,2,4,3921.2,53597.0,1,0,0
1952,0,2,34573.2,81604.0,1,9,50789907
2135,2,1,1102.7,35064.2,3,5,5102745
1915,2,4,1191.7,44696.2,1,0,0
1462,2,4,14.6,63700.0,6,0,0
2103,0,0,131.3,61921.3,7,0,0
1070,0,3,11937.4,40188.7,1,0,0
1332,2,4,14.6,22665.7,6,0,0
1733,2,4,1268.5,17320.7,1,0,0
1414,2,4,14.6,98288.2,6,0,0
431,2,4,1100.0,35624.8,1,0,0
631,2,1,10.1,32939.3,0,13,33970207
2008,2,1,2200.0,13392.7,1,4,55248681
1708,2,4,755.1,12692.0,1,0,0
2109,0,0,158.1,37480.7,7,0,0
1338,2,1,2708.2,21723.4,5,7,64344444
1491,2,4,3300.0,19072.6,1,0,0
1468,2,4,346.9,24380.2,1,0,0
1856,0,2,4299.3,16252.7,2,2,22966006
1226,2,4,14.6,21484.8,6,0,0
495,0,0,101.4,18587.4,7,0,0
1579,0,2,6888.5,43897.3,2,1,71182344
680,2,4,10465.3,36649.0,1,0,0
1987,2,4,302.2,23275.8,1,0,0
1979,2,4,24889.1,39539.0,1,0,0
1580,2,1,4323.9,18131.1,0,4,42289429
2098,1,4,24150.8,25744.4,1,0,0
2068,0,2,5531.6,33717.7,2,8,85091450
1835,2,1,7802.0,23847.7,5,4,71062665
2109,0,3,6516.6,17822.3,1,0,0
1352,0,3,2280.9,31045.8,1,0,0
1825,2,4,14.6,52864.0,6,0,0
1985,2,1,3424.4,37862.9,5,4,76098392
927,0,0,115.7,29756.8,7,0,0
856,2,4,14.6,37426.7,6,0,0
819,0,0,125.1,30775.0,7,0,0
925,2,1,1000.0,49225.8,5,12,11342896
1580,2,4,100.0,32413.3,6,0,0
1611,2,4,1210.8,37269.2,1,0,0
1748,2,4,14.6,25897.8,6,0,0
1185,2,1,3.6,107112.1,3,11,90498703
1117,2,1,797.9,19372.2,0,4,97949240
1514,0,0,120.9,28640.1,7,0,0
2040,2,4,8331.9,22369.5,1,0,0
2115,2,1,223.0,18636.2,0,5,40802799
729,0,2,4618.6,20526.0,2,2,87319360
1317,2,4,14.6,33103.6,6,0,0
1868,2,4,7825.0,41373.3,1,0,0
1884,2,4,14.6,22712.8,6,0,0
1063,2,1,30.0,110900.2,0,3,11316152
1818,0,2,6605.3,32909.1,2,12,72684388
1112,2,4,6312.3,20177.2,1,0,0
1529,2,1,7880.9,97936.7,5,7,22186296
1279,2,4,1262.4,21308.7,1,0,0
1229,0,3,32867.4,99669.2,1,0,0
1883,2,1,1800.0,15475.7,0,12,72783474
1639,2,4,2041.1,22618.1,1,0,0
2074,2,1,2000.0,22770.2,1,12,47438288
710,0,2,51519.5,101376.4,1,8,38001087
1954,2,4,14.6,45248.1,6,0,0
1945,2,4,30.0,13058.9,6,0,0
712,2,1,1390.1,19310.2,8,9,90555913
1194,0,2,20469.0,45735.9,1,8,18577556
2133,0,3,3705.5,46497.3,1,0,0
1495,0,3,22787.0,122308.9,1,0,0
1230,1,4,18689.9,82501.6,1,0,0
1915,0,3,6823.6,42665.3,1,0,0
1580,2,4,839.1,27985.8,1,0,0
1736,2,4,10749.0,64717.0,1,0,0
1399,2,4,14.6,29539.1,6,0,0
1764,2,1,6961.1,72388.3,5,11,49138970
1850,2,4,14.6,39995.6,6,0,0
1990,2,4,14.6,62776.2,6,0,0
1531,0,0,146.8,36300.4,7,0,0
2017,0,2,3450.7,17366.4,1,6,5791059
1155,2,4,4340.2,29462.7,1,0,0
1460,0,3,13460.3,14719.8,1,0,0
408,2,4,6868.5,54182.2,1,0,0
1405,2,1,3223.1,15754.2,5,9,25924308
1470,0,3,361.0,22545.8,1,0,0
1770,2,4,14.6,62219.7,6,0,0
2003,2,4,3014.7,34458.8,1,0,0
1490,2,4,14.6,74988.3,6,0,0
398,2,4,15961.3,39461.6,1,0,0
1945,2,1,500.0,23427.6,0,5,76199414
1856,0,3,23426.9,85177.4,1,0,0
1939,0,3,47598.7,91761.4,1,0,0
1744,0,0,358.6,61958.7,7,0,0
1527,2,4,14.6,32223.4,6,0,0
912,2,4,4000.8,18313.9,1,0,0
1833,2,1,49.9,44057.1,0,12,99329483
2078,2,4,3372.0,27796.1,1,0,0
1216,0,0,65.5,11682.4,7,0,0
1321,2,1,13968.8,9337.8,5,6,91519842
1619,2,4,14.6,18339.5,6,0,0
1706,0,2,5293.3,24618.0,2,7,21474181
1471,0,0,59.2,15189.2,7,0,0
298,0,3,19792.7,42492.0,1,0,0
1248,2,4,14.6,34936.7,6,0,0
1032,0,2,16158.0,35349.3,1,3,70579649
978,0,3,5115.3,31004.0,1,0,0
1850,0,3,17153.9,36438.8,1,0,0
1561,2,4,1427.3,19511.1,1,0,0
826,2,4,1723.9,15762.9,1,0,0
760,0,2,3540.4,19127.8,1,10,0
1732,2,1,5409.3,24971.8,8,9,87307061
1072,0,0,100.3,23923.5,7,0,0
1834,0,3,8207.2,43039.1,1,0,0
1672,2,4,14.6,26271.6,6,0,0
1368,0,2,5551.2,36470.2,2,11,23601125
1275,2,1,3403.8,22041.1,5,4,75965283
920,2,4,3370.8,43320.3,1,0,0
2172,0,3,21503.1,51875.8,1,0,0
1053,2,4,14.6,16286.1,6,0,0
921,2,1,2701.2,27237.4,0,10,11571162
1561,2,1,1233.3,59178.2,5,5,8718113
