trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1837,0,2,5679.4,25330.3,2,5,62722436
917,2,1,2383.6,-335.5,8,3,52873060
922,0,2,30426.9,69072.4,1,4,89774260
1375,2,4,5507.3,35898.5,1,0,0
1898,2,1,1501.1,44137.7,5,12,32882414
1976,2,4,14.6,40790.1,6,0,0
246,2,1,5662.9,20909.6,5,4,13503298
953,2,4,14.6,45016.4,6,0,0
1945,2,1,2158.7,37216.5,0,4,38266268
1770,2,4,2104.0,91125.2,1,0,0
1551,0,3,17882.0,98248.7,1,0,0
1948,2,4,14.6,6890.8,1,0,0
1596,0,3,2931.1,21076.1,1,0,0
1558,0,3,34075.4,68172.7,1,0,0
1958,2,1,4320.7,30195.6,5,6,72714584
2079,0,0,40.4,14588.1,7,0,0
1954,0,0,137.1,27861.1,7,0,0
2190,0,0,158.6,45395.0,7,0,0
1624,0,0,199.6,59719.0,7,0,0
1710,2,4,14.6,47071.3,6,0,0
1260,2,4,14.6,32468.8,6,0,0
208,2,4,301.0,29529.1,1,0,0
853,0,3,16095.9,31720.8,1,0,0
1952,2,4,7687.9,72799.5,1,0,0
2049,0,0,136.9,30847.5,7,0,0
1648,0,3,39153.9,78780.1,1,0,0
1579,2,4,3069.8,21188.1,1,0,0
2006,0,0,100.1,14420.9,7,0,0
1532,0,0,186.4,31369.0,7,0,0
1835,2,1,849.0,25653.4,0,4,79186984
1551,2,4,14.6,22296.9,6,0,0
1144,2,4,23144.3,42165.3,1,0,0
1082,0,0,96.4,28027.9,7,0,0
1724,2,4,14.6,73155.5,6,0,0
1668,2,4,1755.9,56434.0,1,0,0
2015,2,4,14.6,36719.2,6,0,0
1399,0,0,234.5,59034.6,7,0,0
1719,2,1,8337.1,29185.3,5,2,35685990
1890,2,4,29132.3,74590.4,1,0,0
1915,1,4,15885.1,85358.1,1,0,0
982,0,2,2794.1,11341.9,1,3,16141194
1883,0,3,1884.2,14434.9,1,0,0
1746,2,1,4416.1,14439.5,5,1,21097648
1490,0,3,12480.6,41897.0,1,0,0
759,0,0,101.6,28669.5,7,0,0
1104,0,0,227.0,46657.3,7,0,0
2159,0,2,3136.1,21573.7,1,12,19432902
590,0,3,31763.6,96700.4,1,0,0
1106,0,0,70.2,16110.1,7,0,0
2159,0,0,282.8,61328.1,7,0,0
2049,2,1,3103.4,14665.7,0,13,56821028
2107,2,4,6689.9,82488.3,1,0,0
2110,2,4,14.6,15036.9,6,0,0
1951,0,0,137.0,42170.7,7,0,0
2068,0,3,185.0,38897.5,1,0,0
1495,0,3,18769.6,56803.5,1,0,0
1359,2,4,14.6,97222.2,6,0,0
1723,1,4,21867.0,43644.8,1,0,0
831,2,1,12532.8,10020.7,0,5,20412948
1076,2,4,1705.2,18449.0,1,0,0
1220,0,2,5982.5,28866.2,2,1,50543252
1584,2,4,5542.6,43519.9,1,0,0
1931,0,0,106.8,22119.0,7,0,0
1800,0,3,29662.2,51145.4,1,0,0
2111,0,3,792.8,15089.8,1,0,0
2037,2,5,1552.1,47858.9,1,0,0
2014,2,4,14.6,-5874.5,6,0,0
1703,0,2,5684.9,22466.9,2,3,76392590
1653,2,4,2043.7,42216.8,1,0,0
1886,0,0,501.2,46383.3,7,0,0
2035,2,1,5299.5,19564.4,5,12,61536868
1132,2,1,7220.4,58753.5,0,5,53248430
1976,0,3,31922.5,169852.2,1,0,0
1485,2,4,14.6,42203.1,6,0,0
1429,0,3,6578.5,18465.6,1,0,0
833,2,4,2142.9,43316.1,1,0,0
246,0,0,538.1,80040.8,7,0,0
1976,2,1,4211.1,15589.7,5,13,58857004
2037,0,3,24588.4,129443.2,1,0,0
917,0,2,3026.5,13560.8,1,6,41530812
2048,0,0,148.9,34016.2,7,0,0
1101,0,3,11501.4,29908.5,1,0,0
2129,2,5,3193.8,49359.3,1,0,0
1531,2,4,609.5,27473.5,1,0,0
639,2,1,2823.5,24828.4,8,1,37046508
986,0,0,101.7,24805.3,7,0,0
1062,0,2,3161.7,15368.6,1,13,69941180
1587,0,3,30860.5,48424.0,1,0,0
1550,0,2,39005.3,94103.4,1,3,97895896
2129,0,2,4278.8,28576.3,1,4,4867308
1094,2,4,14.6,23910.3,6,0,0
2036,0,3,17389.3,64875.6,1,0,0
1825,2,4,2841.8,113099.5,1,0,0
1435,0,2,39055.3,88400.6,1,1,87238056
895,0,3,16248.2,20087.3,1,0,0
1624,2,4,302.3,25344.2,1,0,0
780,2,1,4789.5,31034.9,5,7,36202984
727,0,2,5850.6,20010.2,2,3,40254264
1033,2,4,14.6,17244.5,6,0,0
1519,2,1,3252.1,32956.4,8,4,74093736
1373,1,4,6110.1,85788.6,1,0,0
1609,0,0,183.3,41094.3,7,0,0
1764,2,4,14.6,31186.5,6,0,0
2190,0,0,221.7,54888.0,7,0,0
1231,2,4,3217.5,32036.9,1,0,0
1454,2,4,937.7,16819.0,1,0,0
1959,2,1,1196.3,23267.8,0,13,426374
1923,2,4,14.6,11289.9,6,0,0
2062,2,4,20594.9,73029.4,1,0,0
2137,2,1,14.6,26097.3,3,1,81898130
1823,2,1,2840.4,26605.5,5,9,47082600
974,2,4,45691.0,64048.2,1,0,0
1892,2,4,14.6,19921.4,6,0,0
1567,2,4,17538.5,38473.9,1,0,0
1676,2,4,1568.9,22254.2,1,0,0
1039,0,2,3485.0,19449.4,1,8,35255420
2002,2,4,63.5,18316.2,6,0,0
1944,0,2,3593.6,28160.6,1,7,37352624
2032,2,1,5286.5,7537.5,0,5,37438164
2020,0,3,10433.5,21450.2,1,0,0
1080,0,0,105.4,23996.9,7,0,0
1628,2,4,14.6,629.3,6,0,0
85,2,1,1845.5,17584.7,5,12,11589734
2030,2,4,19131.4,38749.8,1,0,0
999,1,4,11448.6,16458.0,1,0,0
1771,2,1,5197.6,18336.3,5,5,31774548
2166,0,0,207.7,67876.9,7,0,0
1399,2,1,2496.4,13097.4,5,1,22782938
869,0,2,20222.8,55340.1,1,6,89071600
1578,0,3,14751.3,94380.2,1,0,0
1910,0,3,7808.4,44873.9,1,0,0
1743,2,4,14.6,15675.6,6,0,0
732,2,4,1500.0,16815.1,1,0,0
1748,2,4,54609.7,84783.9,1,0,0
1945,2,1,3142.8,24728.3,5,9,91879730
1341,2,4,1387.8,12459.0,1,0,0
1293,2,4,14.6,65927.5,6,0,0
1107,0,2,36710.1,69680.6,1,10,80229170
1439,0,0,128.0,26829.7,7,0,0
1491,2,4,14.6,25186.3,6,0,0
1497,2,4,14.6,25034.8,6,0,0
1510,0,2,6527.3,40144.5,2,10,92277080
1319,0,0,98.2,18260.4,7,0,0
1508,2,4,14.6,27658.8,6,0,0
1591,0,2,7737.5,37512.0,2,7,28894096
1363,0,3,24335.0,36950.4,1,0,0
1543,2,4,3093.7,39359.4,1,0,0
1825,2,1,3890.2,45786.6,5,4,13467116
362,2,1,4333.2,43540.7,0,1,37163596
737,0,2,3062.0,25980.4,1,11,25835464
1640,0,0,14.6,106889.5,7,0,0
1952,0,0,71.1,14895.0,7,0,0
2138,2,1,5550.6,95614.7,0,2,81950890
714,2,4,14.6,23443.9,6,0,0
381,0,2,2599.0,11555.2,1,9,17742428
1087,0,2,24148.2,57734.0,1,12,62268856
2190,0,0,293.6,87764.1,7,0,0
982,2,4,2892.3,42472.5,1,0,0
1764,2,4,298.2,25191.3,1,0,0
1170,2,4,14.6,27773.3,6,0,0
1398,0,0,128.7,34582.1,7,0,0
1804,2,1,1882.5,30217.1,5,12,35320690
1368,2,4,14.6,15848.3,6,0,0
979,2,4,14.6,53786.4,6,0,0
1774,0,0,124.6,32927.0,7,0,0
1338,0,0,186.3,16797.4,7,0,0
1610,2,4,4710.1,20253.8,1,0,0
1803,2,1,3118.2,61893.9,5,4,94605736
1706,2,1,1568.9,26157.5,0,3,74783840
1945,2,1,122.5,22274.1,3,4,92880620
1762,2,4,1540.1,48008.1,1,0,0
274,0,2,3248.6,13636.3,1,10,41562036
1859,0,3,5873.5,26798.0,1,0,0
1765,0,3,13942.4,56290.4,1,0,0
1470,2,4,14698.7,42004.7,1,0,0
2037,2,1,7837.9,861.8,5,11,21002190
1704,2,1,2851.4,36522.2,5,7,63716692
2048,0,2,5239.5,34302.8,2,4,20146088
890,2,4,2885.7,10252.6,1,0,0
1460,2,4,14.6,79351.6,6,0,0
1735,2,4,1329.5,26621.7,1,0,0
631,2,1,2582.5,12123.5,5,13,7166348
1825,0,0,96.3,21268.3,7,0,0
2159,2,4,2324.6,52491.7,1,0,0
1162,0,2,3295.0,18463.4,1,1,65355550
2073,2,4,39594.2,53665.5,1,0,0
1521,1,4,36226.5,18841.1,1,0,0
1560,2,4,14.6,34841.4,6,0,0
1674,0,3,13417.3,35879.4,1,0,0
1458,2,1,199.4,32722.2,5,9,67525260
1673,0,0,14.6,17393.8,7,0,0
2172,0,3,6310.3,36849.2,1,0,0
1805,2,4,14.6,35024.4,6,0,0
499,0,3,23117.1,77844.5,1,0,0
549,2,1,389.9,16633.7,0,6,80818696
1825,2,1,2017.6,27518.9,8,4,28568634
1123,2,4,6849.8,38535.0,1,0,0
1806,0,3,20239.2,93058.3,1,0,0
1734,0,0,84.6,26293.1,7,0,0
729,2,1,4297.2,42817.7,5,1,11581957
1205,0,2,38891.6,74125.7,1,10,59452350
1384,2,4,14.6,25029.2,6,0,0
2159,2,4,337.0,29754.2,6,0,0
1213,2,1,58.0,25848.0,3,10,60122610
548,2,1,4710.7,13438.7,5,9,32077444
1828,2,1,5284.5,62010.6,5,9,55236284
1702,0,3,14013.1,33608.6,1,0,0
2099,0,0,78.2,9718.4,7,0,0
1884,0,3,38063.3,85867.5,1,0,0
1676,2,4,4209.3,39932.5,1,0,0
2143,2,1,596.0,15960.2,0,4,22905800
1802,2,4,1665.3,12985.1,1,0,0
1534,2,1,1702.1,19204.6,5,9,81743020
1111,0,0,0.1,23697.0,7,0,0
1674,0,0,316.8,76212.8,7,0,0
1557,2,4,7890.3,25117.8,1,0,0
1129,0,2,2709.0,27551.5,1,3,59657244
1368,2,4,14.6,76772.1,6,0,0
1550,2,1,233.5,16062.6,3,12,55454816
2190,2,4,6250.7,57451.0,1,0,0
1771,0,3,6111.3,46339.2,1,0,0
