trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
227616,773,2068,2,4,14.6,59628.2,6,0,0
1032180,3528,2112,2,1,7655.0,28034.5,5,12,97499405
3594656,1939,2129,0,0,390.8,101034.3,7,0,0
3579889,1501,1794,0,0,69.1,18058.6,7,0,0
952237,3246,1246,2,4,14.6,28967.7,6,0,0
397411,1352,2103,2,1,370.0,38333.4,3,3,54978299
3587718,1743,272,0,0,21.1,17915.9,7,0,0
1523829,5194,1075,0,3,38797.0,95863.1,1,0,0
813637,2770,1125,2,4,14.6,25706.2,6,0,0
1190843,4078,294,2,4,3000.0,68346.8,1,0,0
22218,73,1196,0,3,19111.0,49891.2,1,0,0
647380,2213,1114,2,4,1680.0,25600.3,1,0,0
413662,1406,1981,0,2,4141.0,20150.6,2,6,75857972
357519,1212,1460,2,4,14.6,11936.2,6,0,0
1124482,3840,737,2,1,2559.0,19675.6,5,2,87679588
464285,1579,1845,0,3,9000.0,36469.0,1,0,0
872666,2972,1707,2,4,4200.0,46923.6,1,0,0
282223,968,1564,2,1,7262.0,36653.9,5,13,47317737
1144554,3915,1319,2,1,9510.0,47039.5,5,4,25808733
651073,2225,1678,2,1,1946.0,15572.6,5,4,42774206
1157728,3963,2078,2,1,70.0,46809.6,3,3,42651188
3424331,11362,1764,2,4,14.6,21681.2,6,0,0
2369912,7815,932,0,3,46062.0,81120.4,1,0,0
3039723,10079,742,2,4,6300.0,41120.8,1,0,0
1982356,6715,902,1,4,2431.0,28781.7,1,0,0
3344733,11111,1088,0,3,43527.0,104049.5,1,0,0
165731,554,1611,2,4,14.6,38890.3,6,0,0
886185,3020,1902,0,3,1500.0,54259.8,1,0,0
1144325,3914,1154,2,4,14.6,50398.6,6,0,0
76049,253,2006,2,4,14.6,69003.3,6,0,0
2438597,8039,1230,2,4,34500.0,61608.3,1,0,0
3447160,1583,2068,0,0,439.6,70159.8,7,0,0
1106996,3781,311,2,1,7701.0,30913.8,5,4,78370004
1162985,3981,1407,2,1,545.0,14067.1,1,7,9709912
150048,500,1802,2,1,539.0,16135.2,0,1,1471186
1243833,4255,1474,0,2,34430.0,62864.2,1,8,60737144
270197,925,2003,2,4,16800.0,51032.9,1,0,0
272790,933,1840,2,4,600.0,29263.9,1,0,0
554197,1887,526,0,3,12618.0,39965.5,1,0,0
470318,1602,1710,0,2,4944.0,32466.1,2,10,37120229
681695,2327,1771,0,2,15714.0,32769.5,1,4,98203420
3618344,2654,1094,0,0,105.2,25502.4,7,0,0
3145387,10439,738,2,4,4800.0,64961.3,1,0,0
344966,1168,851,2,4,4200.0,24534.4,1,0,0
54810,183,1172,2,4,5760.0,26064.9,1,0,0
255361,877,1879,2,4,2880.0,35045.3,1,0,0
479014,1632,1227,2,4,26900.0,56986.4,1,0,0
820275,2793,1379,2,1,2301.0,19254.0,5,3,41871547
3632004,3070,1825,0,0,169.3,44997.9,7,0,0
2524802,8330,1374,0,3,21118.0,55269.5,1,0,0
464967,1582,1484,2,4,960.0,28089.4,1,0,0
