trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
483,0,3,2705.7,25449.1,1,0,0
1611,2,4,10588.3,36561.5,1,0,0
698,2,4,14.6,23935.6,6,0,0
2074,2,4,11951.8,22894.7,1,0,0
1101,2,4,14.6,16193.4,6,0,0
1538,0,3,21913.1,90515.5,1,0,0
1407,2,4,993.3,15955.9,1,0,0
1922,2,1,900.0,30548.0,0,4,95081777
2159,0,0,93.5,31986.7,7,0,0
1439,0,0,93.0,22533.1,7,0,0
2056,2,1,393.8,27318.5,3,11,97264879
1487,0,0,115.8,30893.4,7,0,0
1491,0,3,25199.4,61792.8,1,0,0
1093,2,1,3000.0,19490.8,5,10,54400031
1399,2,4,2900.0,37323.3,1,0,0
1915,2,4,2496.5,25112.3,1,0,0
1095,2,1,7283.0,38019.1,5,13,14563117
1888,2,1,7884.2,22887.5,5,10,51855119
1771,2,1,1941.4,31218.0,5,13,12822471
1744,0,0,129.8,30692.1,7,0,0
1804,0,3,45308.0,109041.0,1,0,0
731,2,4,14.6,17290.7,6,0,0
1491,0,2,4895.5,25148.0,2,4,2331721
1399,0,0,230.8,56239.4,7,0,0
888,2,4,2000.0,83050.1,1,0,0
1467,2,1,44.1,20504.8,0,3,9459446
1864,0,0,144.8,32936.9,7,0,0
1640,2,4,6902.6,14925.2,1,0,0
973,0,0,77.5,20301.2,7,0,0
1976,2,4,9847.1,24689.8,1,0,0
2006,2,1,2670.7,20196.3,0,10,50623754
1776,2,4,14.6,54266.4,6,0,0
364,2,4,6264.1,27481.7,1,0,0
1550,2,1,1200.0,64154.2,0,8,18302549
1844,1,4,6283.3,57056.6,1,0,0
1856,2,1,695.3,30100.9,0,2,84247284
1708,2,1,3899.3,49115.6,5,3,5274142
1831,2,4,14.6,30210.3,6,0,0
576,0,0,292.6,74362.1,7,0,0
1852,1,4,18798.9,21665.5,1,0,0
1164,2,4,18137.1,21441.4,1,0,0
581,2,1,1659.1,15667.5,5,7,5886182
1804,0,3,6412.1,35173.2,1,0,0
1837,2,1,992.8,35318.0,0,1,23093767
1969,2,1,2473.6,16736.0,0,10,45125732
1380,2,4,2893.1,27816.5,1,0,0
921,2,4,14.6,23340.8,6,0,0
1478,2,4,14.6,19967.0,6,0,0
2159,0,0,284.6,57241.7,7,0,0
1954,2,1,558.8,91490.4,0,6,8070259
428,0,3,12227.9,44397.9,1,0,0
818,2,4,14.6,55608.3,6,0,0
2141,0,2,3027.2,24914.4,1,10,26462119
1622,0,2,18492.6,36751.9,1,12,77600059
1856,0,0,72.4,16552.3,7,0,0
797,2,1,1971.9,40029.5,5,13,5756229
364,2,4,2200.0,48916.8,1,0,0
1926,2,1,6726.3,26087.7,0,11,6262069
888,0,0,299.5,67927.8,7,0,0
1094,0,0,150.5,38504.5,7,0,0
702,0,3,514.3,30922.1,1,0,0
1854,0,3,10660.8,44959.5,1,0,0
1550,2,1,500.8,33026.0,5,7,80229939
1197,2,4,5858.1,39293.2,1,0,0
1098,0,3,29937.6,120926.0,1,0,0
1368,0,3,28204.6,52673.8,1,0,0
454,2,4,14.6,19154.2,6,0,0
484,2,1,3097.9,29378.4,5,5,97922619
1378,0,2,6327.3,42059.2,2,11,75743413
1515,2,4,14.6,35701.5,6,0,0
1869,2,4,4439.4,40552.9,1,0,0
1210,2,4,493.6,20085.2,1,0,0
880,0,0,150.6,46498.1,7,0,0
449,2,4,18824.2,40950.9,1,0,0
1550,0,3,3241.2,13719.8,1,0,0
1988,2,4,14.6,49679.5,6,0,0
1829,2,4,19723.3,71469.8,1,0,0
1739,2,1,8784.8,34611.7,5,2,819665
1246,2,4,14.6,88055.7,6,0,0
1794,2,4,11009.6,31110.1,1,0,0
617,2,1,1127.4,18376.1,1,7,80405661
2068,0,0,107.9,20760.4,7,0,0
1825,2,4,959.6,24575.0,1,0,0
1559,2,1,1297.8,30342.1,0,3,38472655
1709,2,1,4796.5,13613.1,5,1,34203841
499,0,0,360.2,95502.0,7,0,0
1127,0,0,187.2,49260.2,7,0,0
2011,2,4,3439.7,68474.7,1,0,0
1233,2,1,7312.1,17020.0,5,9,13019991
1856,2,4,2667.9,26048.4,1,0,0
1124,2,4,29200.0,59125.8,1,0,0
1339,0,3,5280.4,18948.9,1,0,0
1137,2,4,14.6,33246.6,6,0,0
2081,0,3,21465.0,52435.2,1,0,0
2037,0,3,22255.4,91784.7,1,0,0
1856,1,4,22986.0,40221.5,1,0,0
1611,0,0,245.5,57892.7,7,0,0
1953,2,4,14.6,15815.3,6,0,0
1253,2,4,17977.2,43436.5,1,0,0
605,0,0,100.0,29214.1,7,0,0
1447,0,0,115.0,25423.0,7,0,0
1307,0,3,5210.7,18423.0,1,0,0
2166,2,1,12645.9,26747.4,5,4,75288733
761,2,4,14.6,71177.9,6,0,0
1995,0,0,87.0,21904.1,7,0,0
2099,0,0,61.4,20311.6,7,0,0
1166,2,4,4153.3,32012.0,1,0,0
1582,0,2,48092.1,85464.3,1,6,13190403
2008,2,1,1896.2,20931.9,0,9,33515899
1096,0,0,162.8,45588.6,7,0,0
1733,0,0,160.8,40680.1,7,0,0
952,2,4,101.7,26398.9,0,0,0
1740,2,5,1941.5,62293.0,1,0,0
545,2,4,14.6,24206.1,6,0,0
2135,2,1,30.0,80162.9,0,10,52437846
807,2,4,14.6,30069.0,6,0,0
1827,2,4,14.6,103393.0,6,0,0
2007,2,4,14.6,23464.6,6,0,0
668,2,4,4290.4,24104.2,1,0,0
1985,2,4,38048.2,45183.5,1,0,0
893,0,2,5792.9,25610.1,2,11,24680893
2108,2,4,14.6,23590.1,6,0,0
1832,0,3,16851.8,68541.6,1,0,0
602,2,1,3113.3,21809.5,5,9,26490573
1945,2,1,164.9,72687.0,0,13,43665163
819,2,1,3270.0,19464.0,5,10,65888911
678,2,4,1800.0,41300.7,1,0,0
1882,2,4,754.5,24382.7,1,0,0
2063,0,0,396.1,110157.5,7,0,0
2128,0,3,2400.0,29940.7,1,0,0
1595,2,1,800.0,50165.8,5,1,82398397
1846,2,4,264.5,17079.3,1,0,0
1958,2,4,2432.5,27508.2,1,0,0
2100,0,0,354.0,87857.3,7,0,0
1246,2,1,5466.6,25281.6,5,4,0
2159,2,4,14.6,90721.7,6,0,0
