trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2107,2,4,1900.0,19813.9,1,0,0
1472,0,3,25970.2,74307.6,1,0,0
1296,0,3,44744.1,89140.2,1,0,0
1897,2,4,19170.7,58687.0,1,0,0
2046,0,3,12063.5,24979.7,1,0,0
1897,2,1,6908.5,36958.6,5,6,78914180
397,0,0,171.5,32506.5,7,0,0
766,2,4,14.6,27024.6,6,0,0
1806,0,0,78.7,20126.7,7,0,0
2037,0,2,6933.6,36967.8,2,10,11342249
1652,2,4,14.6,19842.2,6,0,0
1518,2,4,14.6,61341.3,6,0,0
2122,2,1,6124.4,42534.4,0,12,10371960
1763,0,3,14664.1,49178.8,1,0,0
1124,2,4,958.1,17579.7,1,0,0
819,0,0,112.0,19788.8,7,0,0
1463,2,4,4927.9,70006.4,1,0,0
1845,2,1,99.0,24154.2,1,7,43168570
1580,2,1,3300.0,12826.4,5,11,13487521
729,2,1,2485.3,21084.9,5,4,83989860
1600,0,3,12045.8,60170.7,1,0,0
947,0,3,23028.9,61092.0,1,0,0
1067,2,1,1500.0,30249.9,5,2,92132660
1891,0,3,3405.3,28996.2,1,0,0
953,2,4,14056.8,48547.8,1,0,0
2016,0,3,7777.5,25643.7,1,0,0
915,2,4,4314.8,29466.9,1,0,0
1958,0,0,120.7,24015.6,7,0,0
337,0,3,41614.0,86779.8,1,0,0
1743,0,3,16182.6,45279.3,1,0,0
2042,0,3,704.0,13429.5,1,0,0
1677,0,3,25754.2,94546.7,1,0,0
1716,2,1,917.6,19720.5,0,12,42003900
626,2,4,24308.3,48380.6,1,0,0
1376,2,4,13221.6,38465.2,1,0,0
1042,0,3,27625.7,76495.3,1,0,0
1733,2,4,876.6,70643.1,1,0,0
1292,2,5,800.0,24080.1,1,0,0
1345,2,4,14.6,34240.3,6,0,0
1641,2,4,14.6,17676.2,6,0,0
1915,2,4,689.4,28361.6,1,0,0
2159,0,0,221.0,44838.0,7,0,0
849,0,0,129.4,28259.9,7,0,0
2103,2,4,14.6,49122.4,6,0,0
2006,0,0,83.7,20206.4,7,0,0
1699,0,0,212.0,42889.2,7,0,0
1839,0,0,219.4,69126.1,7,0,0
972,0,0,317.9,50575.9,7,0,0
638,2,4,1083.0,26344.7,1,0,0
1976,2,1,8931.9,38840.5,5,5,68829550
1873,2,1,2494.4,68797.0,0,1,94505890
1281,2,4,5892.4,28991.8,1,0,0
2158,0,0,577.9,110547.6,7,0,0
986,2,1,3274.1,17876.3,5,1,91600960
948,0,0,189.8,43388.9,7,0,0
1656,2,4,14.6,10169.8,6,0,0
828,2,4,20540.7,38610.2,1,0,0
2159,0,0,70.0,16605.5,7,0,0
1856,2,1,2086.7,59651.2,0,4,93586170
759,2,1,7496.9,91627.7,8,8,9868372
1853,2,4,3999.3,31560.8,1,0,0
1764,0,0,51.1,13766.9,7,0,0
389,0,0,98.0,29368.7,7,0,0
1794,2,4,16447.5,-1139.2,1,0,0
543,0,0,211.3,48696.7,7,0,0
2032,2,4,14.6,32490.0,6,0,0
1652,0,0,199.9,47849.1,7,0,0
410,0,0,122.8,27162.0,7,0,0
1491,2,4,14.6,12922.8,6,0,0
1743,0,0,129.3,35517.8,7,0,0
1287,0,3,7374.1,66421.7,1,0,0
2143,0,3,10541.0,31365.5,1,0,0
2098,0,2,36885.7,92614.2,1,8,85377810
1572,2,4,5988.2,23408.1,1,0,0
