trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3438165,553,972,0,0,120.7,28966.9,7,0,0
2293203,7565,2080,0,2,19187.0,41532.0,1,6,30012899
757985,2585,954,0,3,14963.0,35592.6,1,0,0
485979,1656,1630,2,4,6000.0,69111.8,1,0,0
1309424,4470,1984,2,4,43900.0,50666.0,1,0,0
59225,197,835,2,4,11700.0,32782.1,1,0,0
588732,2003,2115,2,4,9000.0,61113.5,1,0,0
315183,1076,1956,0,3,11977.0,61740.5,1,0,0
3621116,2739,1580,0,0,80.5,18432.7,7,0,0
451670,1535,1274,2,4,2280.0,47270.4,1,0,0
181679,617,1830,0,2,26072.0,68077.9,1,3,18655795
1256554,4296,1504,0,3,18729.0,54611.9,1,0,0
153540,514,1703,2,4,14.6,17776.7,6,0,0
723583,2477,2048,0,3,4645.0,12418.4,1,0,0
972951,3315,1550,2,4,14.6,51549.6,6,0,0
1164606,3989,977,0,2,4016.0,22935.2,2,2,73123591
633274,2162,2085,2,4,10500.0,35438.3,1,0,0
836334,2847,1680,2,1,5185.0,45024.6,5,9,9167498
3635306,3171,2190,0,0,103.0,23710.2,7,0,0
3591079,1834,910,0,0,190.7,36319.3,7,0,0
126254,425,915,2,1,64.0,28662.1,3,4,30106497
663336,2265,1186,2,4,9200.0,6521.0,5,0,0
408926,1392,1856,2,4,14.6,80304.3,6,0,0
625887,2137,258,2,4,100.0,20087.0,1,0,0
756326,2581,1407,2,1,4769.0,40016.1,5,8,81132262
68671,228,1904,2,4,960.0,63720.0,1,0,0
1092214,3734,1716,2,4,6000.0,5436.3,1,0,0
226357,770,1722,2,4,10000.0,29981.6,1,0,0
206179,700,747,2,4,1800.0,23958.9,1,0,0
3668402,5033,2190,0,0,179.4,41097.4,7,0,0
99532,340,1648,2,1,901.0,26724.7,0,13,80708729
1087495,3714,685,2,4,200.0,27688.2,1,0,0
1387921,4729,1854,2,4,1920.0,195.9,1,0,0
3324588,11042,1088,2,4,27100.0,49297.5,1,0,0
3661312,3971,2068,0,0,43.3,5661.7,7,0,0
868801,2959,1273,0,3,31148.0,50583.4,1,0,0
3623115,2802,515,0,0,95.4,22497.5,7,0,0
532877,1815,251,2,1,3859.0,54919.6,0,9,69614529
1057521,3615,1891,2,4,1200.0,29037.0,1,0,0
1162691,3980,392,2,4,1100.0,22547.0,1,0,0
3633190,3111,1825,0,0,232.8,45719.8,7,0,0
2847151,9422,1925,2,1,107.0,20537.0,5,10,30643040
3444157,1871,972,0,0,206.7,33081.8,7,0,0
603325,2053,2051,0,3,6614.0,27599.2,1,0,0
899018,3064,1745,2,4,1000.0,49910.2,1,0,0
635757,2170,1100,2,4,26700.0,46153.5,1,0,0
3479571,9236,1338,0,0,225.7,53199.9,7,0,0
1047315,3581,1831,2,4,2100.0,17112.6,1,0,0
3618062,2647,698,0,0,179.1,43113.1,7,0,0
1151371,3938,1864,0,3,23034.0,64136.1,1,0,0
996048,3399,1634,2,4,14800.0,37102.1,1,0,0
17563,59,1290,0,3,3100.0,34819.6,1,0,0
242710,831,1436,0,2,3437.0,11311.0,1,5,13867229
1057240,3614,1921,2,1,2886.0,29358.9,3,7,4245263
574985,1958,1436,2,1,2934.0,29114.6,5,11,90704673
3606108,2302,1915,0,0,109.4,21499.8,7,0,0
442426,1504,2173,2,4,26700.0,26013.6,1,0,0
3145948,10440,895,2,4,4800.0,16810.3,1,0,0
3550399,603,1884,0,0,178.7,47078.7,7,0,0
946971,3227,1810,2,4,19300.0,62129.8,1,0,0
586824,1998,393,2,4,2280.0,33913.7,1,0,0
345081,1169,979,0,3,13458.0,67357.2,1,0,0
3235690,10738,708,2,4,10500.0,17711.5,1,0,0
321191,1098,954,2,1,619.0,18007.6,5,1,2207518
951433,3243,1794,2,4,14.6,15242.9,6,0,0
1051822,3597,1587,2,1,3134.0,68870.5,5,3,46205991
2044789,6930,1043,2,4,2040.0,37580.5,1,0,0
2976617,9859,1641,2,4,14.6,77468.3,6,0,0
820122,2792,1993,0,3,1500.0,42009.7,1,0,0
3539059,259,880,0,0,102.8,24631.3,7,0,0
883983,3011,741,2,4,450.0,19896.5,1,0,0
797039,2714,479,2,4,15200.0,40003.9,1,0,0
589771,2008,1921,2,1,3655.0,87254.9,0,3,16119492
1075120,3674,1113,2,4,1800.0,58145.5,1,0,0
1032435,3529,1709,0,3,19694.0,39554.5,1,0,0
3626205,2894,698,0,0,186.7,23173.3,7,0,0
973375,3316,1175,2,4,2300.0,36957.9,1,0,0
313470,1070,1803,0,3,24626.0,53991.9,1,0,0
430807,1463,2119,2,4,630.0,31605.7,1,0,0
237844,813,1083,2,4,8700.0,29467.7,1,0,0
1100489,3759,1224,2,1,1642.0,10400.5,5,1,45222652
1072327,3664,2118,1,4,16454.0,60174.1,1,0,0
3548103,525,1856,0,0,206.8,28492.9,7,0,0
392018,1333,1105,2,1,6508.0,14987.1,5,7,53933286
3170410,10520,1799,2,4,57000.0,69493.5,1,0,0
557371,1896,517,0,3,6300.0,14993.8,1,0,0
719557,2464,1317,2,1,4681.0,39673.3,0,6,74763947
3610135,2425,819,0,0,127.6,31198.5,7,0,0
2137924,7240,1927,2,1,2535.7,20427.4,8,12,51813179
3647648,3560,1580,0,0,68.5,22498.5,7,0,0
981479,3349,1632,2,4,9300.0,25986.6,1,0,0
862034,2935,1121,2,4,360.0,12356.9,1,0,0
307446,1048,1735,2,4,2400.0,17261.4,1,0,0
602880,2052,1738,2,1,72.0,37829.6,0,4,20415777
1838594,6226,626,2,4,29700.0,65997.3,1,0,0
741949,2533,2037,2,4,14.6,28329.3,6,0,0
634349,2167,606,2,4,10600.0,33165.9,1,0,0
2592191,8564,774,2,1,7170.0,60056.5,5,11,59670215
412920,1404,799,2,1,53.0,19225.9,3,12,45402222
574519,1956,1738,0,3,7012.0,46789.5,1,0,0
777917,2651,1215,2,4,14.6,60307.6,6,0,0
1921125,6511,1088,0,3,44600.0,129048.6,1,0,0
17443,59,1463,2,4,2160.0,41750.2,1,0,0
3573550,1306,1002,0,0,146.2,28651.5,7,0,0
1614861,5483,277,1,4,20078.0,12940.1,1,0,0
421967,1432,1866,0,2,32672.0,52832.3,1,11,71862202
242319,829,1550,2,4,14.6,14673.6,6,0,0
95957,327,2142,2,1,3805.0,60492.9,0,5,47999680
2039210,6910,1672,2,4,14.6,51964.6,6,0,0
598840,2038,1168,2,1,1580.0,24394.2,5,6,62453108
50960,171,1990,2,1,3486.0,17317.9,5,11,5356938
3549393,568,2068,0,0,134.4,32684.9,7,0,0
636911,2175,910,2,4,14.6,34863.3,6,0,0
3524991,10857,1399,0,0,57.7,60876.7,7,0,0
1450320,4937,1927,2,1,800.0,60301.2,0,8,43502605
3618548,2663,1246,0,0,93.1,23499.5,7,0,0
448134,1523,2001,0,3,7055.0,60910.8,1,0,0
840658,2862,315,2,1,1371.0,57937.8,5,1,80541097
3449971,4035,1246,0,0,136.1,35056.7,7,0,0
526059,1795,2079,2,1,3850.0,59985.9,5,7,78194093
1907436,6461,1816,0,3,37728.0,72682.2,1,0,0
2028268,6872,1641,2,4,14.6,64507.4,6,0,0
604108,2056,1399,2,4,14.6,34093.8,6,0,0
540202,1836,1440,2,4,8100.0,40897.5,1,0,0
941807,3213,1151,2,4,1300.0,14547.2,1,0,0
1045736,3576,856,2,1,1213.0,18458.7,5,3,38732874
1596988,5423,1861,0,3,4300.0,30978.2,1,0,0
1850386,6265,1731,0,3,39690.0,67407.0,1,0,0
913295,3113,831,2,1,8001.0,14953.8,5,2,35737115
3639125,3280,1429,0,0,126.3,27218.8,7,0,0
1063774,3634,1844,2,4,4500.0,55498.0,1,0,0
2268120,7485,734,2,4,3900.0,22624.6,1,0,0
101005,345,1441,0,3,24646.0,55383.9,1,0,0
400954,1366,1769,0,3,7626.0,32215.0,1,0,0
160747,539,1476,2,4,5100.0,39206.8,1,0,0
275710,944,1041,0,3,16927.0,58879.9,1,0,0
549573,1872,1899,2,4,1080.0,27689.8,1,0,0
920488,3136,1473,2,4,1600.0,52178.2,1,0,0
964963,3288,1196,2,1,2471.0,20957.7,5,3,29007971
788668,2688,1685,2,4,2160.0,10138.8,1,0,0
384891,1307,1747,2,4,2280.0,15719.0,1,0,0
860228,2931,1307,2,4,14.6,21725.3,6,0,0
3662118,3996,2129,0,0,127.8,32398.1,7,0,0
3624138,2834,1733,0,0,237.0,59923.3,7,0,0
3641513,3359,1641,0,0,149.2,33992.9,7,0,0
141016,471,1550,2,4,14.6,29410.3,6,0,0
3439037,716,1915,0,0,182.9,46845.6,7,0,0
1562774,5313,800,2,1,5011.2,62403.4,8,9,80564933
925610,3154,1976,2,4,14.6,58247.3,6,0,0
367083,1248,1015,0,2,6372.0,32161.6,2,8,83117985
3438649,613,1399,0,0,124.0,32959.8,7,0,0
3550522,608,1976,0,0,54.8,13805.9,7,0,0
894965,3050,302,2,4,2400.0,41901.9,1,0,0
560618,1908,1747,0,2,6382.0,24590.2,2,11,38306725
1548182,5267,2156,2,4,2900.0,4376.0,1,0,0
2712,10,1818,2,4,3720.0,47349.2,1,0,0
