trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1945,2,4,39492.3,54381.4,1,0,0
1105,0,0,103.7,24110.2,7,0,0
1263,0,2,4510.6,21878.4,2,2,85781144
1000,2,4,1312.8,18981.7,1,0,0
2048,0,3,4200.0,29654.4,1,0,0
1167,0,2,6470.9,27537.1,2,11,68964211
1620,0,0,179.7,50448.6,7,0,0
1764,0,0,112.8,34179.1,7,0,0
2018,0,0,302.7,70620.8,7,0,0
1260,2,1,3900.0,44347.5,0,2,54939534
1134,2,4,14.6,45416.1,6,0,0
2073,2,4,3900.0,72907.1,1,0,0
1856,0,3,4698.7,50493.9,1,0,0
1989,2,1,742.6,44397.9,5,7,24063026
1794,0,3,6955.6,45363.4,1,0,0
1516,2,4,354.0,22078.5,1,0,0
1983,2,1,3219.0,82851.6,5,1,54272891
1466,2,4,25047.6,76498.0,1,0,0
2074,2,4,14.6,16152.4,6,0,0
1395,2,4,1179.8,51934.5,1,0,0
1073,1,4,2914.1,19180.6,1,0,0
1711,2,4,60692.9,56639.8,1,0,0
1094,0,0,136.4,30693.9,7,0,0
1246,0,3,23587.5,51657.6,1,0,0
1804,2,1,1300.0,50896.8,3,12,53190679
1927,2,1,5463.7,30910.6,0,3,29127691
1703,0,3,100.0,32975.3,1,0,0
1469,2,4,4800.0,53779.8,1,0,0
527,0,0,105.6,27683.6,7,0,0
1641,2,1,1508.2,39820.4,8,1,50874943
1013,2,1,1490.0,20826.7,5,13,68957300
1742,0,3,15650.0,20357.3,1,0,0
1874,0,0,157.5,39926.2,7,0,0
2093,0,3,14051.9,35233.6,1,0,0
2049,2,4,30.0,32390.5,6,0,0
1465,2,4,6727.1,31763.5,1,0,0
344,2,4,3297.9,24226.6,1,0,0
1835,0,3,9702.3,17351.6,1,0,0
1742,0,0,3.8,-2462.8,7,0,0
1049,0,3,19221.1,64833.2,1,0,0
2047,0,0,109.5,19337.7,7,0,0
2018,2,1,3211.0,65465.4,5,13,20518194
2073,2,4,19918.4,28106.7,1,0,0
1062,0,3,1645.9,24150.2,1,0,0
1794,0,3,22043.9,118631.0,1,0,0
1580,2,4,1396.2,45426.5,1,0,0
1838,2,4,14.6,42176.8,6,0,0
1846,0,3,1436.9,38595.0,1,0,0
1465,2,1,700.2,40064.6,0,3,71252470
1650,0,2,33512.9,58162.1,1,12,20410484
2117,0,3,39406.8,93906.5,1,0,0
1471,0,0,125.8,30892.5,7,0,0
1548,0,3,25491.4,53303.4,1,0,0
1802,2,4,3912.1,30160.2,1,0,0
1360,2,4,14.6,58999.9,6,0,0
1999,2,1,3900.0,72009.1,5,2,99089331
1616,0,3,10039.9,28248.5,1,0,0
1648,0,3,21930.3,53509.6,1,0,0
554,2,4,13193.0,41351.6,1,0,0
1168,2,4,14.6,27286.0,6,0,0
1794,0,3,39312.5,110226.7,1,0,0
1188,2,4,451.3,16169.0,1,0,0
1576,2,1,1666.9,23220.2,5,2,80831042
656,0,0,149.8,34702.7,7,0,0
1794,0,3,25606.1,26844.8,1,0,0
1462,0,2,3375.3,18013.2,1,5,51164636
1983,0,0,214.8,57003.8,7,0,0
1710,0,3,21666.1,74337.3,1,0,0
1550,0,3,11642.9,38931.3,1,0,0
346,0,0,168.0,39077.9,7,0,0
1351,2,4,15362.6,25500.0,1,0,0
1852,2,1,171.3,29908.0,0,5,32339610
1709,2,4,8944.6,18638.8,1,0,0
1491,0,0,175.0,38530.9,7,0,0
1269,0,0,82.7,19314.5,7,0,0
1560,2,4,1900.0,22071.9,1,0,0
1497,2,4,604.4,28628.4,1,0,0
2045,2,1,2014.0,20161.0,1,6,83083777
1601,2,4,14.6,10117.9,6,0,0
1504,2,4,11958.5,35730.3,1,0,0
2013,2,1,6403.3,57146.6,5,8,2190662
2008,0,3,2872.9,14055.3,1,0,0
1681,2,4,12811.6,41753.2,1,0,0
1733,2,1,3054.8,17742.8,5,2,33224933
1583,1,4,9606.3,29869.5,1,0,0
1555,2,1,4712.3,82341.2,5,7,35687520
1191,2,4,14.6,16960.7,6,0,0
734,2,1,3442.4,23755.9,5,9,52960729
1399,2,1,8597.6,82483.8,5,1,89281129
2111,0,3,16583.6,38425.4,1,0,0
566,2,4,14.6,43859.6,6,0,0
