trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1803,0,3,5123.3,20795.9,1,0,0
1246,0,0,100.9,24796.4,7,0,0
2159,0,0,261.3,64007.5,7,0,0
396,0,3,4989.9,20027.1,1,0,0
1266,0,3,1296.0,16606.7,1,0,0
1435,0,0,185.9,43983.3,7,0,0
1886,0,0,72.6,17626.7,7,0,0
1801,2,4,14.6,32221.1,6,0,0
742,2,4,8300.4,30707.9,1,0,0
1035,2,1,700.3,20920.3,5,8,75686852
1925,0,0,51.1,11861.4,7,0,0
1429,0,0,126.1,30595.4,7,0,0
2098,0,3,8339.2,57262.4,1,0,0
413,0,0,193.5,43682.0,7,0,0
419,2,4,14.6,20042.4,6,0,0
737,2,4,6743.9,30008.1,1,0,0
456,2,1,2756.0,18620.4,0,1,11091665
904,2,4,12735.3,30681.7,1,0,0
1831,0,0,204.7,52599.7,7,0,0
2159,0,0,227.7,59144.4,7,0,0
1702,2,4,641.2,21515.3,1,0,0
1652,2,4,34199.3,59834.3,1,0,0
1100,0,3,630.5,32901.2,1,0,0
1802,0,0,82.6,20293.8,7,0,0
1920,0,0,228.4,54352.6,7,0,0
1339,2,4,14.6,48387.8,6,0,0
1834,2,4,1399.5,15337.5,1,0,0
1825,0,2,6230.5,34072.1,2,6,65922300
1484,0,0,199.9,48295.5,7,0,0
1913,0,0,72.5,17615.5,7,0,0
2068,2,4,14.6,106021.3,6,0,0
826,2,4,6776.5,25311.7,1,0,0
1884,0,0,117.3,29900.8,7,0,0
2157,2,4,7146.2,24469.2,1,0,0
1588,0,0,299.6,69609.8,7,0,0
1775,0,0,128.5,15009.5,7,0,0
1471,2,1,1481.5,29386.7,5,2,7872194
1368,0,0,74.0,25480.6,7,0,0
1944,2,4,14.6,15084.5,6,0,0
1072,0,3,4003.3,30239.3,1,0,0
1987,0,0,194.6,32040.6,7,0,0
1620,0,0,156.4,19716.2,7,0,0
1419,0,0,65.8,14772.3,7,0,0
879,2,1,1485.8,29367.6,0,1,27734097
