trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
915,0,3,24928.9,70186.2,1,0,0
1152,2,4,17398.6,43074.7,1,0,0
2129,0,0,118.6,28165.4,7,0,0
2064,2,4,30.0,83166.8,6,0,0
2037,2,4,14.6,53806.7,6,0,0
1800,2,1,812.3,11877.9,1,3,7739150
2168,0,3,5774.3,51187.2,1,0,0
2006,0,0,74.8,25272.5,7,0,0
1436,0,0,231.2,18070.9,7,0,0
1703,2,4,3685.0,14676.4,5,0,0
1428,0,3,8692.4,15900.0,1,0,0
1460,0,0,129.7,32555.5,7,0,0
1184,0,2,3155.0,25410.0,1,8,89688056
1502,2,4,12572.5,41033.3,1,0,0
1405,2,1,5069.3,28828.1,5,2,10057723
972,2,4,407.4,20425.4,1,0,0
1596,0,3,6900.0,20718.6,1,0,0
637,0,2,5636.8,30779.6,2,6,62239086
1180,2,4,7737.7,28204.2,1,0,0
1930,2,4,38994.1,33197.8,1,0,0
1809,2,4,597.0,24766.0,1,0,0
622,2,4,14.6,26391.1,6,0,0
1592,2,4,14.6,17637.1,6,0,0
1820,2,4,1271.1,17536.1,1,0,0
1830,2,4,36253.3,33516.6,1,0,0
1475,2,4,14.6,50651.2,6,0,0
1222,1,4,6107.0,32138.7,1,0,0
2097,2,4,13388.6,44680.8,1,0,0
1718,2,4,9116.7,38693.3,1,0,0
825,0,3,16442.5,52341.2,1,0,0
1843,2,4,29436.2,105246.7,1,0,0
1884,2,4,14.6,27460.6,6,0,0
1806,0,3,37185.2,85383.1,1,0,0
984,2,4,14.6,19957.1,6,0,0
1239,2,1,2307.6,32555.1,5,8,11745991
1703,2,1,5019.8,46823.0,0,12,89791394
2017,0,0,136.8,36502.4,7,0,0
2169,2,1,2293.4,87543.0,8,2,16122301
1830,2,4,707.0,15694.5,1,0,0
1746,2,1,120.9,28519.9,0,5,22018233
1136,2,4,135.5,14938.8,1,0,0
2015,0,0,68.5,15363.5,7,0,0
2007,0,0,322.3,49326.6,7,0,0
1307,2,1,2267.8,30545.0,5,8,9720911
2108,2,4,8434.7,18572.5,1,0,0
419,0,0,87.8,18271.3,7,0,0
1493,2,4,1829.2,83858.0,1,0,0
726,2,1,5220.8,55589.2,5,5,28281770
1792,0,3,10485.0,37135.6,1,0,0
611,2,4,32905.3,57136.6,1,0,0
2184,2,4,1116.2,23984.2,1,0,0
1983,2,1,263.2,24835.5,0,8,85700403
870,2,1,30.0,30057.5,3,7,1876229
1619,2,4,2348.3,55427.6,1,0,0
2078,0,0,80.4,19406.7,7,0,0
1224,0,3,21029.2,48309.6,1,0,0
1451,0,0,149.0,39136.3,7,0,0
1853,2,4,1793.9,67285.0,1,0,0
2075,0,3,9356.1,38032.7,1,0,0
636,2,4,14.6,15876.8,6,0,0
1951,2,4,6069.4,47453.7,1,0,0
1275,1,4,16148.6,19471.3,1,0,0
1460,2,4,596.2,15788.5,1,0,0
1314,0,3,6663.0,41990.2,1,0,0
731,0,3,6863.9,28428.2,1,0,0
2042,0,2,6018.7,38766.6,2,6,63881718
670,0,0,181.2,38015.3,7,0,0
1434,1,4,3709.8,109863.4,1,0,0
2018,2,1,1194.5,53160.1,5,2,57354637
2117,2,1,2130.8,17481.3,5,12,44021638
2147,0,3,26008.3,31986.4,1,0,0
1710,2,4,14.6,12847.9,6,0,0
1482,2,1,7447.3,39765.1,5,6,24806681
1536,2,4,14.6,49678.7,6,0,0
1337,2,4,14.6,17820.8,6,0,0
1918,0,2,30256.3,40705.5,1,9,16937539
1611,2,4,14.6,43329.9,6,0,0
1775,2,4,14.6,24708.9,6,0,0
669,2,4,35751.9,57701.3,1,0,0
2006,0,0,264.1,65856.4,7,0,0
1622,2,1,5044.6,37392.7,5,1,61804989
1368,2,4,14.6,51155.9,6,0,0
1491,2,4,14.6,28151.4,6,0,0
1672,2,4,721.2,19281.6,1,0,0
321,2,4,4358.1,28417.4,1,0,0
674,2,1,403.1,42112.7,5,11,75651870
1529,2,4,14.6,34046.2,6,0,0
1014,0,0,157.4,36667.2,7,0,0
2159,2,4,14.6,19144.9,6,0,0
2032,2,4,3412.2,25801.6,1,0,0
51,0,3,18871.3,79464.0,1,0,0
1480,0,0,65.6,15571.1,7,0,0
1903,0,0,69.5,18373.4,7,0,0
1990,2,4,76796.9,10262.3,1,0,0
2102,0,3,46701.3,165423.7,1,0,0
1473,0,3,47398.0,83164.0,1,0,0
1161,2,4,14.6,42762.3,6,0,0
1524,0,3,8150.9,23542.3,1,0,0
1580,0,0,211.7,49194.8,7,0,0
1317,0,2,19870.4,54557.8,1,7,37736969
1945,2,4,6731.4,71743.0,1,0,0
2170,0,3,6242.4,55097.1,1,0,0
1125,0,0,90.8,20429.8,7,0,0
1468,2,5,2848.8,34278.3,1,0,0
1801,2,4,1053.2,21091.4,1,0,0
1780,2,4,14.6,19801.8,6,0,0
596,2,4,13074.7,29081.6,1,0,0
1637,2,4,2176.4,19231.0,1,0,0
1049,2,4,17502.3,39946.1,1,0,0
972,2,4,49640.8,82945.6,1,0,0
1408,0,0,283.8,61983.9,7,0,0
1449,2,4,5694.7,26688.4,1,0,0
1486,2,4,14.6,36374.0,6,0,0
1492,0,3,18308.8,65891.5,1,0,0
1825,2,4,1041.4,30654.1,1,0,0
1194,0,3,6635.5,32010.5,1,0,0
224,0,3,23295.0,51180.5,1,0,0
910,0,0,222.3,27984.4,7,0,0
1222,2,1,2968.9,19686.8,5,1,55403781
1641,2,4,16173.3,16976.1,1,0,0
1841,2,4,1093.7,38012.5,1,0,0
1165,2,4,14.6,41957.1,6,0,0
1580,2,1,3399.4,20116.1,5,2,40559684
2008,2,4,14.6,40641.1,6,0,0
1490,2,1,728.2,52793.7,3,12,52786136
1725,2,4,14.6,54448.9,6,0,0
1945,2,1,6406.6,60920.0,5,10,70306991
1427,0,0,125.6,30586.2,7,0,0
1004,0,3,8020.7,17666.7,1,0,0
1983,2,4,5536.8,84540.5,1,0,0
1292,0,0,299.5,76732.6,7,0,0
1238,0,0,192.1,41701.8,7,0,0
1250,0,0,105.4,14446.2,7,0,0
1440,0,0,113.0,27324.7,7,0,0
1793,0,2,6363.8,33028.3,2,10,77578644
1855,2,1,983.4,21673.5,5,13,13573542
621,0,3,1517.4,25967.3,1,0,0
1035,2,1,865.2,40862.9,8,6,16315024
1958,2,1,1518.3,41378.5,0,2,14827788
777,2,4,14.6,35698.7,6,0,0
611,2,1,2639.7,25692.1,5,13,24110259
1891,2,4,2111.1,37095.2,5,0,0
1915,2,1,2742.5,25278.1,0,12,33203353
1399,2,4,1900.4,24140.0,1,0,0
707,0,0,225.9,42922.8,7,0,0
1835,0,0,113.0,27887.7,7,0,0
1368,0,3,395.2,485.7,1,0,0
609,2,1,6069.3,80268.5,5,10,33531054
1915,2,4,14.6,27014.1,6,0,0
1616,2,4,611.9,14682.3,1,0,0
1047,2,1,1792.3,50879.1,8,10,1589289
1945,0,0,75.8,18278.1,7,0,0
1525,0,2,3267.1,19002.3,1,4,68592977
2173,0,3,30178.3,57815.0,1,0,0
2109,2,4,14.6,23219.3,6,0,0
1375,2,1,2345.7,51577.2,5,4,69416317
2014,2,4,5018.6,13100.6,1,0,0
759,2,1,501.2,26510.1,3,13,93065790
1805,2,4,2014.6,27827.8,1,0,0
1844,0,3,47622.6,70998.1,1,0,0
1506,2,4,14.6,68819.5,6,0,0
947,2,4,14.6,43364.0,6,0,0
1420,0,3,4320.4,35701.0,1,0,0
1703,2,1,1621.2,24141.9,5,4,40012347
2080,2,1,9629.6,48130.5,5,3,63888201
1611,2,1,2324.8,32830.2,0,13,75905671
1575,0,0,251.7,42997.7,7,0,0
1945,2,4,4524.3,23683.1,1,0,0
1378,2,4,8871.0,27515.7,1,0,0
770,0,0,193.9,56490.0,7,0,0
1857,2,4,14.6,12242.1,6,0,0
1504,2,4,35845.0,70971.6,1,0,0
1439,2,4,14.6,19953.4,6,0,0
2159,0,0,286.0,62190.2,7,0,0
1853,2,1,5408.3,32827.1,5,6,7928889
2096,2,4,17835.9,89056.5,1,0,0
1829,2,4,3960.5,42270.8,1,0,0
1985,2,1,3694.9,21672.7,3,6,38705480
1580,0,2,50493.5,94588.8,1,10,80506995
550,2,4,4120.1,29445.0,1,0,0
1841,2,4,2057.2,39161.4,1,0,0
2190,0,0,156.0,44250.0,7,0,0
2068,2,1,1616.7,18342.6,0,12,63951463
1638,2,1,1273.5,24563.8,0,13,54331763
2048,0,0,182.1,47172.8,7,0,0
1823,2,1,9027.8,28556.9,5,6,71786906
2010,0,2,3104.9,19486.3,1,8,74518992
1856,2,4,913.1,24721.7,1,0,0
2190,0,0,120.1,26088.4,7,0,0
1154,2,1,735.2,57370.7,8,2,86108286
1945,2,4,236.0,34749.5,1,0,0
1164,2,4,14.6,42133.0,6,0,0
2015,0,2,5749.6,19525.8,2,5,32774279
1372,2,4,31419.6,26365.9,1,0,0
2046,2,1,29.7,18447.5,5,3,18221242
1359,0,3,12579.6,67946.8,1,0,0
