trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
7281,27,1138,2,4,1300.0,21120.6,1,0,0
627484,2143,1527,2,4,8900.0,19310.9,1,0,0
3506619,9031,1794,0,0,107.9,24678.4,7,0,0
3586240,1695,1519,0,0,162.2,31185.5,7,0,0
3565539,1062,454,0,0,136.9,27270.2,7,0,0
120875,405,2073,2,1,1497.0,23588.4,0,12,11276412
818810,2788,2049,2,1,3803.0,26665.4,5,8,74001586
205549,698,1697,2,4,2800.0,30470.5,1,0,0
433955,1475,1074,2,4,6300.0,50288.2,1,0,0
2383067,7857,395,2,4,5200.0,26136.9,1,0,0
253938,870,965,2,4,1700.0,26359.8,1,0,0
987902,3369,954,0,3,4550.0,30735.8,1,0,0
950688,3241,1411,0,2,6282.0,41911.4,2,9,88683235
442684,1505,1492,2,4,12000.0,11139.8,1,0,0
518251,1770,1825,2,4,14.6,70109.9,6,0,0
3609551,2407,1856,0,0,90.5,16099.3,7,0,0
1436988,4894,1251,2,5,3300.0,37485.8,1,0,0
593402,2020,855,2,4,3840.0,21957.9,1,0,0
3639750,3297,1338,0,0,172.8,41596.3,7,0,0
3538730,243,1856,0,0,139.9,27241.5,7,0,0
875369,2982,1498,2,1,23.0,27154.2,0,10,51036828
1035127,3539,2186,2,4,2200.0,39664.2,1,0,0
33748,108,1498,2,1,4803.0,39862.2,5,2,62673318
3448420,2680,1794,0,0,247.9,53240.7,7,0,0
861941,2935,1411,0,2,3150.0,19946.5,1,12,39177346
947344,3229,1228,2,4,2800.0,59831.9,1,0,0
610324,2078,614,2,1,3598.0,35475.1,5,4,3833902
153152,512,1915,2,4,14.6,49116.4,6,0,0
3616547,2604,1641,0,0,77.1,19257.2,7,0,0
919755,3134,543,2,4,11700.0,38985.9,1,0,0
2653537,8776,1531,2,1,708.0,41386.5,8,2,88153653
1004122,3426,1456,1,4,11595.0,43301.2,1,0,0
1246617,4264,729,2,4,14.6,78281.1,6,0,0
3588603,1772,1611,0,0,269.9,62449.1,7,0,0
223581,761,463,0,3,300.0,300.0,1,0,0
589241,2005,2161,2,4,3000.0,21296.0,1,0,0
933256,3183,1772,2,4,1280.0,24852.1,1,0,0
728189,2489,247,2,4,1300.0,26436.4,1,0,0
981782,3351,1891,2,1,2700.0,30594.3,5,12,48346024
468413,1594,1886,2,4,15000.0,46663.5,1,0,0
885007,3016,1195,0,3,15447.0,32712.5,1,0,0
909425,3097,2159,2,4,14.6,9265.6,6,0,0
221507,752,1555,0,3,11505.0,35664.2,1,0,0
55867,187,651,0,2,4197.0,20014.0,2,5,69323509
