trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
509.63843,2,1,1279.3348,22240.588,5,1,83231656.0
1368.0,0,0,40.835545,12888.228,7,0,0.0
671.3532,2,4,14.6,21265.654,6,0,0.0
1886.684,0,0,150.5839,43530.004,7,0,0.0
1105.8998,0,3,19472.89,44214.332,1,0,0.0
1829.828,2,4,1496.8966,25813.514,1,0,0.0
1040.5072,2,4,6601.9453,37288.754,1,0,0.0
1676.0845,2,4,14.6,30926.45,6,0,0.0
1829.8673,0,0,95.55575,22888.682,7,0,0.0
943.8247,0,2,6808.6875,18739.207,2,13,9327341.0
1945.0,2,4,4695.5664,20578.426,1,0,0.0
807.1913,0,0,191.18742,43140.19,7,0,0.0
1985.005,2,4,157.12125,33284.45,1,0,0.0
972.0,2,4,221.5194,27622.568,1,0,0.0
1215.0,0,0,214.72772,46768.492,7,0,0.0
198.15955,0,0,14.6,29242.58,7,0,0.0
1922.8419,0,3,12929.333,19621.674,1,0,0.0
1474.8613,2,4,48.778076,47731.93,6,0,0.0
1991.3489,2,4,1104.6158,35630.766,1,0,0.0
492.85507,2,4,14.6,38342.637,6,0,0.0
1506.9827,0,0,218.56581,52147.53,7,0,0.0
2020.8507,2,4,14.6,30529.057,6,0,0.0
921.37787,2,4,14.6,14239.745,6,0,0.0
706.82697,2,1,6851.2397,24893.451,5,3,21589236.0
2098.0,0,3,22280.084,61539.574,1,0,0.0
1999.5781,0,3,12897.361,33617.88,1,0,0.0
1855.9514,2,4,5993.051,16415.818,1,0,0.0
941.0,2,4,14.6,29620.87,6,0,0.0
1196.813,2,4,6304.372,56467.727,1,0,0.0
2037.0,0,3,1001.3583,7064.2417,1,0,0.0
964.41797,2,4,3501.6907,62364.984,1,0,0.0
1987.6948,0,0,171.12646,29243.486,7,0,0.0
1474.4918,0,0,201.44194,51272.113,7,0,0.0
1318.7184,2,4,14.6,9673.533,6,0,0.0
1896.3949,2,1,2582.5417,55849.523,0,13,45635710.0
1744.0275,2,4,7443.844,25585.062,1,0,0.0
1078.1255,2,4,14.6,86197.336,6,0,0.0
1471.4169,0,0,118.3368,27142.793,7,0,0.0
1558.1128,2,4,2012.1171,38512.195,1,0,0.0
1452.2408,2,1,4661.671,20026.436,5,8,62764988.0
1672.0,0,0,55.527992,13909.655,7,0,0.0
1325.9523,2,4,1400.0,47432.13,1,0,0.0
1306.7163,2,4,7386.4985,47455.38,1,0,0.0
432.78375,0,3,24468.44,60151.465,1,0,0.0
1070.7539,2,1,10791.732,52307.453,5,2,74826250.0
1827.8632,2,1,5020.563,45608.785,5,4,76383070.0
1329.1278,2,4,14.6,35617.91,6,0,0.0
1346.4012,2,4,7220.5303,38194.21,1,0,0.0
1044.8569,2,4,1534.2048,25648.541,1,0,0.0
1834.6278,0,3,24916.49,72453.13,1,0,0.0
1838.0979,0,3,21261.639,46466.508,1,0,0.0
729.0,0,3,23883.037,57806.43,1,0,0.0
1730.0322,0,3,22847.904,33712.47,1,0,0.0
1484.5879,0,0,69.303345,16349.588,7,0,0.0
