trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
597173,2032,1773,2,1,690.0,15700.7,3,6,53290563
127825,428,1063,2,4,14.6,28100.4,6,0,0
2402572,7926,1650,0,3,11776.0,44521.3,1,0,0
930731,3172,1804,0,2,2913.0,17175.2,1,2,32833820
1387294,4727,2051,2,1,1861.0,65491.0,0,11,87424748
502203,1712,1585,0,2,6104.0,31977.2,2,12,29697436
3644455,3460,1884,0,0,256.7,107837.1,7,0,0
433978,1475,1100,2,4,3900.0,36204.6,1,0,0
10787,36,757,2,4,1920.0,32288.1,1,0,0
1278744,4375,1953,1,4,7337.0,56805.9,1,0,0
2751,10,2006,2,4,14.6,45674.1,6,0,0
500533,1705,576,2,4,14.6,28405.3,6,0,0
916567,3124,1193,2,4,8200.0,26517.9,1,0,0
745603,2544,2139,2,1,5.0,68152.6,0,13,63550382
622073,2122,729,2,4,14.6,63423.0,6,0,0
1777858,6030,2180,2,4,800.0,75419.0,1,0,0
1652487,5602,1792,2,4,2800.0,17399.7,1,0,0
3626760,2911,1063,0,0,93.4,17945.3,7,0,0
3535921,165,729,0,0,121.2,28391.7,7,0,0
1068694,3651,1618,0,2,5081.0,38297.4,2,12,38447165
1041039,3559,1926,0,3,14036.0,51047.0,1,0,0
902870,3076,2046,2,1,2715.0,20089.7,5,12,67460548
619921,2116,2177,0,3,16600.0,37183.0,1,0,0
163966,548,1957,2,1,528.0,25466.2,0,1,56284767
1074994,3674,763,0,3,15379.0,106003.8,1,0,0
1062533,3629,1677,2,4,1300.0,20228.0,1,0,0
1114450,3806,1433,2,4,3000.0,39683.4,1,0,0
618368,2110,819,2,4,14.6,25606.8,6,0,0
856703,2919,1309,2,4,6100.0,27682.8,1,0,0
142197,477,1412,0,3,16392.0,46091.4,1,0,0
1907891,6463,1856,0,3,14184.0,52464.0,1,0,0
1579247,5369,895,0,3,3700.0,28883.7,1,0,0
763389,2607,1833,0,3,10699.0,45576.7,1,0,0
808041,2753,2104,1,4,3720.0,38659.7,1,0,0
454360,1544,646,2,1,9526.0,44572.6,5,5,71562015
1263614,4321,1192,2,4,5700.0,47856.3,1,0,0
219644,747,587,0,3,4009.0,22274.2,1,0,0
3574283,1331,1033,0,0,144.9,27449.7,7,0,0
495625,1689,2068,2,4,14.6,15954.1,6,0,0
499569,1701,941,2,4,16900.0,34854.5,1,0,0
1018624,3480,621,0,3,13622.0,52932.3,1,0,0
686977,2345,1276,2,4,14.6,27384.5,6,0,0
831477,2830,1545,2,4,5500.0,19108.9,1,0,0
3620187,2712,1063,0,0,135.6,34044.4,7,0,0
3568649,1152,545,0,0,87.7,20956.8,7,0,0
296417,1011,2080,2,1,7085.0,63076.6,5,12,17116374
3568895,1159,1399,0,0,152.4,31390.7,7,0,0
446211,1515,515,2,4,14.6,39107.8,6,0,0
648161,2216,802,2,1,5184.0,45710.8,5,7,6210720
1146499,3921,1794,2,4,14.6,97557.8,6,0,0
713383,2437,1589,2,4,510.0,20555.0,1,0,0
1127069,3850,1839,0,3,20210.0,51074.4,1,0,0
36914,119,341,2,4,2500.0,39775.9,1,0,0
1693946,5740,1856,2,4,14.6,3046.3,6,0,0
1391878,4743,1778,1,4,6372.0,86181.9,1,0,0
747217,2549,1118,2,4,1200.0,34138.4,1,0,0
2586342,8547,1306,0,3,16934.0,68377.7,1,0,0
256891,882,1256,0,3,17380.5,34706.9,1,0,0
330566,1126,1446,2,4,2200.0,53194.7,1,0,0
93069,317,1106,2,4,2320.0,24404.3,1,0,0
648480,2216,1846,2,4,26700.0,59970.0,1,0,0
500260,1704,2006,2,4,14.6,14066.4,6,0,0
43278,145,1740,2,1,4815.0,51282.1,5,4,81546359
1293200,4418,1831,2,1,1435.0,15569.2,0,10,76446610
889950,3035,1744,0,2,46312.0,88569.2,1,3,68641763
602772,2052,646,2,1,4278.0,30838.5,5,3,4608887
992367,3386,922,0,3,22483.0,55191.8,1,0,0
1138325,3891,1466,0,3,16318.0,42674.5,1,0,0
54287,181,1774,0,3,10772.0,47130.9,1,0,0
1576164,5358,1983,2,4,7680.0,69670.7,1,0,0
3047808,10105,1252,2,4,14400.0,61529.1,1,0,0
230927,786,1866,2,4,2760.0,45051.4,1,0,0
3627189,2925,1976,0,0,83.8,20274.4,7,0,0
3636531,3213,1580,0,0,73.5,16684.2,7,0,0
2567255,8475,1166,2,1,495.0,29312.2,5,3,54853975
858657,2926,1712,2,1,868.0,61407.5,3,4,88491463
3602934,2205,1580,0,0,118.7,29534.7,7,0,0
2931737,9707,1404,2,4,8100.0,42946.9,1,0,0
444509,1511,526,0,3,1500.0,20300.0,1,0,0
179725,609,1015,0,2,2956.0,18257.2,1,3,46188896
258921,886,1399,2,4,14.6,65654.9,6,0,0
327165,1117,1891,2,1,1640.0,14471.9,5,11,52116602
3394177,11265,913,2,4,1500.0,24923.5,1,0,0
3183767,10562,1778,2,4,20500.0,65552.9,1,0,0
954482,3254,1122,2,4,2400.0,19269.6,1,0,0
266894,913,1915,2,4,14.6,39156.5,6,0,0
957292,3261,920,2,1,3647.0,29808.5,5,12,93776452
516150,1765,1528,0,2,5242.0,20703.5,2,3,51231449
1055600,3609,1954,2,4,10100.0,69526.2,1,0,0
840731,2862,344,2,1,5728.0,71512.8,0,2,24443286
3549861,582,1794,0,0,97.6,19960.3,7,0,0
892237,3041,1586,2,1,743.0,28979.3,3,7,11865109
1253685,4287,752,2,4,1680.0,27198.0,1,0,0
567544,1931,1256,0,3,2300.0,23764.9,1,0,0
1018638,3480,1047,0,3,13622.0,72255.2,1,0,0
950110,3239,1281,0,3,20510.0,20710.0,1,0,0
388258,1320,1803,0,3,20235.0,40714.5,1,0,0
252085,863,1671,2,4,13500.0,69752.7,1,0,0
170339,572,1836,0,3,19802.0,63755.2,1,0,0
608798,2072,2137,0,3,24225.0,103062.5,1,0,0
608327,2070,1833,2,4,3240.0,42975.4,1,0,0
1067364,3647,1832,2,1,5842.0,49460.3,5,8,97101318
399427,1360,800,0,3,3500.0,25817.7,1,0,0
22859,75,1467,0,3,12550.0,32709.9,1,0,0
3439625,904,2068,0,0,310.0,79254.8,7,0,0
3649120,3603,2129,0,0,241.0,58489.6,7,0,0
3614135,2531,1733,0,0,118.8,27971.2,7,0,0
242477,830,1658,2,5,1400.0,85840.8,1,0,0
470834,1603,1373,2,1,1187.0,33612.0,0,7,3211814
479503,1634,819,2,4,14.6,43558.2,6,0,0
3677691,6688,2159,0,0,184.1,44094.7,7,0,0
871360,2968,1664,2,4,13200.0,49078.6,1,0,0
639653,2182,2103,2,4,900.0,35676.3,1,0,0
1154505,3948,1246,2,4,14.6,33106.0,6,0,0
166823,558,1654,2,1,1476.0,30605.0,0,12,11205697
337882,1146,2136,2,4,42300.0,77063.5,1,0,0
940365,3210,827,2,1,7388.0,37466.5,5,12,29783749
1096247,3747,709,2,1,2389.0,31320.8,5,5,82686203
2628013,8688,1797,2,4,4320.0,39377.1,1,0,0
3595553,1966,1460,0,0,137.3,33751.2,7,0,0
3452297,5505,1764,0,0,201.4,51543.3,7,0,0
1026662,3505,1555,2,4,11000.0,42193.8,1,0,0
10867,36,819,2,4,14.6,34225.0,6,0,0
3638319,3258,941,0,0,227.5,37189.7,7,0,0
4192,18,1765,0,3,38505.0,143686.8,1,0,0
1164393,3987,2051,2,4,2040.0,24883.4,1,0,0
3636759,3219,1550,0,0,220.2,48492.7,7,0,0
125241,422,1684,0,2,25207.0,47325.7,1,8,68884998
698237,2388,919,2,1,2328.0,23553.0,5,9,54345786
110265,372,1192,2,4,12700.0,33835.9,1,0,0
671717,2293,1519,2,4,14.6,19967.7,6,0,0
331545,1129,1807,2,1,4604.0,73734.6,5,8,21761328
865288,2946,1229,0,2,4008.0,5108.0,2,8,48686587
729544,2494,861,2,1,4206.0,42195.1,0,1,22744047
1140482,3898,2068,2,4,14.6,65688.9,6,0,0
315751,1077,607,2,4,14.6,23859.9,6,0,0
37335,120,1989,2,1,3965.0,28234.2,5,10,36501592
3594575,1938,637,0,0,157.0,42635.3,7,0,0
1157424,3961,2011,0,2,3464.0,16238.8,1,8,12514132
1112991,3801,1626,2,4,25500.0,41048.1,1,0,0
544475,1851,1550,2,4,14.6,35264.9,6,0,0
435550,1480,1561,0,3,21686.0,63201.9,1,0,0
1689064,5724,1672,2,4,100.0,59478.2,6,0,0
206540,701,972,2,4,900.0,28693.4,1,0,0
126056,425,1472,0,3,5893.0,26754.0,1,0,0
2349948,7753,740,2,4,5400.0,22456.8,1,0,0
3495356,8027,668,0,0,242.6,50948.1,7,0,0
900013,3066,2068,2,4,14.6,47967.3,6,0,0
2355736,7769,335,2,4,35700.0,60140.3,1,0,0
1679148,5692,1534,1,4,11641.0,4607.4,1,0,0
250782,861,1229,0,3,18027.0,32261.9,1,0,0
