trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1550,2,4,33009.4,68176.7,1,0,0
1976,2,4,4135.7,26984.2,1,0,0
1257,0,3,35381.3,127275.0,1,0,0
1468,0,0,151.8,32182.7,7,0,0
1163,2,4,10156.7,39772.3,1,0,0
780,2,4,1846.0,40232.1,1,0,0
1664,0,3,7848.4,60979.0,1,0,0
1586,0,2,3033.8,31432.1,1,8,98933945
1749,0,0,180.6,33843.4,7,0,0
1894,0,3,21256.1,36443.0,1,0,0
1819,0,3,19694.6,51433.1,1,0,0
1891,2,1,6563.6,37447.0,5,8,54725678
655,2,1,2011.0,16646.7,5,1,36521035
210,2,4,2912.2,32885.1,1,0,0
1065,0,3,5135.8,26674.2,1,0,0
974,0,3,16973.5,72345.8,1,0,0
1211,2,4,14.6,20913.3,6,0,0
1865,2,1,391.0,20232.7,0,9,87513771
1678,2,4,14.6,18353.6,6,0,0
456,0,3,1330.2,22727.0,1,0,0
1608,1,4,6886.5,31059.6,1,0,0
2013,0,3,44476.2,67522.7,1,0,0
1524,0,0,202.0,40568.7,7,0,0
909,0,0,142.3,32899.1,7,0,0
658,2,4,638.4,27150.4,1,0,0
1934,2,1,2854.1,66889.9,5,5,50304020
1945,0,0,312.8,58113.3,7,0,0
1987,2,4,14.6,24239.4,6,0,0
1215,2,1,398.0,19998.5,5,6,20082744
1678,0,0,411.7,86526.2,7,0,0
612,2,1,440.3,29894.8,0,4,11978318
1744,2,4,12050.5,29966.4,1,0,0
2015,2,1,6305.1,23070.5,5,12,51620972
374,0,2,5653.6,11525.2,2,7,42167307
1902,2,4,3467.5,37939.0,1,0,0
1856,0,0,162.0,36994.8,7,0,0
2071,2,4,14.6,16728.0,6,0,0
638,2,1,6619.9,49760.5,5,7,71079918
1360,2,1,109.6,14655.6,3,5,89385828
886,2,1,1200.0,18784.9,0,3,44227623
1978,0,0,100.0,22495.0,7,0,0
919,2,4,30.0,82453.5,6,0,0
1983,2,4,14.6,110592.7,6,0,0
1825,0,0,123.9,51577.1,7,0,0
374,2,4,14.6,53737.9,6,0,0
1920,2,1,244.4,19201.3,5,4,35684105
1251,2,1,4822.4,41490.7,0,1,90810197
1518,0,2,3699.5,32604.8,1,3,46155804
1241,0,2,32117.8,76768.1,1,11,13633291
2129,0,0,200.0,49686.8,7,0,0
2170,0,3,25049.0,45452.0,1,0,0
1550,2,4,537.0,73211.8,1,0,0
1797,0,2,45471.1,66535.4,1,6,83500698
1884,2,4,14.6,47960.4,6,0,0
1223,2,4,14.6,51037.1,6,0,0
1830,2,4,1806.9,41365.3,1,0,0
741,2,4,1503.5,19967.4,1,0,0
1399,0,0,62.5,19683.9,7,0,0
2159,0,0,131.2,32071.4,7,0,0
2041,2,4,14.6,11685.8,6,0,0
911,2,4,14.6,43664.1,6,0,0
819,2,1,3917.5,10209.7,8,3,42405340
2159,0,0,175.4,43042.9,7,0,0
1815,0,3,32432.8,64950.3,1,0,0
1641,2,1,699.1,34419.1,0,11,92979543
1406,2,4,14893.1,35192.4,1,0,0
1398,2,1,5686.7,57088.2,5,2,91868596
1426,0,2,6326.0,27501.8,2,7,78036871
404,2,4,2591.2,20274.9,1,0,0
423,2,1,2690.5,21654.8,3,1,83793925
1466,2,4,504.0,18028.0,1,0,0
2018,2,4,14.6,50020.6,6,0,0
1915,2,4,14.6,56394.6,6,0,0
877,2,1,2653.3,24183.7,0,1,12941042
742,2,4,1706.2,23084.7,1,0,0
1316,2,4,14.6,34162.5,6,0,0
499,2,4,14.6,28878.9,6,0,0
1095,2,1,2301.2,16406.1,1,11,73793730
1631,0,0,60.4,14311.5,7,0,0
1334,2,1,3105.9,22397.6,5,8,37254618
1247,2,4,14.6,25910.8,6,0,0
1076,2,4,14.6,21049.4,6,0,0
1618,0,2,3811.9,29987.0,1,13,39367779
966,0,3,24389.1,72056.8,1,0,0
729,2,4,4350.3,23453.5,1,0,0
1647,2,4,14.6,41281.3,6,0,0
1285,2,4,1475.8,22783.6,1,0,0
1246,0,0,199.3,46211.1,7,0,0
2159,2,4,14.6,15753.4,6,0,0
1548,0,3,4948.7,20859.9,1,0,0
