trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3603468,2220,1764,0,0,72.4,15189.1,7,0,0
1108388,3785,1972,0,3,8400.0,109985.9,1,0,0
621820,2122,1737,0,3,49976.0,123658.4,1,0,0
630125,2151,1838,2,1,5286.0,19991.6,5,13,35530597
3650904,3651,1491,0,0,116.9,23955.7,7,0,0
35424,113,1718,2,4,2900.0,21282.1,1,0,0
3474468,8316,1884,0,0,198.4,49789.1,7,0,0
180361,610,2057,2,4,24700.0,83841.8,1,0,0
3490499,7606,1764,0,0,162.9,29424.3,7,0,0
826713,2816,2050,2,1,644.0,64064.2,0,6,33418482
3444485,5065,180,0,0,327.2,70961.2,7,0,0
638737,2179,1470,2,4,16500.0,31988.3,1,0,0
268767,921,1555,2,1,1240.0,34027.0,5,9,13826614
1459905,4969,1837,2,1,2502.8,12936.6,8,10,80888122
470998,1603,515,2,4,14.6,18529.0,6,0,0
398749,1358,1800,0,3,6705.0,52301.5,1,0,0
1043426,3568,2020,0,2,5243.0,17970.0,2,3,94403439
222067,754,1338,2,4,14.6,31422.5,6,0,0
1399705,4768,1477,0,3,19957.0,29016.3,1,0,0
254819,874,1537,2,4,8100.0,21346.4,1,0,0
3449858,4014,2068,0,0,190.0,43067.7,7,0,0
3665213,4503,2006,0,0,187.2,66741.9,7,0,0
3600478,2123,454,0,0,69.1,16739.5,7,0,0
622530,2123,1672,2,4,14.6,19519.9,6,0,0
546129,1858,1125,2,4,14.6,13560.6,6,0,0
292400,1000,1916,1,4,3252.0,48189.7,1,0,0
3431165,11382,1481,2,4,1800.0,2037.4,1,0,0
497034,1694,1276,2,4,30.0,30208.6,6,0,0
762639,2604,2106,0,2,6173.0,29098.2,2,5,84225409
1468112,5001,1294,0,3,45549.0,92524.5,1,0,0
565900,1926,1117,2,4,3480.0,20457.7,1,0,0
989527,3373,2011,0,3,18995.0,54669.5,1,0,0
414056,1407,2040,1,4,17644.0,88311.9,1,0,0
275802,944,1646,2,1,5361.0,33222.9,5,5,46210002
945269,3223,2100,0,3,19655.0,81820.7,1,0,0
2370177,7815,1818,2,4,3600.0,46366.6,1,0,0
595612,2027,1733,2,4,14.6,26367.8,6,0,0
910276,3101,1284,2,1,1938.0,12172.6,1,3,52626574
353532,1201,498,0,3,15080.0,34071.4,1,0,0
1292148,4415,1542,2,4,3500.0,46829.2,1,0,0
870761,2966,1867,0,3,28777.0,114135.9,1,0,0
406838,1385,2051,2,1,9834.0,63152.2,5,9,75899833
264193,902,1794,2,4,14.6,19271.8,6,0,0
944289,3221,981,0,2,5330.0,30219.2,2,2,88452922
3589304,1792,545,0,0,96.9,13570.7,7,0,0
3548559,541,2098,0,0,106.0,20893.1,7,0,0
702720,2407,2137,2,4,9500.0,23920.0,1,0,0
545023,1853,1563,0,3,500.0,27379.0,1,0,0
3215769,10670,1579,2,4,11600.0,46980.2,5,0,0
3314906,11013,1990,2,1,9499.0,103120.6,0,5,43103534
2697765,8926,1959,2,1,1142.0,41381.4,3,7,94917398
232007,789,1006,2,4,1700.0,23766.3,1,0,0
1018008,3478,1288,2,4,1560.0,28443.5,1,0,0
1162976,3981,1133,2,1,545.0,17630.2,1,7,9709912
1067546,3648,1531,2,1,1812.0,24850.4,5,13,23132455
362329,1231,1702,2,4,12400.0,21216.2,1,0,0
269750,924,1915,2,4,14.6,17970.3,6,0,0
90716,306,998,2,4,1700.0,17818.0,1,0,0
853375,2908,1720,2,4,4800.0,48966.8,1,0,0
114090,385,2110,2,1,31.0,30659.8,0,10,91164779
875652,2983,1703,2,4,14.6,33397.0,6,0,0
517846,1769,1994,2,4,9600.0,7177.1,1,0,0
1305014,4456,2129,2,4,14.6,58206.6,6,0,0
3593599,1910,1672,0,0,266.0,66435.2,7,0,0
2069011,7011,1276,2,4,14.6,59617.3,6,0,0
847806,2887,1592,0,3,22064.0,50219.3,1,0,0
595245,2026,2045,2,1,3387.0,54401.7,0,13,17594266
1134835,3878,1651,2,1,1648.0,16429.0,0,13,38488340
1313245,4484,1018,1,4,7149.0,24473.8,1,0,0
3677772,6701,1580,0,0,402.4,91578.7,7,0,0
729998,2495,2048,0,3,1800.0,35500.0,1,0,0
539546,1834,1864,0,3,4300.0,46456.2,1,0,0
3495786,8051,515,0,0,241.9,44213.1,7,0,0
839095,2857,1772,2,1,6317.0,86033.8,5,12,60526561
314000,1071,699,2,4,34500.0,56239.3,1,0,0
924632,3151,1561,2,1,4081.0,33760.9,0,3,48056763
1034906,3538,1239,2,4,20800.0,50495.9,1,0,0
833206,2838,616,0,3,23751.0,103002.5,1,0,0
922733,3145,1525,2,1,2527.0,16946.0,5,10,71322232
1288959,4408,1794,2,4,30.0,55333.4,6,0,0
859346,2928,758,2,4,4150.0,21892.1,1,0,0
