trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
823,2,4,4077.6,60333.9,1,0,0
633,2,4,6023.7,39998.6,1,0,0
759,0,2,5154.5,19176.4,2,7,27791848
1746,2,4,14.6,16496.4,6,0,0
1649,2,1,5501.9,29491.4,0,10,70588743
2107,2,1,4398.5,36298.6,8,8,28364409
759,2,4,14.6,51565.3,6,0,0
1768,2,1,861.0,57669.8,5,3,7324765
2104,2,4,14.6,82511.4,6,0,0
2099,2,4,1441.8,20090.0,1,0,0
1215,2,1,5464.8,29022.9,5,4,78962080
1839,0,3,816.0,34149.0,1,0,0
1747,2,1,2010.1,34868.1,0,6,83146919
1154,2,4,24645.0,60504.2,1,0,0
1483,2,4,2191.0,16886.9,1,0,0
1127,0,0,71.6,24531.2,7,0,0
1925,2,4,14.6,18486.4,6,0,0
1762,2,1,4305.7,71546.8,0,10,14116348
1641,0,3,32059.2,124751.1,1,0,0
1843,2,4,14.6,86301.8,6,0,0
1945,2,1,4393.8,49766.9,0,12,87003256
1222,2,1,10658.7,25219.1,5,2,70357901
2013,2,1,2236.8,42610.8,3,4,56847050
1733,2,4,2984.8,37885.4,1,0,0
1734,2,4,14.6,12525.2,6,0,0
1824,2,4,252.5,15316.9,1,0,0
1550,2,1,4306.7,73522.1,0,2,42761548
1241,2,4,13697.0,32743.4,1,0,0
1283,2,4,14.6,37307.9,6,0,0
663,2,1,563.3,21063.5,3,5,67555666
1055,2,4,14.6,20309.5,6,0,0
1835,0,3,8657.0,84702.3,1,0,0
1501,0,0,72.8,12421.4,7,0,0
1252,0,0,183.3,52819.6,7,0,0
1525,0,0,193.6,43724.0,7,0,0
1506,2,1,2385.2,71115.5,5,11,51102398
1471,2,4,3427.5,25210.0,1,0,0
1861,0,3,5897.0,37907.2,1,0,0
1764,0,2,3157.6,18554.8,1,11,44135562
1138,0,3,7569.6,34264.0,1,0,0
1183,0,2,3304.3,25834.4,1,1,53151389
1945,2,1,2175.8,15393.3,5,5,73638406
1775,0,0,86.3,24080.7,7,0,0
857,2,4,2881.9,27787.3,1,0,0
843,2,4,14.6,25596.0,6,0,0
2135,0,2,4413.2,19109.6,2,5,73320542
1856,2,4,4525.8,55402.8,1,0,0
1377,2,4,523.4,24815.4,1,0,0
1471,2,4,15680.5,37186.8,1,0,0
1641,0,0,306.9,66187.6,7,0,0
2006,0,3,17412.5,37174.7,1,0,0
1841,0,3,8206.2,49542.7,1,0,0
1825,2,4,329.7,21788.0,1,0,0
1844,2,4,4097.3,51807.8,1,0,0
1370,2,1,7086.9,6149.4,8,7,35940158
979,0,2,3688.1,31409.4,1,12,8597567
497,0,2,5661.5,19759.4,2,6,13151800
1460,2,4,14.6,31461.6,6,0,0
1740,0,0,73.7,16768.1,7,0,0
1460,0,0,292.3,47905.5,7,0,0
821,2,1,3140.9,27185.3,5,1,95697113
1584,0,3,25174.3,85205.1,1,0,0
1002,0,3,2695.9,34069.2,1,0,0
1117,2,4,8856.9,35988.8,1,0,0
2141,2,4,7760.8,57366.2,1,0,0
1215,2,4,500.0,19812.2,1,0,0
1833,2,4,3305.7,76049.9,1,0,0
2085,0,0,73.5,18870.8,7,0,0
1249,0,0,109.9,30085.0,7,0,0
2165,2,1,2388.8,26509.3,5,5,51126503
1987,0,3,20944.9,36706.5,1,0,0
1702,0,3,737.4,13805.5,1,0,0
407,2,4,4717.0,34125.6,1,0,0
2045,0,0,247.2,73195.7,7,0,0
1475,2,1,1000.0,31427.8,0,2,19238856
2139,2,1,4151.6,17279.7,5,5,58067608
1884,2,1,2265.7,29128.4,5,11,33423700
1466,2,4,14.6,16448.8,6,0,0
2128,0,0,99.9,25124.7,7,0,0
805,2,4,10135.5,22422.4,1,0,0
2094,0,0,122.9,27968.9,7,0,0
1744,2,4,12129.8,36303.4,1,0,0
2105,0,0,156.5,34546.8,7,0,0
1880,0,2,3306.0,33910.4,1,7,70231925
1550,2,1,2779.2,81861.7,5,6,98451492
918,2,4,13036.8,39493.3,1,0,0
2072,2,4,1602.1,20623.3,1,0,0
1251,2,1,893.1,14933.3,1,12,35439987
1703,0,0,110.5,29010.2,7,0,0
1260,0,3,15437.7,87502.0,1,0,0
1739,0,0,76.4,18690.3,7,0,0
1504,2,4,20078.0,30347.2,1,0,0
254,0,3,10544.7,56122.0,1,0,0
1432,0,3,19066.9,47361.9,1,0,0
1804,2,4,5465.7,28368.9,1,0,0
1468,0,0,70.7,19381.3,7,0,0
1853,2,4,244.0,14222.1,1,0,0
1581,0,3,2094.9,28083.3,1,0,0
1752,2,1,800.4,51531.1,0,2,36454458
1776,0,2,12171.6,50646.1,1,8,56252683
788,0,2,3310.0,20903.8,1,10,14154890
1590,2,1,14.6,51927.4,3,11,84614614
910,2,1,2797.3,24280.7,5,13,18115950
734,0,0,78.7,19627.1,7,0,0
878,0,2,10574.0,44578.9,1,3,69682114
1616,2,4,3612.6,46031.6,1,0,0
1316,0,2,5037.8,28609.1,2,5,19282111
1926,2,4,14.6,21072.0,6,0,0
660,2,1,706.4,17851.1,1,4,30682828
1101,0,0,106.0,18379.1,7,0,0
