trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
255658,878,2115,2,4,7800.0,43069.5,1,0,0
3619408,2688,2129,0,0,53.1,13523.0,7,0,0
1635377,5546,891,0,2,38054.0,79079.5,1,6,72397291
668610,2282,1733,2,4,30.0,85394.1,6,0,0
1116946,3816,2076,0,3,1900.0,43000.0,1,0,0
3616160,2588,2098,0,0,214.6,53090.2,7,0,0
1441140,4907,1473,2,4,8000.0,16312.4,1,0,0
3475424,8475,1856,0,0,88.5,24354.0,7,0,0
1101921,3763,1276,2,4,14.6,14846.2,6,0,0
2862605,9472,1536,0,3,2500.0,38435.7,1,0,0
3639860,3302,515,0,0,104.6,24500.8,7,0,0
3536127,171,2190,0,0,67.0,15593.7,7,0,0
3654064,3746,1368,0,0,248.0,60769.4,7,0,0
533077,1815,1641,2,4,14.6,20354.3,6,0,0
196197,665,1389,2,4,3300.0,45269.2,1,0,0
728011,2489,1647,2,1,3854.0,14845.0,5,6,75944941
977541,3331,1984,2,1,1436.0,41915.0,0,13,15388948
3561428,934,2190,0,0,140.4,34414.6,7,0,0
2908187,9633,1265,2,4,3000.0,18563.8,1,0,0
2119266,7176,1889,0,3,24800.0,57814.1,1,0,0
3658209,3868,1580,0,0,102.4,24835.4,7,0,0
996778,3402,1087,2,4,4800.0,26095.5,1,0,0
193435,655,2129,2,4,14.6,64083.6,6,0,0
1111297,3795,1438,0,3,28665.0,46703.5,1,0,0
249604,857,1320,0,2,4529.0,22140.8,2,3,33564669
386436,1313,1822,2,4,22100.0,95881.1,1,0,0
3660803,3948,2129,0,0,307.4,75910.2,7,0,0
537389,1828,1625,2,4,27600.0,50025.6,1,0,0
992605,3386,2072,2,5,200.0,7218.5,1,0,0
3440673,1091,1338,0,0,105.4,43974.0,7,0,0
3632103,3072,1976,0,0,157.6,43097.0,7,0,0
107066,363,1794,2,4,14.6,45480.5,6,0,0
1612794,5477,1932,0,3,9870.0,108677.3,1,0,0
611630,2083,1442,0,3,35971.5,71852.0,1,0,0
678463,2318,586,2,1,251.0,62966.2,0,5,71377277
375030,1276,2129,2,4,14.6,17632.7,6,0,0
786561,2680,1811,2,4,19400.0,59328.1,1,0,0
588575,2003,1528,0,2,46967.0,76892.3,1,2,8372825
1321531,4511,2037,2,4,14.6,37010.0,6,0,0
