trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3319547,11027,1362,2,4,1500.0,30769.0,1,0,0
391445,1331,2172,2,4,41900.0,18893.1,1,0,0
202883,688,1491,2,4,14.6,24611.7,6,0,0
1486255,5065,375,2,4,8400.0,38598.3,1,0,0
3474879,8381,1550,0,0,243.6,86789.7,7,0,0
3451244,5063,1976,0,0,72.2,9533.1,7,0,0
3632076,3072,1154,0,0,113.6,25242.6,7,0,0
59543,198,1769,2,1,2166.0,19918.7,0,9,64557379
894572,3050,2167,0,2,62168.0,106742.5,1,4,69871258
2893306,9583,2170,2,1,13386.0,69502.7,5,3,69415771
147687,494,378,2,1,207.0,19884.3,0,10,62039023
51942,173,1830,2,4,9300.0,33482.3,1,0,0
627024,2141,2143,0,3,23876.0,70643.0,1,0,0
496431,1692,1108,2,4,7200.0,23445.6,1,0,0
309336,1054,345,0,3,14475.0,38669.4,1,0,0
1146729,3922,2085,2,4,3300.0,14962.3,1,0,0
18133,61,977,2,1,668.0,23132.0,0,5,20426410
566992,1930,1077,2,4,400.0,25561.1,1,0,0
1267898,4337,1370,0,3,17960.0,78119.1,1,0,0
3520594,10364,242,0,0,130.5,29985.2,7,0,0
3468892,4161,1307,0,0,126.6,30490.8,7,0,0
3248815,10788,1793,0,3,40766.0,79142.2,1,0,0
248404,854,1804,2,1,382.0,30105.3,5,1,21777671
321271,1098,1196,2,1,1007.0,26569.2,0,4,47811776
39767,128,439,2,4,3200.0,25351.1,1,0,0
3594516,1937,484,0,0,74.9,18894.3,7,0,0
3643147,3413,1580,0,0,339.2,83547.2,7,0,0
1063720,3634,1650,0,2,48511.0,83624.4,1,9,86268275
4956,20,1929,2,1,2003.0,17351.0,5,1,3399968
751031,2561,1457,2,4,19700.0,49931.4,1,0,0
847578,2886,1117,2,4,1500.0,22964.9,1,0,0
727509,2487,1804,2,4,3500.0,32423.3,1,0,0
507632,1733,1775,2,4,3800.0,16156.1,1,0,0
94654,322,285,0,3,16646.0,46420.3,1,0,0
3534897,131,1429,0,0,69.7,18332.0,7,0,0
18243,61,1444,2,4,2080.0,22112.3,1,0,0
3659766,3918,760,0,0,77.5,13620.2,7,0,0
571117,1943,1648,2,1,2181.0,56034.2,0,11,87436866
1091509,3731,1558,2,4,600.0,15056.7,1,0,0
3664487,4418,668,0,0,157.2,39244.8,7,0,0
1279406,4377,1999,0,3,16400.0,79632.6,1,0,0
1635535,5546,1583,1,4,6586.0,38724.6,1,0,0
1060415,3624,1429,2,4,30.0,56293.6,6,0,0
690949,2361,1312,2,1,4613.0,20160.5,5,7,781095
810363,2762,1046,2,1,6892.0,7562.5,5,11,85078340
3489112,7487,1856,0,0,140.4,53950.2,7,0,0
3602323,2184,1764,0,0,248.5,59658.2,7,0,0
71779,239,768,2,1,1042.0,42486.3,5,2,96977406
14093,47,2011,2,1,174.0,32305.8,0,6,37438374
3650639,3646,1063,0,0,56.7,26590.7,7,0,0
1241036,4245,1703,2,4,14.6,46233.1,6,0,0
3579394,1487,454,0,0,72.9,18035.1,7,0,0
1128946,3858,1198,0,3,1700.0,26113.3,1,0,0
1688866,5724,1379,2,1,281.0,36832.9,3,13,83046674
469919,1601,826,0,2,4042.0,19471.9,2,2,45886778
1203702,4119,467,0,3,400.0,22335.1,1,0,0
2868458,9491,2005,2,4,40000.0,58236.7,1,0,0
302716,1031,1255,0,3,25808.0,62206.8,1,0,0
584525,1989,1884,2,4,14.6,18634.7,6,0,0
935667,3194,1716,2,1,7584.0,34472.2,5,8,46890920
3593060,1896,1945,0,0,115.9,29990.6,7,0,0
1064515,3637,1376,0,3,15976.0,61266.0,1,0,0
769915,2627,1703,2,4,14.6,29901.4,6,0,0
279895,958,1519,2,4,14.6,24744.4,6,0,0
2268133,7485,1484,2,4,1800.0,29100.5,1,0,0
531732,1811,1399,2,4,14.6,36435.8,6,0,0
1684034,5708,2172,2,4,8900.0,34213.4,5,0,0
236490,808,1863,0,3,15420.0,32653.5,1,0,0
3680646,7180,2006,0,0,196.3,34296.9,7,0,0
288389,989,615,0,2,5114.0,27431.0,2,13,56426167
2768132,9159,1460,2,4,14.6,41418.5,6,0,0
799837,2727,1825,2,4,14.6,42296.4,6,0,0
744194,2541,1498,2,1,1897.0,23584.9,3,4,47231644
3659930,3923,1002,0,0,194.1,40799.7,7,0,0
2735980,9051,1741,2,4,300.0,20366.6,1,0,0
705568,2417,1320,2,1,1319.0,21148.7,5,13,83809387
941182,3212,1114,2,4,720.0,31832.0,1,0,0
522277,1782,743,2,4,2000.0,22539.6,1,0,0
486911,1660,1921,0,3,23136.0,83532.3,1,0,0
3569346,1173,2006,0,0,61.5,14098.9,7,0,0
813522,2770,1266,2,4,8520.0,17421.8,1,0,0
717480,2457,1364,2,4,2300.0,19150.1,1,0,0
269361,923,2075,0,2,5678.0,21121.1,2,8,93250393
1288928,4408,849,2,4,30.0,54792.4,6,0,0
3656666,3819,1915,0,0,82.3,21612.2,7,0,0
521998,1781,1740,2,4,1900.0,32145.0,1,0,0
641025,2189,985,0,3,20782.0,67350.6,1,0,0
500235,1704,1246,2,4,14.6,18437.0,6,0,0
3182583,10558,2086,2,4,18800.0,68708.1,1,0,0
1056799,3613,1269,2,4,6400.0,19971.9,1,0,0
1120209,3827,986,0,3,9109.0,37328.2,1,0,0
1085433,3708,1550,2,4,14.6,29294.2,6,0,0
454651,1544,524,2,4,14700.0,39264.9,1,0,0
322248,1100,1559,2,1,174.0,15753.4,5,8,60873585
366030,1244,1745,2,1,748.0,16570.0,8,1,67696446
400929,1366,1007,0,3,7626.0,35385.4,1,0,0
590213,2009,1012,2,1,1268.0,45043.2,0,7,55095195
57192,190,2129,2,4,14.6,60624.6,6,0,0
742059,2534,497,0,3,5115.0,24272.0,1,0,0
3612033,2479,2068,0,0,77.7,19584.3,7,0,0
548807,1869,2037,2,4,14.6,83243.8,6,0,0
107353,365,1008,0,2,17660.0,39763.2,1,4,49404096
1050594,3593,1460,2,4,14.6,24429.2,6,0,0
3667120,4794,1856,0,0,69.9,13015.5,7,0,0
822511,2802,315,0,2,3619.0,17367.5,1,3,50530976
1270112,4343,1995,2,4,26400.0,78167.1,1,0,0
1133677,3874,1345,0,3,8792.0,39316.7,1,0,0
1160962,3975,1432,2,4,390.0,17186.3,1,0,0
1310899,4476,1368,2,4,14.6,14525.5,6,0,0
395297,1344,1123,2,4,6900.0,83047.2,1,0,0
3055756,10131,941,2,4,14.6,18886.3,6,0,0
3600582,2124,1491,0,0,191.8,36744.1,7,0,0
851331,2902,155,0,3,30320.0,74804.6,1,0,0
1056955,3613,611,2,4,1000.0,24939.4,1,0,0
752690,2568,905,2,4,16500.0,45744.6,1,0,0
232616,791,1289,2,1,3054.0,18502.3,5,2,11072284
1280397,4379,1574,2,4,4500.0,21022.1,1,0,0
976522,3327,1404,2,4,2880.0,32485.4,1,0,0
675287,2306,1091,2,4,13100.0,32579.7,1,0,0
776945,2649,1039,2,1,177.0,33151.8,3,10,86506151
1031448,3525,1198,2,1,3084.0,30582.7,5,11,81389748
2789233,9236,894,2,1,2239.0,49840.8,5,13,16537583
1045373,3575,1778,2,1,5070.0,36139.3,5,5,97652846
544945,1852,1145,2,4,1600.0,11154.6,1,0,0
729770,2494,1460,2,4,14.6,40061.7,6,0,0
149930,500,1273,0,3,18068.0,74143.9,1,0,0
289533,992,1379,2,1,3231.0,23823.3,5,9,63584351
698502,2389,2012,0,3,21496.0,56469.9,1,0,0
1072482,3665,1926,0,3,32321.0,61591.8,1,0,0
609583,2075,1655,2,1,992.0,15704.8,1,8,56678074
190995,649,1486,0,3,44100.0,45755.1,1,0,0
958283,3264,2125,2,4,2200.0,23673.6,1,0,0
57535,192,888,2,1,3583.0,21429.0,5,5,70552640
687669,2348,1777,0,3,14651.0,23978.2,1,0,0
3468091,4000,1429,0,0,199.9,49421.5,7,0,0
463308,1576,1849,2,4,5700.0,35645.3,1,0,0
3470029,4347,1125,0,0,80.4,14430.3,7,0,0
1136291,3882,1059,2,4,4200.0,18296.8,1,0,0
664144,2268,1985,0,3,35469.0,75777.9,1,0,0
130919,440,1804,0,3,24694.5,44324.2,1,0,0
230167,784,1071,2,1,1215.0,49837.2,0,6,80516755
2313423,7632,1794,2,4,14.6,38524.7,6,0,0
307730,1049,2006,2,4,14.6,34437.8,6,0,0
124341,418,1276,2,4,14.6,46962.5,6,0,0
2716021,8982,1977,0,3,14400.0,64371.5,1,0,0
2833791,9377,1638,0,3,31615.0,58884.4,1,0,0
2370215,7815,1097,2,4,7800.0,80832.1,1,0,0
987894,3369,711,0,3,6825.0,7125.0,1,0,0
1103402,3770,1007,0,3,18089.0,18289.0,1,0,0
606799,2065,2006,2,4,14.6,27513.2,6,0,0
917351,3127,2068,2,4,14.6,103993.3,6,0,0
186710,632,1942,2,4,1350.0,18963.4,1,0,0
690720,2360,2168,2,1,7580.0,40492.6,5,6,84537815
3681156,7274,1856,0,0,288.3,45349.3,7,0,0
334001,1135,1617,2,4,4200.0,27024.8,1,0,0
3560077,899,211,0,0,32.2,21798.2,7,0,0
67852,225,2008,0,3,15400.0,60193.8,1,0,0
3669315,5180,1794,0,0,150.0,16770.7,7,0,0
815700,2778,2159,2,4,14.6,21356.3,6,0,0
412362,1403,1655,0,3,15543.0,40868.5,1,0,0
454684,1544,1514,2,4,1400.0,40652.1,1,0,0
3449640,3859,1368,0,0,229.9,69835.1,7,0,0
634078,2166,2134,2,1,991.0,16069.4,0,10,84241741
740300,2527,647,2,4,23700.0,52439.9,1,0,0
236145,807,1100,0,2,20229.0,44373.4,1,9,19420242
3145736,10440,1073,2,1,2960.0,31012.3,5,13,4957092
10181,35,793,0,2,5446.0,28055.5,2,10,60448020
3469348,4255,2129,0,0,492.9,77560.0,7,0,0
866305,2949,1559,2,4,3520.0,17807.1,1,0,0
1244992,4259,1890,2,1,2255.0,45433.4,0,1,40486842
1466768,4995,1703,2,4,30.0,63014.5,6,0,0
2442399,8051,1677,0,2,26040.0,58178.3,1,6,35675579
1027015,3507,1469,2,1,2700.0,85157.8,0,9,75874447
1372384,4681,2171,2,1,3388.0,54060.2,8,10,8383214
255553,878,1482,1,4,7423.0,56459.7,1,0,0
101224,345,972,2,4,14.6,28131.7,6,0,0
559026,1902,1795,1,4,2401.0,31118.0,1,0,0
627333,2143,1381,2,1,7264.0,51132.4,5,7,66855954
563592,1918,1747,2,1,4231.0,14444.3,5,2,53045350
3469124,4225,1399,0,0,202.2,48072.2,7,0,0
1292117,4415,2050,2,1,397.0,71595.1,0,8,67352598
858422,2926,1134,0,3,10584.0,43395.8,1,0,0
248208,853,1234,2,4,4100.0,30343.9,1,0,0
6632,26,1282,2,1,10387.0,21391.6,5,3,12891853
806669,2749,936,0,3,46716.0,106259.8,1,0,0
1234493,4225,393,2,4,2700.0,41684.6,1,0,0
3530996,22,1338,0,0,196.2,50037.6,7,0,0
1701185,5767,679,0,3,8608.0,31575.5,1,0,0
980494,3345,1652,2,4,2480.0,6716.8,1,0,0
3439222,741,1185,0,0,212.8,56226.6,7,0,0
3597583,2023,2037,0,0,287.9,68379.1,7,0,0
852111,2903,2093,2,4,14500.0,28282.0,1,0,0
2448986,8073,1682,2,4,13500.0,86464.8,1,0,0
954174,3253,1918,2,4,3900.0,63866.7,1,0,0
289553,992,1987,2,1,3231.0,29387.8,5,9,63584351
2968992,9833,1044,2,1,6531.0,64646.4,5,10,35473787
3637783,3244,1338,0,0,80.1,19852.5,7,0,0
1092990,3737,1807,2,1,3805.0,36353.0,5,2,48756384
1065725,3641,1116,2,4,450.0,19575.2,1,0,0
103283,352,1299,2,4,2200.0,24349.0,1,0,0
3586362,1699,423,0,0,62.8,14657.1,7,0,0
904013,3080,2159,2,4,14.6,22169.2,6,0,0
460425,1566,2172,0,3,22020.0,49507.6,1,0,0
1076829,3678,910,2,4,14.6,14030.3,6,0,0
3506665,9034,211,0,0,9.9,24527.0,7,0,0
