trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2159.0,2,4,2787.9967937979022,55558.59879060518,1,0,0.0
924.6381091345138,2,4,4322.884762661619,17172.29792070669,1,0,0.0
1462.0802118486329,0,3,25362.78876950413,52699.69752270191,1,0,0.0
1765.9157183554325,2,4,14.600000381469727,13651.599462717744,6,0,0.0
1498.7335354018066,0,0,135.92781879429168,36432.204293532064,7,0,0.0
1307.0,0,3,2380.6239882439468,16555.261312462633,1,0,0.0
2037.0,2,4,14.600000381469727,25004.980024957134,6,0,0.0
1794.0,2,4,14.600000381469727,19599.730262392266,6,0,0.0
849.0,0,3,10678.07879097022,59118.25885049984,1,0,0.0
2050.6628900905084,0,3,2296.6659665659604,35704.43201617814,1,0,0.0
882.5402373729161,2,4,16149.76496506066,40920.57003364609,1,0,0.0
1652.6583729040644,1,4,24062.10745439043,39032.41806630789,1,0,0.0
1558.7534603232014,2,4,14.600000381469727,32837.577568166285,6,0,0.0
1976.0,2,4,14.600000381469727,18140.775242602544,6,0,0.0
2098.4946273517817,2,1,1144.2367323129986,30524.657020361763,5,6,99786788.48173043
2097.3630433181847,2,1,843.9705650319967,14940.975710424107,5,12,59297105.5624264
1472.7938223633262,2,4,4365.67412616139,43958.808306579616,1,0,0.0
948.8880593329925,0,2,59301.55102961934,94734.3334950019,1,3,6944204.509387102
1945.0,2,4,14.600000381469727,17219.625907290498,6,0,0.0
708.6209141230404,2,4,699.5683219574274,33417.52504875259,1,0,0.0
910.0,2,4,6717.246879473236,31075.188040178047,1,0,0.0
2172.7462317986315,2,4,823.9694199468998,21608.75209178704,1,0,0.0
2062.6191563193834,2,4,30.0,34028.348733127474,6,0,0.0
2164.9642794027413,0,3,28084.81890577601,55814.872243746584,1,0,0.0
1287.4665913999013,2,1,448.780108683529,16041.784432894394,3,6,38748903.448585
2011.7493285945188,0,3,47870.278091850145,86030.7371788532,1,0,0.0
580.3728351857421,0,2,5741.627386073767,29088.04205667582,2,11,32059515.39087882
1672.0,2,4,14.600000381469727,106087.90996802597,6,0,0.0
2190.0,0,0,341.01406871995624,71061.01490071428,7,0,0.0
2013.4225260558947,2,4,14.600000381469727,37559.84639568675,6,0,0.0
2184.947252849221,2,4,977.9189532937363,14388.765633107036,1,0,0.0
366.66509752503515,2,1,8260.354932122598,47372.84111377187,5,11,75966627.28611156
1133.5547977871665,0,3,1084.1922123985157,1094.9121934790212,1,0,0.0
1892.0345741303493,0,0,98.17142150936293,23766.753849329823,7,0,0.0
2129.0,0,0,174.74518070759345,44060.427416718354,7,0,0.0
821.3047478740596,2,4,23403.40592916637,47044.86121516818,1,0,0.0
1846.174523916842,2,4,14.600000381469727,24316.6179603882,6,0,0.0
1884.0,2,4,14.600000381469727,18640.836367865268,6,0,0.0
1826.7511614493324,2,4,29310.2525770802,40613.303268556636,1,0,0.0
1623.2566771137208,2,1,713.4283346482439,25430.33904004197,1,7,84959138.18169111
1094.69066617711,1,4,3343.317238719964,41551.36502688224,1,0,0.0
1708.2230986588781,1,4,8942.70045336591,44675.601445302724,1,0,0.0
2080.910282214655,0,0,68.01785463741,13449.646321125745,7,0,0.0
2110.181561153438,2,4,21589.017616547306,71195.75364393092,1,0,0.0
1842.0460358498974,0,2,6253.36447358463,38944.09624628236,2,1,10187236.558733689
429.33924040458544,2,4,14.600000381469727,27897.854243534613,6,0,0.0
1219.2423725691324,2,4,2069.4791540476267,57280.107366936834,1,0,0.0
1582.3522963504859,0,3,1279.265641526924,17416.147790434243,1,0,0.0
1165.949023913662,2,4,10874.738203642291,35776.22683901579,1,0,0.0
740.5200555980377,2,4,14.600000381469727,28981.462479085116,6,0,0.0
980.4458276705002,2,1,6964.4235413095985,23104.48740812163,5,12,99955257.47035411
1376.1596844999272,2,4,3177.555164791649,39216.15426106102,1,0,0.0
1945.0,0,3,14420.034412993879,43501.907957376105,1,0,0.0
1125.0,2,4,2400.0,18724.54359872077,1,0,0.0
547.5153660858956,0,0,197.37383206729348,42134.63707470309,7,0,0.0
482.8288137113014,2,4,14.600000381469727,28784.532889476613,6,0,0.0
314.8308355072367,2,1,446.97085303345636,31997.984405513205,0,6,36970656.56698149
389.4427944034893,0,0,100.666623276454,23844.208140985753,7,0,0.0
2159.0,0,0,69.24189392870984,15343.640835869106,7,0,0.0
2131.2935377985673,0,0,296.43644901842833,65657.69306139582,7,0,0.0
1252.8038604570581,0,3,21776.31382683257,64418.12661258834,1,0,0.0
598.238939777741,0,0,105.09739626948182,25660.933197970477,7,0,0.0
826.2336353624181,0,0,152.47911996460454,31641.27163369827,7,0,0.0
1592.8698939695444,2,4,14.600000381469727,61383.761111576416,6,0,0.0
1974.833207244711,2,1,1779.0582053390112,13662.749927315059,0,8,48459287.78160989
1833.071454594538,2,4,831.2931721540403,68856.54144158072,1,0,0.0
1194.2263849972296,2,1,5446.503008679908,38919.10499757746,5,9,22226302.151699528
1066.4406770107782,2,4,2931.6733978583216,24483.47324406136,1,0,0.0
1733.0,2,4,14.600000381469727,27954.031650236917,6,0,0.0
534.8497859815571,2,1,3898.6545968576083,44336.33521217991,0,9,68467142.01183854
451.97860952043266,2,4,4814.155526443246,25286.075431935595,1,0,0.0
1346.1684504008829,0,3,7634.061917510769,73991.61418138754,1,0,0.0
2170.576152351519,2,1,493.9107547176148,18788.296202112888,5,9,64019254.57987899
303.39062771932333,0,0,111.40418217312741,27514.46767341118,7,0,0.0
1945.0,0,3,20628.224242174314,31852.10687191587,1,0,0.0
829.6136081275504,2,4,14.600000381469727,-35.22794795257232,6,0,0.0
2068.0,0,3,32226.543057391562,95014.96752125773,1,0,0.0
922.6923615620418,0,2,6732.333703397004,27864.85829769439,2,2,79629553.47556709
1519.0,0,3,12106.73838595538,39270.10536966645,1,0,0.0
1976.0,2,1,1693.2441713579663,16201.13528775674,3,11,66184843.58690556
1918.8783498803007,2,1,1463.9482116887484,41145.35745428073,0,10,65919903.931440555
1772.8040196858228,2,4,8554.029319543022,70615.95057964776,1,0,0.0
1619.271148315594,2,4,11188.241505975488,28956.671717599853,1,0,0.0
1162.1248657883305,2,4,14.600000381469727,16056.17418034708,6,0,0.0
2098.0,2,1,1157.4701130908686,41595.623375407755,5,12,54365540.885799155
1580.0,2,4,30.0,787.623628993504,5,0,0.0
1710.5564816020444,0,0,101.83222085207012,25166.511548024682,7,0,0.0
1201.699757315642,2,4,2951.0455095724174,34917.14427909778,1,0,0.0
576.0,2,1,2000.0,27658.808268332195,5,12,73736151.01599169
1507.3448175076644,2,1,5093.178490766004,45141.43766823309,5,6,70832827.06279868
2105.504952425707,2,4,4615.931986954648,34341.44355900113,1,0,0.0
1136.8353397040667,2,4,7818.036384466829,48297.60238172841,1,0,0.0
1442.7161450199342,2,4,1261.4587380852647,20526.24413295646,1,0,0.0
1954.5755965951769,2,4,13797.548138245751,46406.8840428465,1,0,0.0
2159.0,2,4,1161.5531280167522,45168.07503258144,1,0,0.0
1831.1837707143122,2,4,879.9119474269295,19378.087088213153,1,0,0.0
515.0,2,4,14.600000381469727,55308.87603940593,6,0,0.0
2037.0,2,4,14.600000381469727,49832.880379375296,6,0,0.0
1825.0,2,4,834.5301916983898,22874.18711305537,1,0,0.0
1491.0,0,0,197.601755728463,41857.02450410103,7,0,0.0
718.4732242906736,2,1,1316.1764913053655,18084.99295381395,5,4,2143389.8727212898
662.1977075126258,0,2,5151.45354788251,30673.583512844703,2,11,24593286.199933533
1350.7460339724028,2,4,12118.247103359292,72021.91418510677,0,0,0.0
1640.0769102190438,2,4,14.600000381469727,21774.480972330013,6,0,0.0
845.5470067340093,0,0,136.5369572057707,33523.449136079325,7,0,0.0
522.2856447713292,0,3,7268.2646054004645,18286.535185921082,1,0,0.0
1937.1516663287277,0,0,237.03995162765068,57755.43626567135,7,0,0.0
502.6744673032578,0,0,191.51268715761046,45674.66814484092,7,0,0.0
1070.431662503069,0,3,10744.02640577254,38700.46951756539,1,0,0.0
392.3213020199465,0,3,21231.213250752666,58564.17025714722,1,0,0.0
1731.1488652802552,2,1,3244.562484641291,23143.75535469099,5,6,79032870.65552618
2176.373984720298,2,4,3325.638802349504,23381.193459889357,1,0,0.0
377.4484852385426,2,1,1140.3411083135204,22214.749983552378,5,6,41832251.166812
1610.3516212131756,2,4,1936.8686277376285,19123.71217794225,1,0,0.0
1507.7254245878833,2,4,4390.640248820533,62693.347209762396,1,0,0.0
1678.7498451439299,0,2,2900.0,17030.598087502545,1,8,62122477.55269573
1684.5520334413181,2,4,1879.4341302860526,37167.66378359897,1,0,0.0
737.452933188877,0,3,4944.409441339909,27504.473360516222,1,0,0.0
2011.5981315799002,2,1,1501.3360812396438,44277.94939333712,5,1,2223368.5713326065
1733.0,0,0,194.0398640890286,46758.70953490647,7,0,0.0
1360.2927076639846,2,1,356.309051938068,17232.391878146147,1,8,37499813.075716324
2068.0,0,3,23554.021732308905,71401.43441568532,1,0,0.0
1884.0,0,3,7886.848104888777,28131.543199762873,1,0,0.0
1945.0,0,0,79.3384786154154,20859.75183014098,7,0,0.0
2000.1998877664503,0,2,2911.599995697128,15660.835181738947,1,8,89894008.82008904
1343.066552644939,0,2,46117.76904971469,47190.96826192895,1,6,39975449.095935345
1922.284015294704,2,1,645.028506323558,52931.112910573276,3,6,59712741.700388946
1071.657636244134,0,0,168.748009192736,41142.31870944686,7,0,0.0
1741.2060199064715,0,0,54.56438825430867,12824.927507718927,7,0,0.0
2168.5717881001137,2,1,14566.764841218679,31205.372059761004,5,10,52333749.33200477
449.9341779871675,2,1,14.600000381469727,49240.460508752905,3,5,74111861.2285141
1398.8674989745502,2,4,1458.695356085331,19806.058013458925,1,0,0.0
1915.0,2,4,14.600000381469727,17681.52706505952,6,0,0.0
1610.0885408050544,0,0,210.52709771081626,74068.35269281817,7,0,0.0
1260.0426079567558,2,1,2691.6951868335686,27049.09283159228,5,3,21536763.314995326
1703.0,2,4,24559.23105524063,110553.56914932907,1,0,0.0
1925.116487287967,2,4,11350.403658929623,31137.039774946577,1,0,0.0
794.629670886602,2,1,133.2619954650527,81934.20705407058,0,1,63182646.45643206
1462.7282516814353,0,0,88.11931400284037,22156.225177191587,7,0,0.0
593.4852041637745,2,1,70.33363204474128,62572.38826634859,3,12,3499447.479877993
1650.0419200743997,2,4,14.600000381469727,12594.149638139079,6,0,0.0
2129.0,0,3,545.5702989116818,38006.03777520757,1,0,0.0
2186.631326460215,2,4,7797.380787648026,34272.601541839336,1,0,0.0
1293.8498081449957,0,0,104.61636144473302,19761.508912090758,7,0,0.0
405.3630674299586,2,4,187.68256791714538,13586.497332065295,1,0,0.0
2159.0,2,4,14.600000381469727,48231.8975799765,6,0,0.0
1826.6590351248153,2,4,1890.902594240302,13586.012445175636,1,0,0.0
909.3098295310461,2,1,2500.0,118841.83960066545,3,2,2630282.810565359
1685.8960000220961,0,2,6623.543220908879,18509.786205711283,2,10,61872782.18942962
761.1159288474335,0,0,143.9932609101108,30207.394134538168,7,0,0.0
1927.3659436234673,2,4,6288.715056333612,45509.74561276707,1,0,0.0
1001.6953989846561,0,2,47691.89762825462,110876.53548975209,1,6,49871614.509542786
1002.0,2,4,14.600000381469727,54500.41611652101,6,0,0.0
686.405927924664,2,4,4689.25372545824,19034.18346123591,1,0,0.0
1871.001439205451,2,4,746.0001838024442,27500.833993655382,1,0,0.0
1111.9885224284756,2,4,8380.871323143769,26470.214790255046,1,0,0.0
1850.9041577143391,2,4,1006.1733140843929,23254.725392640674,1,0,0.0
1927.2681659290931,0,3,18169.163919386727,54766.99543159978,1,0,0.0
462.4007750807592,2,4,23058.93861857396,50403.803107054744,1,0,0.0
1956.7323207047823,0,0,252.07746723244932,31262.826875779505,7,0,0.0
1822.0211263635326,2,4,308.1663205709698,17401.33751503642,1,0,0.0
1686.9178653786762,2,1,2208.9892988650136,41501.34232619122,5,9,9256395.192823265
1497.5946689309415,0,3,5887.400027842588,35202.301524939685,1,0,0.0
787.7788860273065,0,3,1030.7528113156025,1016.1832541955538,1,0,0.0
2137.4830707356978,0,3,17406.720421348156,37092.85507158145,1,0,0.0
1752.6652839629742,2,1,5700.305191247629,24581.19192104376,0,11,88150701.89982484
1036.2101461626612,2,1,699.6687266236814,31533.050398221192,3,10,50104320.09819358
461.3003645694876,2,1,1200.0,28528.964816318614,0,12,14323315.083273554
2098.0,0,0,181.19621453373978,41282.602994814646,7,0,0.0
1065.4791318891862,0,0,307.80003987021473,74049.78526904724,7,0,0.0
1683.0706069204782,2,1,506.4860051477034,69920.40206806107,8,12,77476712.6573213
1491.0,0,3,9845.690317339782,91389.26191589613,1,0,0.0
448.4945891212723,0,3,33100.20846103093,133200.47366416035,1,0,0.0
1491.0,2,4,1899.999687992831,45000.8860721177,1,0,0.0
1486.6038431108095,0,0,152.5694321842853,27231.830708375768,7,0,0.0
2190.0,0,0,391.70845988628474,106231.72555474708,7,0,0.0
1498.6487156037458,0,2,25990.727869134105,57075.411454169094,1,7,78233899.07682851
849.0,0,0,109.57619037928652,27260.247996967217,7,0,0.0
1270.0756832989023,0,3,2099.923042475906,32454.290584428833,1,0,0.0
787.6922617612688,0,2,13938.820995108661,44665.592021540295,1,10,93037671.94198638
744.4572497358818,2,4,1540.4724095740296,45380.77413939181,1,0,0.0
880.0,0,2,3072.6125069747395,21348.23532569122,1,3,69948453.75900142
1197.9955382415224,0,0,63.91718749036126,16833.639725438003,7,0,0.0
2020.1117758841938,2,4,14.600000381469727,70286.57929841412,6,0,0.0
452.48546264698103,2,4,6214.678388510807,42523.220262137416,1,0,0.0
1611.0,2,4,1800.0,14490.068437387783,1,0,0.0
971.4617114042015,2,1,274.5485914678659,51841.91083431176,5,11,66352006.22701533
2039.432827774877,2,1,5615.8513379805245,43288.49018996805,5,1,62866617.92345706
1733.0,0,3,39160.78126139866,94910.67163669497,1,0,0.0
1082.346837423082,2,1,4403.980177003872,36161.02249311802,8,6,11858390.537647221
1266.3360593886332,0,2,17336.677154165776,42448.056394644205,1,2,97644438.92397395
1819.5253617993446,1,4,11179.514703880266,48233.481100971505,1,0,0.0
1733.0587051641064,0,3,11919.154245210273,48972.5237210748,1,0,0.0
1680.1326101663403,2,4,14.600000381469727,41912.43173803184,6,0,0.0
1956.133469877278,2,4,14.600000381469727,11463.039842133234,6,0,0.0
2097.4497559151373,2,1,762.5568647674129,29535.24702577651,5,8,71022647.69810663
880.0,2,1,2599.087190665168,28345.86022815091,0,10,86069837.24998912
