trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1309,0,2,4477.8,18673.3,2,10,94902710
333,2,4,5675.2,1547.6,1,0,0
1755,2,4,720.0,29231.1,1,0,0
823,2,4,4937.8,64341.2,1,0,0
370,0,3,22750.2,63785.4,1,0,0
1653,2,1,3353.7,11941.5,3,6,52084987
1986,0,0,42.1,10159.0,7,0,0
377,2,4,13811.7,39843.7,1,0,0
574,0,0,219.6,59003.2,7,0,0
365,2,4,4500.0,33993.6,1,0,0
1519,0,0,120.4,16266.7,7,0,0
967,2,4,2037.5,35745.5,1,0,0
1804,0,2,28788.4,58306.0,1,5,65416865
1641,2,4,4929.5,20603.3,1,0,0
796,1,4,7882.4,44974.8,1,0,0
1828,0,2,49703.2,84679.4,1,11,83783087
1949,0,0,177.8,43666.6,7,0,0
1711,2,4,19873.2,41856.9,1,0,0
1560,2,1,7304.6,25700.9,0,12,18599351
1614,2,1,1321.5,84084.4,0,2,8204138
1641,2,4,14.6,15749.4,6,0,0
1491,2,4,15625.1,-3156.5,5,0,0
1611,0,0,182.3,48953.3,7,0,0
1460,2,1,1319.5,39495.6,5,10,71259590
1185,0,0,192.5,42472.7,7,0,0
207,2,4,16874.6,40149.3,1,0,0
333,2,1,2156.6,34159.8,0,13,20622577
1976,0,0,116.6,28709.5,7,0,0
1044,0,2,30944.7,77759.1,1,13,78241690
1406,0,2,5989.3,21282.0,2,11,5087991
1856,2,4,1321.0,34401.8,1,0,0
1676,0,3,22240.6,41289.1,1,0,0
787,2,1,2314.0,16040.6,5,7,27323497
2033,2,4,2799.6,11048.7,1,0,0
1281,2,4,2362.8,25181.5,1,0,0
1063,0,0,80.8,18167.7,7,0,0
1580,2,4,14.6,12632.3,6,0,0
1849,2,4,10257.6,52040.0,1,0,0
454,2,1,2160.4,16644.6,5,3,7959566
1468,2,4,11473.9,35080.9,1,0,0
1703,2,1,3359.5,15739.5,0,9,95709667
1915,0,3,31148.5,101359.3,1,0,0
1246,2,4,4202.0,16572.0,1,0,0
1154,2,4,3582.5,21825.1,1,0,0
2038,2,4,13574.8,49388.7,1,0,0
942,2,4,3400.5,28823.0,1,0,0
1124,0,3,18943.8,34016.3,1,0,0
1428,0,3,8147.6,18541.3,1,0,0
947,2,1,55.7,33931.2,5,4,40993462
683,2,4,800.0,18196.5,1,0,0
817,2,4,14.6,13969.2,6,0,0
520,2,4,14.6,49827.1,6,0,0
1834,2,4,3615.6,33481.6,1,0,0
1466,2,4,2606.2,53095.1,1,0,0
735,0,3,39880.9,62941.9,1,0,0
1826,2,4,405.5,14397.3,1,0,0
1634,2,4,14.6,35560.4,6,0,0
729,2,4,924.6,19396.5,1,0,0
583,0,0,116.0,7548.4,7,0,0
1325,2,1,7001.8,45058.8,5,5,79696455
1115,0,3,7070.6,17909.6,1,0,0
640,0,3,9111.0,38555.2,1,0,0
1486,2,4,1290.6,20849.3,1,0,0
2135,2,1,2903.5,71987.4,0,3,58845832
1865,0,3,241.9,25883.4,1,0,0
1477,2,1,1656.6,32292.5,0,11,87519830
1672,0,3,20099.5,64040.0,1,0,0
1976,2,4,14.6,37920.9,6,0,0
384,2,1,6703.1,52033.9,5,12,59244899
2055,2,1,6869.7,25885.7,5,4,14403582
