trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1206503,4127,1550,2,4,14.6,33644.5,6,0,0
3622173,2768,1976,0,0,158.6,37070.2,7,0,0
2626061,8680,1800,2,1,8566.0,4406.8,0,8,23105997
479180,1633,1746,2,1,2145.0,33554.8,5,2,27727192
3667400,4852,2068,0,0,80.2,20511.8,7,0,0
93760,319,1167,2,1,1057.0,51466.2,5,6,87909203
228471,775,1033,2,4,14.6,41324.3,6,0,0
588447,2002,1368,2,4,14.6,29034.0,6,0,0
3682363,6083,2129,2,4,62.6,-1092.7,4,0,0
481570,1640,1923,0,3,20137.0,70874.0,1,0,0
149099,497,515,2,4,14.6,60184.5,6,0,0
156090,522,1320,2,1,4930.0,32238.8,0,4,18812161
177669,600,1884,2,4,14.6,36409.4,6,0,0
891392,3038,1647,2,4,36500.0,80815.4,1,0,0
100627,344,1986,2,1,4739.0,43042.3,5,12,47483712
328600,1120,1572,2,4,1520.0,19172.9,1,0,0
353122,1200,1106,2,1,525.0,64517.1,0,3,63795244
3591623,1848,1915,0,0,70.8,18023.2,7,0,0
556445,1893,1516,2,4,60500.0,70243.5,1,0,0
134386,450,1491,2,4,14.6,13039.5,6,0,0
442075,1503,2046,0,2,4757.0,21393.0,2,7,41001153
171143,574,394,2,4,4200.0,13839.8,1,0,0
530676,1809,797,2,1,6860.0,24649.4,3,12,80008905
603325,2053,2051,0,3,6614.0,27599.2,1,0,0
515025,1761,1015,0,3,3600.0,31907.0,1,0,0
303490,1032,2042,2,4,15500.0,108268.1,1,0,0
115529,390,1553,1,4,3191.0,54982.2,1,0,0
661471,2257,698,2,4,14.6,18630.0,6,0,0
427894,1453,1564,2,1,6820.0,36899.1,5,10,62248831
619196,2113,2129,2,4,14.6,12407.5,6,0,0
437566,1486,1741,2,1,2291.0,33539.6,0,6,1473415
1486978,5066,1658,2,4,23600.0,37332.7,1,0,0
969753,3305,1846,2,4,2000.0,17046.3,1,0,0
51712,173,1413,2,1,1428.0,25234.0,0,6,26238835
3635051,3162,1915,0,0,40.4,1010.5,7,0,0
363595,1236,1171,0,3,1600.0,23082.1,1,0,0
385599,1310,1443,0,3,10076.0,29884.2,1,0,0
1145726,3918,1362,2,4,2600.0,11961.2,1,0,0
313661,1071,154,0,3,46304.0,104417.9,1,0,0
124684,419,387,2,4,900.0,26778.4,1,0,0
2383087,7857,995,2,4,10600.0,40078.2,1,0,0
3580242,1513,395,0,0,172.1,33693.5,7,0,0
114143,385,1527,2,1,121.0,17519.6,3,4,79315310
1436876,4894,1560,2,4,4200.0,49595.0,1,0,0
2371291,7819,1472,0,3,8834.0,17841.7,1,0,0
819078,2789,1832,0,3,12750.0,65488.3,1,0,0
769700,2627,915,2,1,1579.0,16419.3,5,6,30658924
3527164,11054,1703,0,0,129.1,28898.5,7,0,0
797065,2714,1259,2,4,5400.0,31450.0,1,0,0
94735,322,551,2,1,6550.0,33258.1,5,10,4537106
132722,445,1443,2,1,3998.0,58119.8,5,9,65335863
2767930,9159,2046,2,1,6869.0,48020.4,5,3,35698783
3566580,1097,1550,0,0,122.6,33154.9,7,0,0
3546608,481,1764,0,0,183.4,46085.8,7,0,0
1077810,3682,1777,0,3,4142.0,49480.4,1,0,0
3556433,793,1125,0,0,88.6,19643.2,7,0,0
19598,66,1615,2,4,8700.0,49769.5,1,0,0
622394,2123,1196,2,1,2141.0,13302.6,1,3,18685001
44709,150,1515,0,3,7826.0,98425.0,1,0,0
698580,2389,2065,2,4,4300.0,32697.5,1,0,0
980461,3345,1837,2,4,880.0,5374.5,1,0,0
3593758,1915,1703,0,0,101.5,24238.0,7,0,0
1078429,3683,1580,2,4,14.6,59791.3,6,0,0
604098,2056,1094,2,4,14.6,42795.5,6,0,0
2546853,8405,1424,2,4,4000.0,27329.9,1,0,0
3576120,1394,2129,0,0,254.0,61746.2,7,0,0
