trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3624157,2836,1185,0,0,194.2,48635.5,7,0,0
378161,1286,1826,0,3,17300.0,49789.7,1,0,0
481843,1641,1547,0,3,26223.0,70180.9,1,0,0
47811,160,1491,2,4,14.6,55844.5,6,0,0
1562829,5313,285,2,1,5791.0,71129.2,5,7,60921382
502400,1713,561,0,3,700.0,24482.7,1,0,0
267562,915,1185,2,4,14.6,25044.3,6,0,0
3556553,798,1884,0,0,161.3,39968.6,7,0,0
583447,1985,1665,2,4,300.0,17601.4,1,0,0
3532257,53,1825,0,0,99.3,23966.9,7,0,0
238786,816,1687,0,3,40400.0,96355.1,1,0,0
170966,573,1677,2,4,7900.0,13689.1,1,0,0
1787272,6062,2019,2,1,10608.0,59251.9,5,6,65052980
933869,3185,2000,2,4,6300.0,54974.6,1,0,0
401674,1367,1848,2,4,1440.0,15486.5,1,0,0
337838,1146,854,2,4,16600.0,46756.7,1,0,0
500385,1705,1499,0,3,15037.0,40970.0,1,0,0
713217,2437,1504,0,2,2991.0,18872.6,1,10,69567405
177035,597,788,2,4,14.6,41765.0,6,0,0
3609900,2419,1519,0,0,80.3,15304.8,7,0,0
1542739,5250,1829,2,4,21900.0,12615.6,1,0,0
689759,2356,1641,2,4,30.0,46385.2,6,0,0
312131,1065,1097,2,4,1000.0,36894.5,1,0,0
1086654,3713,1485,0,3,11951.0,62353.0,1,0,0
373989,1273,1846,2,4,3360.0,55802.1,1,0,0
209082,710,770,0,2,4800.0,19367.6,2,11,26865166
800411,2730,1710,0,2,3427.0,23587.3,1,12,18213719
154126,517,2079,0,3,23755.0,85844.5,1,0,0
150347,501,2014,2,4,3000.0,65845.6,1,0,0
515152,1762,771,0,3,18908.0,34171.6,1,0,0
878881,2993,1267,2,4,49000.0,103300.3,1,0,0
3513731,9673,1884,0,0,117.3,31342.0,7,0,0
523231,1786,1103,0,3,17874.0,50165.9,1,0,0
226353,770,1602,2,4,10200.0,27780.6,1,0,0
1310174,4473,1431,2,4,11400.0,43725.6,1,0,0
368959,1254,2098,2,4,14.6,89343.5,6,0,0
2523675,8327,1893,2,1,2539.0,53230.7,0,9,54091328
930603,3171,637,2,4,14.6,23099.2,6,0,0
1111051,3793,2102,2,4,500.0,20377.3,1,0,0
485230,1653,1777,0,3,24230.0,80328.6,1,0,0
708338,2425,1154,2,4,14.6,30777.1,6,0,0
1197416,4099,1655,2,1,403.0,51669.1,0,5,40898221
1106082,3778,1915,2,4,14.6,88533.2,6,0,0
1114177,3805,1856,2,4,14.6,25048.1,6,0,0
545050,1853,1659,0,3,600.0,35362.6,1,0,0
512055,1752,1794,2,4,14.6,41897.2,6,0,0
799820,2727,1307,2,4,14.6,38694.2,6,0,0
501406,1708,891,2,4,3400.0,41881.3,1,0,0
770988,2631,1794,2,4,14.6,24233.8,6,0,0
825375,2812,1611,2,4,14.6,36381.4,6,0,0
902360,3074,1965,1,4,19050.0,38559.0,1,0,0
425671,1446,980,0,3,17853.0,55791.8,1,0,0
617726,2107,1847,2,4,2400.0,13440.9,1,0,0
38928,126,853,2,4,3300.0,89010.6,1,0,0
3553117,687,1915,0,0,79.6,17428.0,7,0,0
1907968,6463,1433,2,4,11000.0,2267.6,5,0,0
2106910,7133,1227,2,1,1352.0,17199.2,8,1,27370810
2459748,8114,1314,2,1,5958.0,41581.7,5,7,69633596
1920945,6510,1868,2,1,3207.8,25876.8,8,3,50882208
1263584,4321,752,2,4,8700.0,61710.8,1,0,0
313466,1070,1681,0,3,16417.0,41976.5,1,0,0
886422,3021,2111,1,4,10208.0,28284.2,1,0,0
633509,2163,1368,2,4,14.6,40114.6,6,0,0
3276250,10884,1680,2,1,1326.0,41692.1,5,3,72628474
348343,1181,1865,2,1,329.0,18422.1,0,12,99466686
704996,2414,1383,2,4,390.0,15903.5,1,0,0
847462,2886,1404,0,3,5209.0,26782.4,1,0,0
624306,2130,1884,2,4,14.6,26404.3,6,0,0
278464,953,1838,2,4,390.0,35147.5,1,0,0
3529579,11333,819,0,0,19.3,15696.2,7,0,0
1003752,3425,1319,2,1,2646.0,32703.3,5,2,15378684
