trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
725888,2484,1953,2,1,2343.0,13479.9,5,8,3728384
1488525,5072,2083,2,4,1560.0,60637.2,1,0,0
310654,1058,1489,2,4,1920.0,54234.6,1,0,0
533387,1816,1826,2,4,2450.0,19179.5,1,0,0
163899,548,1738,2,1,1285.0,23342.5,5,3,87448715
1340924,4580,2184,1,4,6305.0,42266.9,1,0,0
50434,169,1138,0,3,12792.0,52448.2,1,0,0
997332,3405,918,2,1,7543.0,33662.6,5,6,12718767
859540,2929,1404,0,2,36583.0,86102.0,1,12,49262940
352252,1197,1106,0,2,3873.0,26808.4,1,5,89770251
883292,3008,1580,2,4,14.6,34136.1,6,0,0
3441636,1254,880,0,0,326.3,51047.8,7,0,0
1290910,4413,1409,0,2,33452.0,53303.4,1,6,32251250
2761794,9138,1301,0,3,26956.0,28056.0,1,0,0
748917,2554,490,0,3,24696.0,62958.7,1,0,0
853137,2907,849,2,4,2880.0,15923.9,1,0,0
1256513,4296,255,0,3,18729.0,58530.1,1,0,0
258894,886,576,2,4,14.6,32625.2,6,0,0
1165818,3995,1312,2,1,415.0,20896.5,0,11,18222165
2301647,7594,2046,2,1,1347.0,53785.6,3,12,62343466
841684,2865,1440,2,1,3482.0,41603.1,5,9,75203019
1907868,6463,2023,0,3,34606.0,120764.1,1,0,0
1102102,3764,1410,2,1,2506.0,35873.3,5,2,8085334
3531334,30,1215,0,0,134.8,21283.8,7,0,0
906955,3091,1926,0,3,15968.0,60689.3,1,0,0
236934,809,1246,2,4,14.6,37170.9,6,0,0
3652252,3691,1825,0,0,69.9,17705.9,7,0,0
454820,1545,2131,0,3,13983.0,30172.6,1,0,0
365859,1244,2012,0,3,5228.0,19040.2,1,0,0
1129078,3858,1276,2,4,14.6,15360.8,6,0,0
191684,651,1351,0,3,20121.0,64583.7,1,0,0
56572,188,1639,2,4,4500.0,65365.3,1,0,0
823946,2808,785,0,3,26981.0,70018.0,1,0,0
502203,1712,1585,0,2,6104.0,31977.2,2,12,29697436
214608,728,1691,0,3,400.0,22564.6,1,0,0
1067093,3646,2043,1,4,12265.0,38446.2,1,0,0
942757,3216,1527,2,1,6634.0,24609.3,0,6,29463476
1272470,4352,2048,0,3,24269.0,58602.8,1,0,0
687474,2347,1501,0,2,6498.0,24066.8,2,4,97071051
576335,1963,1503,0,3,22968.0,61901.8,1,0,0
572334,1947,495,2,4,3000.0,28206.2,1,0,0
386234,1312,802,2,4,1200.0,27875.0,1,0,0
1081297,3692,1794,2,4,14.6,22444.4,6,0,0
2247103,7418,2019,2,4,12700.0,11706.3,5,0,0
164573,551,126,0,3,800.0,800.0,1,0,0
306775,1046,1063,2,4,14.6,28901.0,6,0,0
402363,1370,1854,2,4,640.0,28790.6,1,0,0
436687,1484,1590,0,2,6612.0,31231.3,2,7,14917296
920122,3135,750,2,4,12700.0,42354.4,1,0,0
750370,2558,1680,0,2,2974.0,3274.0,1,12,38920897
965401,3289,1456,2,4,3520.0,31718.1,1,0,0
2628086,8688,1541,2,4,14100.0,41605.9,1,0,0
3577648,1437,1368,0,0,87.5,21706.7,7,0,0
338806,1149,1200,0,3,3250.0,33657.4,1,0,0
3119095,10351,1405,0,3,6616.0,18668.4,1,0,0
864904,2944,2137,2,1,2984.0,44999.6,5,9,674886
408645,1392,1316,0,3,23179.0,63336.1,1,0,0
17244,59,824,0,3,14283.0,43583.9,1,0,0
836350,2847,2167,2,1,5185.0,48572.8,5,9,9167498
3453053,6034,484,0,0,113.2,62145.4,7,0,0
2579489,8519,760,2,4,14.6,46667.4,6,0,0
203177,689,2108,2,1,1388.0,67244.7,0,9,99909179
1079481,3686,1952,2,1,2054.0,14680.7,1,8,22078037
329292,1123,1870,2,1,2444.0,22149.6,5,13,11799949
176709,596,1802,2,4,62300.0,50400.3,1,0,0
89036,300,1619,0,2,6892.0,52143.3,2,13,41047549
48412,162,858,2,1,3458.0,27721.4,5,4,1325488
374109,1273,1558,2,4,14000.0,39398.6,1,0,0
2688769,8899,1648,2,4,11700.0,101247.9,1,0,0
436800,1484,1833,2,4,1680.0,20097.4,1,0,0
117260,395,863,2,1,4036.0,58005.8,0,4,73209607
3293010,10942,1404,2,1,10472.0,49115.5,5,1,71402126
1838380,6226,772,2,1,6643.7,93435.4,8,6,83721154
3533304,83,1185,0,0,96.0,17492.9,7,0,0
3249517,10789,1811,1,4,11907.0,31959.6,1,0,0
3652601,3700,1825,0,0,206.1,41237.6,7,0,0
3213666,10663,1511,2,4,12800.0,34202.8,1,0,0
2123456,7190,1624,2,1,5394.0,30500.7,5,12,11074567
2779990,9201,1436,0,2,64503.0,98237.8,1,4,82294130
150822,503,2065,2,4,7200.0,44042.7,1,0,0
717418,2457,1338,2,4,14.6,19532.1,6,0,0
482890,1644,343,2,1,2534.0,53633.0,5,3,89781009
290144,994,2142,0,3,500.0,52443.5,1,0,0
710647,2430,1482,2,4,2880.0,38701.4,1,0,0
113180,381,880,2,4,14.6,29888.5,6,0,0
113778,384,1908,1,4,23017.0,43775.2,1,0,0
861326,2933,917,2,1,5907.0,26524.9,5,7,29096329
842671,2867,1747,2,5,7700.0,92055.0,1,0,0
822029,2799,729,2,4,30.0,46645.8,6,0,0
691148,2361,1580,2,4,14.6,24090.6,6,0,0
945225,3223,527,0,3,40491.0,75918.5,1,0,0
3627946,2945,1825,0,0,67.7,15552.1,7,0,0
1693895,5740,303,2,4,14.6,46630.6,6,0,0
3570092,1199,1733,0,0,118.7,27353.6,7,0,0
2355563,7769,2179,2,4,5000.0,55962.8,1,0,0
418030,1417,1491,2,4,14.6,37468.5,6,0,0
740223,2527,515,2,4,14.6,42084.0,6,0,0
63041,208,2021,2,4,3200.0,25314.2,1,0,0
3468652,4109,1825,0,0,219.4,49759.5,7,0,0
761859,2600,1948,0,3,29981.0,123366.0,1,0,0
830060,2826,1449,0,3,3200.0,25434.0,1,0,0
345626,1170,1375,2,1,13057.0,41297.7,5,3,53990995
21967,72,1505,2,1,7109.0,71460.8,5,3,69338589
3315017,11013,1298,2,4,6000.0,57785.4,1,0,0
1328663,4537,1460,2,4,30.0,78916.7,6,0,0
2256323,7445,1008,1,4,10715.0,32364.6,1,0,0
825342,2812,1840,2,4,840.0,26476.1,1,0,0
1272003,4350,1849,2,4,720.0,89082.9,1,0,0
710330,2429,1461,2,4,2280.0,51472.8,1,0,0
422418,1434,1884,2,4,14.6,15140.6,6,0,0
1210953,4143,2015,0,3,21529.0,75341.9,1,0,0
908045,3094,1465,2,1,10.0,45088.0,0,12,36868620
847675,2886,2037,2,4,14.6,23154.3,6,0,0
245041,841,1139,2,1,2109.0,23209.7,5,5,1747614
1058142,3617,1158,2,4,2600.0,51301.7,1,0,0
712057,2434,532,2,4,2880.0,16043.8,1,0,0
690605,2359,1740,0,3,900.0,25039.3,1,0,0
333201,1133,1519,2,4,14.6,16134.9,6,0,0
398334,1356,1747,0,3,4117.0,28889.7,1,0,0
1075338,3674,1115,2,4,9000.0,49145.5,1,0,0
3639963,3305,1825,0,0,65.6,17656.9,7,0,0
426912,1450,2166,2,1,3103.0,46789.1,5,11,804383
1001055,3417,1749,0,3,800.0,34781.6,1,0,0
536068,1825,1488,0,3,2600.0,29193.1,1,0,0
456222,1549,1794,2,4,14.6,39838.3,6,0,0
936755,3197,527,2,1,2008.0,14383.3,5,9,34224891
906651,3090,1712,2,1,6829.0,51061.2,5,4,47624367
490061,1672,1463,2,4,12700.0,49456.9,1,0,0
18713,62,2006,2,4,300.0,16796.8,1,0,0
422470,1435,1769,0,3,22103.0,53815.8,1,0,0
807249,2750,1694,2,4,3800.0,32256.3,1,0,0
937959,3200,1580,2,4,100.0,58505.7,6,0,0
1004173,3426,1929,2,4,8100.0,50147.2,1,0,0
903537,3078,1456,2,4,1900.0,18928.0,1,0,0
630124,2151,1807,2,1,5286.0,30331.8,5,13,35530597
3036224,10065,2068,2,4,14.6,42204.1,6,0,0
6626,26,1100,2,1,10387.0,17886.9,5,3,12891853
3443346,1692,1185,0,0,70.9,60303.7,7,0,0
170657,572,1633,2,4,2040.0,68635.9,1,0,0
309369,1054,1350,0,3,9650.0,39096.3,1,0,0
431056,1464,1479,2,4,47600.0,103266.6,1,0,0
1973527,6686,1896,2,1,4853.8,50863.6,8,10,36217254
26068,86,679,0,2,3243.0,22806.4,1,10,93896942
