trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1550,2,1,5689.4,18627.7,5,8,79999490
1612,2,1,988.4,76188.3,3,12,47081276
859,0,2,3137.2,17933.9,1,2,53221980
1976,0,0,143.3,37139.6,7,0,0
1884,2,4,14.6,37587.7,6,0,0
1491,0,3,6665.1,45467.9,1,0,0
1032,2,1,4995.4,33141.4,0,11,2597255
1672,2,4,14.6,50749.6,6,0,0
1105,0,0,136.2,27175.2,7,0,0
942,2,4,1990.1,16203.6,1,0,0
335,2,1,338.3,28476.2,0,11,30929520
1923,2,1,3268.8,45517.0,0,5,51560668
1835,2,1,1827.0,85138.1,0,5,90960870
1715,0,2,5588.1,38790.1,2,8,8337476
1223,2,4,24717.4,77357.2,1,0,0
1518,2,4,1098.3,17184.4,1,0,0
2048,2,4,8003.8,72371.0,1,0,0
1024,0,0,146.8,42396.6,7,0,0
1064,0,3,35979.8,70343.3,1,0,0
1653,2,4,14.6,100216.0,6,0,0
2109,2,4,1085.9,10691.2,1,0,0
1685,2,4,27244.0,42589.8,1,0,0
335,2,1,4016.2,52000.8,0,4,0
1232,0,3,11029.2,31675.3,1,0,0
1751,0,2,4510.8,27171.2,2,6,78970936
1764,0,3,1491.6,27179.6,1,0,0
1717,0,3,1953.5,-9046.3,1,0,0
1856,0,3,13874.6,32864.4,1,0,0
2075,2,1,2702.0,24698.8,0,8,49151480
1025,2,4,328.3,17671.6,1,0,0
1849,0,2,3904.2,17722.7,2,1,0
1461,0,0,200.2,46061.3,7,0,0
1042,2,4,2924.7,40652.9,1,0,0
818,2,1,1193.9,36421.8,3,12,20298382
1185,2,4,14.6,76358.1,6,0,0
1142,2,1,2775.0,27425.1,8,11,87532140
1185,2,4,14.6,24934.6,6,0,0
1223,2,4,14.6,17578.9,6,0,0
1400,2,1,2442.8,19162.2,5,10,77278390
1810,0,3,1599.8,46692.7,1,0,0
1826,2,1,3022.1,32326.6,1,11,17655100
1020,0,2,5011.4,27563.2,2,8,18310722
2129,2,4,2899.9,4505.6,1,0,0
1436,2,4,1584.3,17184.5,1,0,0
1527,0,0,197.3,41040.7,7,0,0
1904,2,1,2504.6,32526.5,5,13,98065690
1276,2,1,710.1,13091.5,0,11,98114150
1862,0,0,92.1,23263.5,7,0,0
1672,2,4,3601.6,26815.3,1,0,0
1356,0,0,254.0,60939.9,7,0,0
1481,2,4,3205.7,26462.9,1,0,0
1984,2,4,11654.8,35541.5,1,0,0
1452,0,3,6734.2,90716.7,1,0,0
1429,2,4,86.7,24497.7,6,0,0
1142,0,0,102.8,27122.9,7,0,0
1460,2,4,2170.1,52243.5,1,0,0
1683,2,4,14.6,32674.9,6,0,0
1594,2,4,14.6,48307.8,6,0,0
1743,2,4,10638.1,48423.2,1,0,0
1385,0,2,3244.5,18032.3,1,1,89352056
1578,2,4,1178.9,14068.5,1,0,0
1469,0,2,5384.5,23733.5,2,8,21963258
1666,0,0,240.8,54291.2,7,0,0
1794,0,2,4744.2,35216.4,2,1,10293003
1207,2,4,4681.4,17710.1,1,0,0
1063,2,1,818.4,49614.8,0,1,19674066
1439,2,4,12692.2,38523.6,1,0,0
2135,2,4,14.6,38177.6,6,0,0
1480,2,4,11943.8,30373.3,1,0,0
895,0,2,12630.0,31747.2,1,2,16666902
823,2,1,2401.7,5175.3,5,5,73121760
1248,0,2,4535.0,24600.4,2,8,22897760
2190,0,0,100.0,19519.9,7,0,0
1741,2,4,14.6,100039.3,6,0,0
1312,0,3,14187.6,29835.7,1,0,0
1276,2,1,3216.1,18334.6,5,2,66237016
2005,0,3,24949.0,59535.0,1,0,0
2099,2,4,21834.8,59355.5,1,0,0
1192,2,1,399.5,36824.5,5,13,46075460
