trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2037,2,4,14.6,89235.2,6,0,0
1611,2,1,800.0,32785.5,5,13,52627410
1590,2,4,85.3,22683.6,6,0,0
1341,2,4,17918.4,87851.8,1,0,0
2140,2,1,2803.2,17341.1,0,3,68824000
1619,2,4,228.9,27597.4,1,0,0
624,0,0,233.9,46651.6,7,0,0
1772,2,4,3929.8,28641.0,1,0,0
548,0,2,36851.0,48422.8,1,1,55940870
582,2,1,1364.1,24554.9,0,2,5249469
1341,2,4,2988.6,31083.0,1,0,0
1017,2,4,25055.5,37918.7,1,0,0
709,0,3,8996.8,41338.6,1,0,0
714,0,3,8389.0,42516.1,1,0,0
1063,2,4,14.6,34064.0,6,0,0
1034,0,3,12313.8,42291.5,1,0,0
1641,2,1,3896.3,18532.7,5,11,67473544
2164,0,3,11173.8,30556.3,1,0,0
454,2,4,6800.9,69672.6,1,0,0
1884,2,4,14.6,17494.0,6,0,0
1981,0,0,62.7,15833.1,7,0,0
730,2,1,9557.6,22369.2,5,10,39465520
1362,2,4,14.6,48970.1,6,0,0
1955,2,1,4515.7,25342.7,8,5,24526868
1734,2,1,2400.0,13358.2,0,4,91904616
2127,0,0,268.6,65622.8,7,0,0
1555,2,4,14.6,45674.8,6,0,0
1318,2,4,8176.4,32616.0,1,0,0
1276,0,3,41002.1,78413.1,1,0,0
1460,2,1,3354.6,36614.6,5,2,14421042
1984,0,3,7564.0,94498.9,1,0,0
1853,2,1,936.2,88093.9,0,2,99485550
729,0,0,78.1,17729.0,7,0,0
1550,2,4,12050.8,60601.4,1,0,0
353,0,0,134.6,34052.6,7,0,0
1536,0,0,15.7,13736.5,7,0,0
2007,0,3,19697.9,39771.2,1,0,0
2098,0,2,20775.4,48300.2,1,4,76659640
1805,0,3,7791.5,74340.9,1,0,0
1550,2,4,5090.4,19824.5,1,0,0
1738,0,3,10479.2,36562.7,1,0,0
1072,2,1,842.1,47450.3,0,6,53825932
2111,0,3,10397.4,32574.6,1,0,0
698,2,4,14.6,18593.6,6,0,0
1684,0,0,126.5,17124.0,7,0,0
2037,2,1,6615.0,65267.9,5,5,69071230
1981,2,1,107.3,62873.6,0,6,18659598
965,2,4,14.6,24786.8,6,0,0
1525,2,1,3414.2,62700.0,8,13,7100270
1909,2,1,6513.0,24650.0,5,8,48865810
1244,0,3,500.0,-20508.3,1,0,0
1522,2,4,15646.1,13233.9,1,0,0
1382,2,1,3882.1,46701.0,0,3,40304930
1580,2,4,12702.7,27693.2,1,0,0
