trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
911604,3108,738,2,1,1560.0,15693.1,1,11,40014571
745549,2544,1593,2,1,33.0,34045.4,3,3,9338546
115494,390,1313,2,1,4977.0,70501.4,5,13,24210876
650254,2222,1835,0,3,35822.0,65903.0,1,0,0
3438916,706,1368,0,0,223.9,54649.4,7,0,0
298302,1017,1828,2,4,500.0,46228.0,1,0,0
252002,863,1786,1,4,23591.0,35856.2,1,0,0
3680130,7099,1703,0,0,180.8,39676.6,7,0,0
220328,748,1641,2,4,14.6,50074.6,6,0,0
247772,851,2159,2,4,14.6,8587.7,6,0,0
952813,3248,1460,2,4,14.6,22692.9,6,0,0
3550539,609,941,0,0,69.5,17209.7,7,0,0
3541215,323,1945,0,0,95.1,23325.2,7,0,0
930645,3171,1915,2,4,14.6,17056.9,6,0,0
1190978,4078,1049,2,4,20300.0,51929.0,1,0,0
573173,1949,1388,2,4,3700.0,34081.3,1,0,0
462589,1573,1893,0,2,5492.0,17476.0,2,3,56284958
3599291,2080,1672,0,0,309.0,57900.4,7,0,0
688379,2351,1834,0,3,19501.0,72459.9,1,0,0
207423,704,430,2,1,1197.0,31225.6,0,11,96896516
648473,2216,1636,0,3,3500.0,33087.8,1,0,0
80320,269,2075,2,1,1690.0,30250.2,0,13,55865961
290028,993,1945,2,4,14.6,40861.1,6,0,0
3495528,8039,1703,0,0,142.4,32787.6,7,0,0
3651820,3681,1794,0,0,193.8,45215.3,7,0,0
516546,1766,1556,2,1,49.0,21517.1,3,13,88636147
568133,1934,1381,2,1,4007.0,48566.4,0,5,6592476
144368,484,1097,2,4,2400.0,22718.7,1,0,0
286613,982,995,0,3,1700.0,25570.6,1,0,0
3394088,11265,364,2,4,14.6,20130.9,6,0,0
1300724,4442,1989,2,1,8590.0,31663.0,5,2,2065778
682790,2330,1102,2,4,480.0,22659.4,1,0,0
439545,1494,1976,2,4,14.6,72237.8,6,0,0
783505,2670,2143,2,1,4754.0,72543.8,0,2,70427286
756529,2581,729,2,4,21000.0,45725.0,1,0,0
834445,2840,832,2,1,11282.0,30197.0,5,3,9861410
201782,686,127,0,3,10533.0,29203.2,1,0,0
258332,885,678,2,1,2420.0,60763.7,0,11,97141348
1069243,3653,1588,2,1,4128.0,34955.6,5,5,41153007
828865,2823,309,0,2,3316.0,19170.1,1,2,57925736
114055,385,1045,2,1,31.0,29236.3,0,10,91164779
610295,2078,1923,0,3,14633.0,47942.9,1,0,0
464831,1581,2034,0,3,7300.0,63992.9,1,0,0
3282060,10905,1739,2,1,1682.0,48310.2,0,3,13832676
604559,2058,1681,2,1,131.0,23551.0,0,10,17455786
3610334,2428,1154,0,0,113.1,34779.8,7,0,0
3469293,4255,454,0,0,386.7,92729.6,7,0,0
663094,2264,1898,0,2,4767.0,18190.5,2,12,67024993
530475,1809,1252,0,2,30082.0,60869.8,1,2,80314862
907756,3093,1793,2,4,5400.0,14409.1,1,0,0
2120031,7180,1954,0,2,24939.0,48429.2,1,1,19714105
595731,2028,1185,0,3,15980.0,120565.4,1,0,0
1125169,3843,2172,0,3,1700.0,37345.1,1,0,0
1531553,5215,1641,2,4,14.6,46073.5,6,0,0
353851,1201,1125,2,4,14.6,34715.6,6,0,0
1988770,6738,1258,2,1,3159.0,54426.5,8,10,11352903
1299025,4434,2130,2,4,52600.0,82868.7,1,0,0
2258809,7454,1162,0,3,4166.0,16597.3,1,0,0
1063498,3632,1611,2,4,22000.0,30044.2,1,0,0
1169355,4009,2035,2,4,23400.0,63283.4,1,0,0
2872124,9504,1646,1,4,7346.0,46023.1,1,0,0
784199,2672,1805,2,1,211.0,11635.6,0,5,41447466
176389,595,1591,2,4,6300.0,48277.8,1,0,0
885911,3018,1608,2,4,47300.0,112355.6,1,0,0
3557706,837,729,0,0,169.3,40127.7,7,0,0
814367,2772,1445,2,4,800.0,44573.0,1,0,0
3353107,11135,1935,2,4,1680.0,45227.2,1,0,0
1560456,5305,1444,2,4,32800.0,53534.9,1,0,0
3211449,10656,1187,2,4,600.0,37093.6,1,0,0
187600,635,892,2,1,1683.0,17089.2,5,8,12794989
3656477,3812,1976,0,0,152.1,38087.8,7,0,0
2407970,7944,1897,2,4,1440.0,97111.4,1,0,0
546953,1861,1862,2,4,6300.0,69934.3,1,0,0
939339,3206,2110,2,1,2434.0,53762.7,5,3,56025850
3661265,3970,1307,0,0,248.6,28315.1,7,0,0
267163,914,1828,2,4,840.0,22757.4,1,0,0
1099549,3756,1943,0,3,34554.0,132432.8,1,0,0
554959,1889,1981,0,2,5841.0,37619.2,2,4,80125170
954221,3253,1672,2,4,100.0,9523.2,6,0,0
316899,1080,810,2,4,14100.0,37177.0,1,0,0
779368,2657,1739,2,1,2174.0,22891.2,5,9,74292081
2548777,8411,2104,2,1,3507.0,26322.7,0,8,18521237
602280,2050,1374,2,4,3500.0,39633.6,1,0,0
557868,1898,371,0,2,10266.0,48081.9,1,7,49335420
1065508,3640,1884,2,4,14.6,19813.4,6,0,0
3624568,2847,1884,0,0,157.1,40182.6,7,0,0
3660519,3939,1764,0,0,136.0,33927.3,7,0,0
224617,764,787,2,4,600.0,25844.1,1,0,0
3548707,544,1703,0,0,287.3,63937.9,7,0,0
913554,3113,2137,2,1,355.0,36403.8,0,4,11477154
1125815,3845,1270,2,4,4100.0,23592.5,1,0,0
163897,548,1677,2,1,1285.0,22406.7,5,3,87448715
1309353,4470,1764,2,4,14.6,45658.1,6,0,0
1027558,3509,1443,2,4,1040.0,36975.3,1,0,0
389863,1326,1771,2,1,786.0,21641.2,0,9,42594999
3646165,3513,1491,0,0,299.5,71737.5,7,0,0
703580,2411,1801,0,3,33274.5,74799.7,1,0,0
414281,1408,1672,2,4,14.6,86025.6,6,0,0
608274,2070,2017,2,1,8092.0,48370.7,5,9,36406797
463523,1577,2046,2,1,988.0,42084.7,0,6,58483004
67348,224,1998,2,4,880.0,14847.7,1,0,0
1164910,3990,2129,2,4,14.6,32060.8,6,0,0
115342,389,2039,0,3,400.0,15816.4,1,0,0
303377,1032,1429,2,4,14.6,70387.8,6,0,0
3477966,8972,1856,0,0,149.6,29991.2,7,0,0
915754,3122,1622,0,3,8000.0,20226.0,1,0,0
807086,2750,1526,0,3,6376.0,36500.4,1,0,0
1310930,4476,828,2,4,12600.0,29259.1,1,0,0
1084324,3703,1998,2,4,1230.0,13589.7,1,0,0
1100779,3760,657,0,3,47563.0,80096.9,1,0,0
1164904,3990,1945,2,4,14.6,16985.6,6,0,0
255212,876,1939,2,4,6700.0,11412.0,1,0,0
9269,33,1469,0,3,23589.0,98408.4,1,0,0
97649,334,1527,2,1,2374.0,66234.3,5,5,5579948
993999,3391,1896,0,3,16980.0,52981.3,1,0,0
3458623,10906,2129,0,0,348.2,89541.5,7,0,0
2391962,7890,1866,0,3,6457.0,26464.4,1,0,0
1253621,4287,1258,0,3,9330.0,43615.7,1,0,0
216178,734,1429,2,4,14.6,21152.6,6,0,0
801747,2733,2129,2,4,14.6,32984.7,6,0,0
311842,1063,2017,2,4,8500.0,73859.3,1,0,0
435699,1480,1339,0,3,4500.0,15100.0,1,0,0
504968,1725,1135,0,2,47870.0,66359.7,1,9,16868681
3617504,2632,454,0,0,155.4,32580.6,7,0,0
423168,1437,2143,2,1,65.0,21984.2,3,1,52723318
3439709,942,941,0,0,86.0,20693.0,7,0,0
375091,1276,1806,2,4,5700.0,33889.4,1,0,0
3630032,3009,2098,0,0,94.1,23280.0,7,0,0
894171,3049,1108,0,2,2942.0,28781.2,1,3,11075616
912842,3112,1587,2,1,1468.0,95351.7,5,8,66618603
169325,567,1827,2,4,9100.0,18737.6,1,0,0
1155689,3954,1678,2,4,1680.0,27519.4,1,0,0
722866,2474,1235,0,3,8600.0,12359.0,1,0,0
1201112,4109,2149,2,4,18500.0,48605.7,1,0,0
264848,904,607,2,4,14.6,40156.0,6,0,0
667944,2280,1468,2,4,11400.0,26084.8,1,0,0
2035085,6897,1994,2,4,8100.0,80461.4,1,0,0
844525,2875,1663,2,4,13100.0,32785.5,1,0,0
381539,1296,2042,2,1,1607.0,20540.1,5,4,57227110
1156244,3955,734,2,4,1900.0,26416.1,1,0,0
8803,31,851,2,4,7500.0,29991.8,1,0,0
3443362,1692,1672,0,0,176.1,34018.5,7,0,0
646205,2207,1299,2,4,14500.0,43028.6,1,0,0
1036515,3545,1856,2,4,14.6,29375.9,6,0,0
3572327,1273,1185,0,0,164.8,38296.3,7,0,0
608781,2072,1619,0,3,36337.5,120251.6,1,0,0
259328,887,1733,2,4,14.6,17213.5,6,0,0
3123138,10364,2117,2,4,600.0,86870.8,1,0,0
345411,1169,1976,2,4,100.0,75352.5,6,0,0
796665,2713,972,2,4,14.6,25795.7,6,0,0
3464942,3181,211,0,0,65.0,18891.0,7,0,0
198927,675,1562,2,1,1704.0,26706.4,8,7,56463271
998125,3408,493,0,3,20521.0,64961.2,1,0,0
3604708,2254,2006,0,0,394.4,24549.8,7,0,0
520420,1777,1894,2,1,1418.0,71591.4,0,1,64771890
2292603,7562,2140,1,4,2471.0,111999.0,1,0,0
21468,71,1648,2,1,1602.0,17736.6,0,5,11544728
482375,1642,1641,2,4,14.6,19606.2,6,0,0
3462722,2611,1550,0,0,293.4,69796.0,7,0,0
936404,3196,985,2,1,2389.0,35233.6,5,9,20193255
1310781,4476,1623,2,1,633.0,40137.8,8,11,18494886
186633,632,2075,2,1,199.0,17780.5,1,2,54220384
3575541,1375,1399,0,0,197.9,45833.6,7,0,0
815439,2778,2138,0,3,13042.0,27293.7,1,0,0
320839,1097,2105,2,1,7636.0,69237.0,5,8,95009862
721237,2470,1039,2,1,1042.0,32646.1,3,5,7093429
920469,3136,386,2,4,2800.0,34488.5,1,0,0
3575615,1377,1884,0,0,63.5,15344.1,7,0,0
473065,1610,1268,2,4,4680.0,93998.6,1,0,0
323017,1104,1738,0,3,16085.0,49306.0,1,0,0
514515,1761,582,0,2,10124.0,35893.5,1,4,98249238
569091,1937,2082,2,1,2933.0,17259.4,5,5,67964726
967561,3297,1994,2,4,29600.0,31573.3,1,0,0
3653584,3730,1976,0,0,240.9,59786.2,7,0,0
94570,321,974,2,4,5800.0,22035.8,1,0,0
1032761,3531,1348,0,2,6962.0,30690.8,2,13,97257405
763507,2607,1845,2,4,3120.0,19426.7,1,0,0
