trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1071216,3660,1263,0,3,200.0,14535.5,1,0,0
976285,3327,489,0,3,10921.0,41952.7,1,0,0
365772,1243,1251,2,4,1500.0,28500.0,1,0,0
1688944,5724,1311,1,4,18873.0,35426.4,1,0,0
1208829,4134,2159,2,4,14.6,25876.0,6,0,0
929068,3166,418,2,4,5100.0,4679.2,1,0,0
3540838,312,1733,0,0,76.8,17771.3,7,0,0
3530618,6,849,0,0,118.3,29507.1,7,0,0
3453480,6281,2159,0,0,3.2,-1205.7,7,0,0
214756,729,2178,2,4,690.0,24301.0,1,0,0
885006,3016,1164,0,3,15447.0,16147.0,1,0,0
3554259,721,1672,0,0,73.6,17895.4,7,0,0
3215980,10670,1794,2,4,14.6,80505.0,6,0,0
2402712,7926,2068,2,4,30.0,21412.2,6,0,0
3666727,4746,2098,0,0,350.6,91363.2,7,0,0
3622795,2790,1429,0,0,219.0,53070.4,7,0,0
620379,2119,1622,2,1,5688.0,20543.7,5,9,40626055
716879,2456,1077,0,2,37686.0,83237.8,1,3,23090493
643200,2197,2138,2,4,4600.0,48392.5,1,0,0
1059179,3621,1412,0,3,7979.0,34229.7,1,0,0
3634830,3157,637,0,0,113.4,28552.9,7,0,0
656805,2244,1769,2,4,5700.0,27718.3,1,0,0
92127,312,1945,2,4,14.6,37887.7,6,0,0
981377,3349,1382,2,1,7601.0,48334.0,5,7,26473224
799749,2727,1830,2,4,12800.0,26376.4,1,0,0
260581,892,717,2,4,900.0,27562.3,1,0,0
3465241,3298,395,0,0,134.2,29814.5,7,0,0
2477392,8173,1085,2,4,6600.0,47845.4,1,0,0
1657251,5622,652,2,4,8800.0,53146.6,1,0,0
3466632,3586,2068,0,0,260.5,64271.3,7,0,0
283753,974,1641,2,4,14.6,57790.7,6,0,0
875329,2982,1381,2,1,226.0,85675.0,3,8,37620991
630298,2151,1641,2,4,14.6,16997.4,6,0,0
351675,1194,1309,2,4,16000.0,38717.8,1,0,0
3637452,3236,2006,0,0,114.1,27406.9,7,0,0
131441,441,1851,2,4,24300.0,61322.0,1,0,0
2301593,7594,1496,2,1,2165.0,19860.0,0,7,40380853
108926,368,354,2,4,600.0,40084.7,1,0,0
534836,1822,129,0,2,5210.0,6110.0,2,10,11734843
56668,189,1742,0,3,21020.0,55823.4,1,0,0
223869,762,1350,2,1,3895.0,15022.1,5,4,26588875
2393064,7894,2062,0,3,46176.0,85073.2,1,0,0
894644,3050,2176,2,4,6900.0,59866.5,1,0,0
711092,2431,1088,2,4,3840.0,25069.6,1,0,0
163251,545,1316,2,1,3306.0,34414.8,5,13,87724715
243242,834,1831,0,2,3948.0,18506.5,1,1,90042912
1088842,3720,1092,2,4,250.0,34212.1,1,0,0
3550571,609,1915,0,0,108.5,25893.3,7,0,0
117108,395,613,0,3,22054.0,62489.2,1,0,0
211420,718,1576,2,4,6800.0,9256.2,1,0,0
927590,3162,1442,0,3,35408.0,60273.0,1,0,0
766802,2618,484,2,4,14.6,25934.2,6,0,0
3655784,3792,1154,0,0,64.1,13745.4,7,0,0
1132770,3871,1073,2,1,153.0,43436.9,5,11,55483001
49520,165,1641,2,4,14.6,31682.8,6,0,0
446301,1515,1241,2,4,17500.0,52091.4,1,0,0
182269,619,1714,2,1,6538.0,20997.0,0,1,96250706
1571616,5343,617,0,3,12720.0,50130.1,1,0,0
401730,1367,1417,2,4,7500.0,29574.6,1,0,0
