trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
590289,2009,1820,2,5,1200.0,58059.8,1,0,0
2747235,9093,1924,2,1,1311.0,76316.4,5,1,28652066
971282,3309,1834,2,4,2600.0,33729.6,1,0,0
3620104,2711,515,0,0,159.8,36963.6,7,0,0
493606,1683,2150,2,4,2000.0,32293.6,1,0,0
1290994,4413,2141,2,1,4610.0,45969.7,8,9,63660216
167396,560,979,0,3,9629.0,10429.0,1,0,0
994686,3392,1008,2,4,9600.0,32184.7,1,0,0
250031,858,1945,2,4,14.6,43649.4,6,0,0
1040152,3556,1791,2,4,13400.0,36665.1,1,0,0
607158,2067,1099,2,4,1200.0,30871.2,1,0,0
1042793,3566,1976,2,4,14.6,18704.5,6,0,0
594255,2023,738,2,1,1052.0,34711.4,3,11,74848830
1018496,3479,589,2,4,3100.0,28811.9,1,0,0
1263757,4321,1517,0,3,10300.0,77335.9,1,0,0
1161286,3976,2187,2,4,3360.0,31531.8,1,0,0
3468578,4105,1002,0,0,115.4,28480.7,7,0,0
1160879,3975,1861,0,2,3404.0,21939.9,1,5,7500261
1050046,3592,332,2,4,3280.0,19367.8,1,0,0
651079,2225,1862,2,1,1946.0,11191.9,5,4,42774206
611029,2081,2129,2,4,14.6,18733.9,6,0,0
1106945,3781,953,0,3,24033.0,66098.2,1,0,0
3655242,3777,1945,0,0,114.4,27381.6,7,0,0
956879,3260,2084,1,4,13675.0,57234.5,1,0,0
27199,90,1806,2,1,2375.0,7419.1,0,11,90134667
292390,1000,1971,1,4,22787.0,54783.9,1,0,0
1164045,3985,2165,0,2,4077.0,19586.7,2,4,66838490
587184,1999,708,2,1,2676.0,72872.6,5,3,51544994
2349875,7753,2039,2,4,1600.0,88328.3,1,0,0
3662322,4013,2068,0,0,181.9,50269.4,7,0,0
2930042,9703,515,2,4,14.6,36340.0,6,0,0
560440,1907,1739,2,1,8181.0,35873.5,5,8,72668206
52305,174,1812,2,4,660.0,14551.4,1,0,0
346385,1174,1198,2,1,3182.0,33131.5,3,5,69252133
1013624,3465,1096,2,4,2300.0,49848.2,1,0,0
1164059,3985,1870,2,1,2007.0,10632.9,5,4,17921477
1855468,6281,1122,2,4,7500.0,512.1,1,0,0
932067,3179,1867,0,3,14846.0,42238.2,1,0,0
