trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
184976,627,1140,2,4,3600.0,50695.3,1,0,0
665237,2271,1473,2,4,1410.0,18286.0,1,0,0
820865,2795,2156,2,4,720.0,54149.3,1,0,0
3607030,2330,1611,0,0,98.2,23824.9,7,0,0
598259,2037,160,0,3,24864.0,46091.7,1,0,0
980318,3345,1617,0,2,4281.0,7514.6,2,5,28620410
598353,2037,831,2,1,762.0,39443.8,5,4,62236136
1081423,3693,703,2,1,8992.0,23133.6,5,4,36411053
3449599,3786,1154,0,0,317.6,90758.0,7,0,0
428135,1453,537,2,4,14800.0,38809.5,1,0,0
534330,1820,1282,2,1,7794.0,22497.4,5,12,58238744
962700,3280,1594,2,1,2671.0,28800.2,0,9,41446197
230748,786,1136,0,3,17467.0,46228.6,1,0,0
47866,160,1266,2,4,4400.0,46068.9,1,0,0
408896,1392,941,2,4,14.6,40566.0,6,0,0
584789,1990,1455,2,4,1440.0,22776.6,1,0,0
2472662,8158,1733,2,4,30.0,79554.9,6,0,0
854827,2913,1865,2,1,499.0,11939.2,5,8,76905709
248434,854,520,2,1,1105.0,28179.3,0,6,41849011
3649013,3600,484,0,0,108.2,24102.2,7,0,0
472951,1610,679,2,1,6258.0,62097.6,5,11,10384375
184453,626,656,2,4,4800.0,20516.1,1,0,0
3658103,3864,2129,0,0,288.9,78455.2,7,0,0
3622292,2771,1825,0,0,153.4,27132.0,7,0,0
1004673,3429,978,2,1,538.0,39036.3,5,11,41107934
1046036,3577,1896,0,3,11946.0,34842.2,1,0,0
576697,1964,2098,2,4,14.6,16709.1,6,0,0
1157270,3960,454,2,4,14.6,17511.0,6,0,0
287984,987,1519,2,4,14.6,31677.7,6,0,0
447424,1519,1865,2,5,4800.0,56461.3,1,0,0
311885,1064,1744,0,2,5948.0,6448.0,2,2,91109561
258439,885,1188,2,5,1600.0,45496.3,1,0,0
176531,596,1772,0,3,16909.0,108811.1,1,0,0
333709,1134,1299,2,4,600.0,19044.3,1,0,0
1156994,3959,1536,0,3,2900.0,20006.0,1,0,0
3545330,446,211,0,0,55.4,24315.4,7,0,0
620371,2119,1379,2,1,5688.0,27352.8,5,9,40626055
78430,261,2110,0,2,3851.0,21072.8,1,3,65610498
3533742,98,2159,0,0,72.9,12460.7,7,0,0
501261,1708,1229,2,1,4519.0,30201.9,5,5,89942037
79797,267,1470,2,1,3074.0,22355.4,5,6,4520118
392783,1335,2160,2,5,1800.0,38203.3,1,0,0
1505810,5133,2171,2,1,4755.0,43360.8,8,7,16182625
69413,231,1151,2,4,420.0,15969.3,1,0,0
14686,48,2162,2,5,3500.0,58728.9,1,0,0
25068,83,1435,0,3,13839.0,27791.6,1,0,0
813727,2770,2038,2,4,2300.0,42091.6,1,0,0
1111031,3793,1851,2,4,2500.0,16440.8,1,0,0
2782049,9208,2024,2,4,7200.0,20512.8,1,0,0
278739,954,1435,2,1,1906.0,29995.7,3,8,8703875
465532,1584,491,0,2,2975.0,21675.3,1,2,76680385
814411,2772,1429,2,4,14.6,35879.0,6,0,0
1024679,3498,2134,2,1,884.0,25237.3,5,5,27484888
3505325,8931,1399,0,0,266.4,71873.7,7,0,0
1125359,3844,1619,0,2,3390.0,21773.2,1,7,8121747
3588508,1771,119,0,0,8.0,14487.0,7,0,0
81607,273,972,2,4,100.0,24610.9,6,0,0
704947,2414,1775,2,1,1501.0,15077.6,0,3,64713829
2915521,9656,1246,2,4,14.6,41956.1,6,0,0
642010,2191,1525,2,4,7900.0,13749.5,1,0,0
535434,1824,1893,0,3,24068.0,60699.7,1,0,0
878886,2993,1408,0,3,3100.0,24990.9,1,0,0
825588,2813,2044,2,1,798.0,16333.0,5,8,75464439
1130657,3863,826,2,4,6600.0,27107.9,1,0,0
1436842,4894,527,2,1,4875.8,87874.9,8,10,81512897
564194,1919,1992,0,3,19700.0,84570.0,1,0,0
648420,2216,376,2,4,15200.0,44705.2,1,0,0
955057,3256,2129,2,4,14.6,21403.6,6,0,0
2979050,9869,1015,0,3,22184.0,56429.9,1,0,0
175355,590,1915,2,4,14.6,32899.3,6,0,0
678115,2317,2066,2,4,2480.0,15429.8,1,0,0
3572440,1276,1611,0,0,138.0,34242.8,7,0,0
429603,1458,1246,2,4,14.6,29668.4,6,0,0
1057969,3617,1083,2,4,3840.0,67247.6,1,0,0
138528,463,1607,2,4,14000.0,61558.8,1,0,0
439907,1495,1033,2,4,14.6,54363.8,6,0,0
927148,3160,1851,2,5,1200.0,57334.6,1,0,0
3649589,3617,1215,0,0,292.0,71726.9,7,0,0
781796,2665,1641,2,4,2150.0,25087.0,1,0,0
670606,2289,1399,2,4,14.6,37759.3,6,0,0
603076,2052,1483,2,5,2600.0,39301.9,1,0,0
927244,3160,1368,2,4,14.6,37041.9,6,0,0
1082533,3697,250,2,1,5632.0,45595.4,0,6,90743112
874001,2977,1928,0,2,38298.0,114204.5,1,2,91131811
483992,1647,1833,2,1,12.0,36855.5,3,13,39877331
942592,3216,1341,0,3,6684.0,96302.3,1,0,0
1326738,4527,2098,2,4,14.6,58486.8,6,0,0
1292989,4418,887,2,1,5951.0,17679.7,5,10,50905704
783776,2671,860,0,2,2976.0,27155.4,1,13,27740109
346421,1174,1978,2,4,17440.0,53857.3,1,0,0
1307053,4463,1286,2,4,2400.0,28273.7,1,0,0
3449708,3959,2006,0,0,107.7,37680.8,7,0,0
1133732,3874,1563,2,1,5861.0,40589.7,5,2,51856213
180678,612,2006,2,4,14.6,14948.6,6,0,0
70401,235,889,0,2,3324.0,24166.0,1,13,45648396
854165,2911,2006,2,4,14.6,36607.5,6,0,0
2382783,7857,1592,2,1,1042.0,65591.8,0,7,40089714
632986,2161,880,2,4,30.0,22556.9,6,0,0
1970,8,1434,2,1,6712.0,33280.8,0,5,93210345
1177068,4035,1585,2,4,21400.0,59977.7,1,0,0
611249,2082,1531,2,1,1782.0,46567.0,0,2,92538064
1158778,3968,1560,0,3,17528.0,63028.5,1,0,0
158117,528,1789,2,4,500.0,20539.5,1,0,0
883857,3011,1563,2,1,2042.0,14209.0,5,4,88863443
704720,2413,1924,2,1,6448.0,33558.2,5,6,97954469
1441260,4907,521,2,4,13200.0,39813.4,1,0,0
1161071,3975,1794,2,4,14.6,23007.8,6,0,0
142336,477,1260,2,1,254.0,62359.8,0,4,40855217
1329715,4543,954,0,3,4680.0,34563.1,1,0,0
866231,2949,1956,2,1,1268.0,22831.8,0,9,82074588
910339,3101,1475,2,4,300.0,14655.3,1,0,0
838269,2853,1981,2,4,1290.0,74709.5,1,0,0
1013924,3466,1462,2,4,7600.0,73907.9,1,0,0
1298642,4434,1290,0,3,46003.0,88777.0,1,0,0
984616,3358,1443,0,2,3279.0,19491.0,1,6,98206930
1563005,5313,1252,2,1,958.0,21214.1,3,1,62256020
822960,2803,1221,0,3,17733.0,82198.2,1,0,0
425514,1445,1956,2,1,1420.0,25957.1,0,5,82043331
584356,1989,773,2,1,1982.0,19318.0,5,7,72876500
451669,1535,1335,2,4,2520.0,47130.8,1,0,0
794264,2705,1925,0,3,2000.0,42070.8,1,0,0
483236,1644,1519,2,4,14.6,35341.4,6,0,0
964629,3287,1118,2,4,3000.0,40696.0,1,0,0
747481,2550,2165,0,3,23144.0,103419.8,1,0,0
1137664,3887,1253,0,3,13500.0,13700.0,1,0,0
545379,1855,2134,2,1,2897.0,22114.1,5,7,27503836
581077,1978,1650,0,2,34202.0,75779.6,1,10,78523957
792788,2701,760,2,4,14.6,14416.5,6,0,0
2841469,9403,1154,2,4,30.0,19472.4,6,0,0
