trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1651,2,1,1854.0,11039.6,5,9,95670965
2076,2,4,14.6,82451.8,6,0,0
1942,0,3,22882.8,88377.6,1,0,0
1093,2,4,2900.5,44659.8,1,0,0
1440,0,0,84.8,21556.5,7,0,0
734,2,4,60126.0,57848.1,1,0,0
2000,2,1,2001.9,41342.0,0,7,82994632
1107,2,1,388.1,16712.9,0,4,15708047
1892,0,2,4641.3,29791.8,2,13,69345442
1775,0,2,3264.0,3442.3,1,8,68568039
1442,2,1,2600.0,24685.0,5,11,31118276
2171,0,2,3089.3,21279.8,1,2,17340539
1800,2,1,1309.5,65946.8,0,5,69667235
1840,2,4,544.7,24871.2,1,0,0
1098,0,3,13339.7,42399.0,1,0,0
1072,2,4,30.0,42912.7,6,0,0
1305,2,1,2500.0,26140.6,5,11,34559816
1553,2,4,28432.7,49167.9,1,0,0
2031,0,0,300.0,33562.6,7,0,0
1484,2,1,1450.9,62668.1,0,9,1661467
303,0,3,13431.1,61401.4,1,0,0
1100,2,4,14.6,86161.0,6,0,0
887,2,4,5782.2,40492.4,1,0,0
1363,0,0,85.4,20916.0,7,0,0
1835,0,0,67.3,17298.3,7,0,0
525,2,4,13490.2,42480.9,1,0,0
1681,2,4,8504.1,33613.9,1,0,0
1032,2,1,188.5,55053.2,3,6,28228459
2038,2,4,5286.2,43884.2,1,0,0
985,0,0,182.4,43910.7,7,0,0
1374,0,2,3408.4,18156.2,1,12,77550
2125,2,4,14.6,49297.5,6,0,0
698,0,0,110.4,25082.8,7,0,0
1336,2,4,3086.4,15800.6,1,0,0
331,2,4,606.2,24588.1,1,0,0
2098,2,4,14.6,18688.3,6,0,0
1728,2,1,2257.1,15312.4,5,7,88554073
1381,2,4,14.6,18643.6,6,0,0
1289,0,0,159.1,34795.4,7,0,0
1884,0,3,45561.9,99634.3,1,0,0
1431,0,0,210.2,35367.9,7,0,0
1116,2,1,4010.3,30941.4,5,10,47882415
856,2,4,2558.6,15358.2,1,0,0
1215,2,1,1866.7,21075.5,8,8,95549653
557,0,2,22424.0,54623.3,1,5,5189140
758,0,3,1800.0,30477.5,1,0,0
1452,0,2,4507.8,17853.6,2,7,57695473
1209,0,0,189.2,32713.7,7,0,0
972,2,1,3086.2,20475.9,5,6,47872858
1439,2,1,3990.4,52797.0,5,12,41062250
1126,0,3,41355.8,71442.7,1,0,0
2013,0,3,14697.3,54268.3,1,0,0
1557,0,0,156.1,41334.7,7,0,0
1258,0,3,24083.8,65802.7,1,0,0
1519,2,4,2424.9,24471.3,1,0,0
1210,0,0,74.5,18615.4,7,0,0
2129,2,4,4450.7,11493.9,1,0,0
1769,2,4,1169.8,65569.1,1,0,0
1681,2,1,2527.6,20126.0,5,1,29712030
763,2,4,3086.1,33029.9,1,0,0
1672,2,4,14.6,27961.2,6,0,0
1466,2,4,2142.6,33313.1,1,0,0
1306,0,0,218.0,60178.7,7,0,0
1044,0,2,4216.8,23735.9,2,1,50755619
817,0,0,74.0,17268.2,7,0,0
1103,2,4,14.6,18666.8,6,0,0
