trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1256,0,0,63.6,17911.1,7,0,0
1376,2,4,10124.4,36876.1,1,0,0
673,2,1,700.0,37774.2,8,4,87056300
2017,2,4,2342.4,102728.2,1,0,0
607,0,0,99.9,34285.8,7,0,0
459,2,4,2099.2,29158.4,1,0,0
1443,0,0,272.4,57384.0,7,0,0
1577,2,4,9860.3,33589.5,1,0,0
1579,0,3,3956.7,43123.4,1,0,0
1088,2,4,28169.1,50416.9,1,0,0
334,0,3,15099.4,33193.1,1,0,0
2129,2,4,14.6,93437.5,6,0,0
1794,0,3,10557.0,15027.4,1,0,0
2159,2,4,7927.0,30424.1,1,0,0
1495,1,4,18105.0,23619.6,1,0,0
1459,0,0,100.1,26649.0,7,0,0
592,0,0,99.8,25352.1,7,0,0
909,2,4,9017.8,29952.1,1,0,0
698,2,4,13759.3,40619.4,1,0,0
1987,2,4,717.2,43794.5,1,0,0
980,2,4,4600.0,41550.6,1,0,0
1580,2,4,16229.7,45757.4,1,0,0
1854,0,2,3397.5,14845.9,1,5,58683744
648,2,4,1663.7,35007.8,1,0,0
1945,0,0,61.5,10620.0,7,0,0
518,2,4,8867.7,51428.2,1,0,0
1468,2,1,800.0,63616.6,5,2,33611744
1002,0,3,3192.0,11767.5,1,0,0
1918,0,0,252.5,56386.6,7,0,0
1398,0,3,204.8,54076.2,1,0,0
939,2,4,14.6,63367.2,6,0,0
2190,0,0,208.8,55378.4,7,0,0
1856,2,4,701.2,21019.0,1,0,0
412,2,4,5686.5,39036.9,1,0,0
1904,2,4,14.6,42558.0,6,0,0
1246,0,3,18004.5,58759.0,1,0,0
1832,2,4,1510.2,-17292.4,6,0,0
586,2,1,5278.8,30069.3,8,5,4908635
1988,2,4,43501.2,43927.5,1,0,0
453,2,4,2775.2,34754.1,1,0,0
1535,2,4,2092.6,34347.7,1,0,0
631,0,3,14765.4,42668.6,1,0,0
758,2,4,4000.0,36718.3,1,0,0
1276,2,1,2007.3,28540.0,8,5,62385980
1631,2,4,14.6,28803.4,6,0,0
1945,2,4,11921.2,42998.1,1,0,0
621,0,3,11093.8,31039.3,1,0,0
615,0,0,14.6,17628.2,7,0,0
2009,2,4,14.6,51912.8,6,0,0
608,2,1,14.6,105320.1,0,6,38296750
818,2,4,2703.2,92368.2,1,0,0
1732,2,1,2008.9,56115.3,0,13,4371237
889,2,1,664.3,46967.8,5,13,51576692
1401,2,4,20740.0,34907.3,1,0,0
2190,0,0,69.0,13478.3,7,0,0
1151,2,4,600.0,30545.5,1,0,0
2127,2,4,19672.5,66793.2,1,0,0
1733,2,1,8916.1,19783.8,0,5,22018224
1438,0,0,129.2,37456.0,7,0,0
1778,2,4,14.6,16635.6,6,0,0
1215,0,2,3245.2,16762.4,1,12,94863416
1952,0,0,42.9,11851.9,7,0,0
1703,2,4,14.6,20826.8,6,0,0
1703,2,4,14.6,54416.3,6,0,0
1856,0,0,14.6,-3787.0,7,0,0
2014,2,4,208.5,23441.5,1,0,0
1623,0,0,63.8,21090.6,7,0,0
1514,2,4,12453.1,31026.9,1,0,0
2015,2,1,5132.2,65959.6,0,9,11207673
849,2,1,199.8,54184.1,1,8,42134372
608,2,4,2361.6,32297.1,1,0,0
685,2,4,1100.0,22891.0,1,0,0
1094,0,3,25135.4,79354.7,1,0,0
1564,2,1,150.1,37716.2,0,4,33074784
2190,0,0,128.3,55086.2,7,0,0
