trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
655,0,0,78.7,25123.3,7,0,0
1114,0,2,3316.6,24265.2,1,4,65837951
1985,2,1,3936.0,24000.6,5,2,24512530
1480,0,0,76.1,17616.3,7,0,0
748,0,0,108.1,25077.4,7,0,0
1664,2,4,11149.9,40745.9,1,0,0
1653,2,1,4730.4,14854.2,3,6,51055599
1781,0,3,10283.5,38515.6,1,0,0
580,2,1,4208.3,25166.6,0,7,96115977
2137,0,2,5033.5,18935.3,2,8,25251537
1854,2,4,2456.9,17964.3,1,0,0
1281,2,4,14.6,23270.6,6,0,0
2105,0,3,6867.0,63470.0,1,0,0
1265,0,0,98.3,15868.1,7,0,0
1344,0,0,161.2,30995.6,7,0,0
1782,0,2,5272.3,48962.0,2,7,5309262
1959,2,4,14.6,29070.0,6,0,0
1147,2,1,3207.3,45341.6,5,2,6638789
604,2,4,1357.4,25360.0,1,0,0
1459,2,1,2016.7,52628.3,0,1,69965453
1859,0,3,37938.6,134878.2,1,0,0
1345,2,1,8192.6,42218.5,5,9,9931413
2029,2,1,2358.7,39443.4,5,11,1992351
1376,0,3,30753.7,98730.3,1,0,0
2077,0,0,496.5,64623.0,7,0,0
2184,2,4,4408.3,22614.9,1,0,0
1026,0,0,300.4,66339.9,7,0,0
1958,2,1,7601.4,20766.1,5,7,99682618
1123,2,4,2582.6,42044.1,1,0,0
1706,2,1,2177.7,20324.1,1,8,38940127
337,0,2,3397.2,24379.8,1,12,30327669
1489,2,4,32168.8,81563.5,1,0,0
719,0,0,112.0,26415.1,7,0,0
786,2,1,2916.7,12485.0,5,1,44928445
1608,0,0,166.7,44614.2,7,0,0
2047,0,0,66.6,48108.3,7,0,0
1731,2,1,1323.7,30393.1,0,8,16279356
2129,2,1,2894.6,51364.8,0,11,21990003
1549,2,4,6193.3,22580.4,1,0,0
1747,2,1,3953.0,60852.7,5,11,84328440
125,2,4,9112.6,34796.0,1,0,0
2006,0,3,10612.4,22125.0,1,0,0
2141,2,4,14889.1,84107.9,1,0,0
2068,0,3,19285.9,54598.3,1,0,0
1429,2,4,1138.5,27977.8,1,0,0
1915,0,2,5412.6,18081.4,2,6,25530480
371,2,4,1050.5,14682.6,1,0,0
1836,2,4,603.3,25830.7,1,0,0
836,2,1,3105.2,51514.7,5,12,70844135
776,0,0,114.4,23996.8,7,0,0
1898,0,0,120.3,26868.2,7,0,0
2055,0,3,19577.7,50165.5,1,0,0
1436,2,1,5638.5,15587.2,5,9,42670663
2048,1,4,23227.1,22750.0,1,0,0
1825,0,3,20920.7,56043.6,1,0,0
1616,0,3,15653.1,59103.2,1,0,0
402,2,4,14.6,30891.8,6,0,0
1287,2,4,1397.3,17823.8,1,0,0
913,2,4,14.6,24794.1,6,0,0
1248,0,0,159.3,112830.3,7,0,0
1856,2,4,616.5,13997.1,1,0,0
1218,0,2,3016.1,19828.2,1,9,85277764
1658,2,1,4612.4,60303.1,5,11,85247822
1902,2,4,3679.2,50445.1,1,0,0
1215,0,0,99.6,24141.9,7,0,0
730,2,4,666.9,18318.8,1,0,0
1368,0,3,10457.8,49000.4,1,0,0
2190,0,0,333.1,84943.5,7,0,0
1981,2,1,167.8,14351.9,5,8,62220840
1384,0,3,1502.4,16189.6,1,0,0
988,2,4,14.6,25404.2,6,0,0
1593,2,1,5246.8,12969.1,5,5,30782506
399,2,4,18617.6,45741.0,1,0,0
2102,2,1,4587.5,98401.4,5,3,91992229
711,0,3,3777.7,25880.1,1,0,0
791,2,4,14.6,24694.0,6,0,0
513,0,2,3201.9,16809.5,1,12,2745704
767,0,0,109.4,27446.9,7,0,0
2001,1,4,4227.1,70599.4,1,0,0
1825,0,0,84.1,21364.0,7,0,0
1866,0,0,86.3,21533.2,7,0,0
353,2,4,14.6,46624.4,6,0,0
1984,2,1,3295.3,17745.3,5,4,92691948
1824,0,0,226.1,50160.8,7,0,0
526,2,4,8326.7,4289.4,0,0,0
757,2,4,15641.6,45537.9,1,0,0
2006,2,4,14.6,47006.6,6,0,0
743,2,4,14.6,18018.1,6,0,0
1246,1,4,6512.8,9267.5,1,0,0
2162,2,1,8051.7,13205.6,5,13,94951139
1552,2,4,14.6,80074.1,6,0,0
1436,2,4,406.4,23236.0,1,0,0
1864,2,1,5533.3,41432.1,0,12,55105064
1695,0,3,21993.5,75655.9,1,0,0
1641,2,4,14.6,44499.2,6,0,0
852,2,4,918.7,16177.4,1,0,0
764,2,4,4209.7,85129.3,1,0,0
938,2,1,2047.9,58071.4,0,3,25016840
1357,0,3,237.9,344.7,1,0,0
796,0,0,82.3,20671.2,7,0,0
1627,0,0,318.6,68718.8,7,0,0
2080,2,4,14.6,42183.8,6,0,0
1185,2,1,1934.8,45034.1,5,4,68746464
2159,2,4,252.0,15901.1,1,0,0
897,2,1,5674.3,42254.9,5,6,8024599
1915,2,1,8174.8,63032.8,5,13,62695642
2079,2,1,6344.7,50588.9,5,6,58439317
1835,0,3,14764.0,54472.4,1,0,0
577,0,3,1397.4,29952.9,1,0,0
2159,2,4,14.6,12929.6,6,0,0
1285,2,1,1987.0,19873.6,0,8,6848123
642,2,4,345.9,21763.1,1,0,0
729,2,4,4879.1,36703.1,1,0,0
1441,2,4,8694.4,42696.1,1,0,0
1032,2,4,1798.1,31147.5,1,0,0
1915,0,2,6418.6,34612.4,2,6,69401779
2159,2,4,14.6,40395.9,6,0,0
1550,2,4,14.6,22635.2,6,0,0
842,2,4,14.6,46869.7,6,0,0
409,2,4,14.6,16646.7,6,0,0
1477,2,4,14.6,40530.6,6,0,0
386,2,4,998.8,16629.7,1,0,0
1582,2,1,203.7,90163.8,0,6,3192100
387,2,4,14.6,27430.4,6,0,0
1903,2,1,1417.1,57574.0,5,10,73858471
473,0,2,3160.5,16331.9,1,12,3658997
576,0,0,107.0,26401.5,7,0,0
1306,2,1,3336.2,31000.1,5,13,17981696
1945,0,3,4373.1,19273.8,1,0,0
1031,2,4,14.6,28115.3,6,0,0
1472,2,1,3557.3,23457.4,5,2,40799605
821,2,4,14.6,32245.2,6,0,0
1522,0,2,22396.9,60069.8,1,8,69557970
1922,2,4,559.5,21109.8,1,0,0
1283,0,0,183.9,35837.9,7,0,0
1204,2,4,14.6,19903.3,6,0,0
1827,0,0,188.6,48736.7,7,0,0
2129,2,1,155.3,64498.7,0,9,20375033
2165,0,2,3007.4,23281.3,1,11,17065306
1051,2,4,8543.6,34917.3,1,0,0
585,2,4,19434.4,43660.7,1,0,0
1950,2,4,29801.9,31393.2,1,0,0
1491,2,4,2921.0,41249.6,1,0,0
2068,2,4,14.6,54019.1,6,0,0
2140,0,3,2707.5,48864.3,1,0,0
1715,2,4,30.0,60405.6,6,0,0
952,2,1,3482.3,19356.6,5,7,57922615
1949,2,1,1412.4,32670.2,0,12,20625810
1353,0,3,7240.3,33306.4,1,0,0
1185,2,4,1492.5,84277.2,1,0,0
796,1,4,9672.3,94842.1,1,0,0
1192,0,3,17611.1,54517.9,1,0,0
1465,0,3,14359.7,35593.6,1,0,0
2169,0,3,22630.6,37941.8,1,0,0
771,2,4,4503.7,40818.8,1,0,0
1215,2,4,1878.8,46241.7,1,0,0
1519,2,4,29638.8,94895.9,1,0,0
2109,2,4,14.6,40366.7,6,0,0
1873,2,4,1509.1,8817.8,1,0,0
2181,2,5,435.6,51961.2,1,0,0
1984,2,4,14.6,24785.0,6,0,0
2006,2,4,14.6,17302.5,6,0,0
606,0,0,112.3,16417.7,7,0,0
1619,0,3,3008.6,27206.7,1,0,0
1491,2,4,24243.5,21528.5,1,0,0
1647,2,4,2505.9,47335.9,1,0,0
1316,2,4,2311.0,34949.9,1,0,0
1933,2,4,14.6,15321.0,6,0,0
1153,0,3,17426.4,42518.2,1,0,0
891,2,1,1506.8,16789.6,0,4,98547660
1867,2,1,6920.7,42086.2,0,12,19710601
1744,2,4,14.6,71266.9,6,0,0
945,2,4,2299.9,35869.3,1,0,0
2068,2,1,3309.4,61560.0,0,11,94066617
920,0,0,300.0,65538.9,7,0,0
426,0,2,5844.0,21801.3,2,13,18902974
1397,2,4,14.6,14020.3,6,0,0
1932,2,1,5224.1,47107.2,8,5,38877942
1368,2,1,482.4,20771.7,0,5,66595100
1611,2,1,4383.6,19494.3,5,3,79403444
1866,2,4,2300.8,75509.3,1,0,0
1341,2,4,4380.9,-5875.2,5,0,0
1030,2,1,8232.7,39380.2,5,7,52941398
1549,2,4,30.0,27886.4,6,0,0
1399,0,3,830.2,14148.4,1,0,0
1116,0,2,3306.2,29593.0,1,3,90515687
2137,2,4,4853.4,58593.0,1,0,0
1550,2,4,2040.7,63665.6,1,0,0
734,2,4,14.6,15606.3,6,0,0
552,2,4,5671.4,18345.9,1,0,0
1457,2,1,1999.4,12943.5,5,1,28634663
2050,0,3,20282.2,62218.8,1,0,0
980,2,1,8103.6,23438.1,5,9,35230990
1587,0,0,30.0,20680.2,7,0,0
1426,2,4,993.6,13995.9,1,0,0
1479,2,1,6405.0,32860.4,5,5,18609096
1473,0,0,192.2,43975.2,7,0,0
1856,2,4,14.6,33609.7,6,0,0
1032,0,0,93.4,23177.6,7,0,0
319,2,4,14.6,16058.0,6,0,0
1215,2,4,14.6,57741.1,6,0,0
941,2,1,44.8,20292.3,5,1,60383476
403,0,3,12434.2,30070.5,1,0,0
1096,2,4,830.2,38123.7,1,0,0
1899,2,4,14.6,23568.5,6,0,0
1795,0,3,32529.2,81115.0,1,0,0
1460,2,4,22006.0,40478.4,1,0,0
1459,2,4,766.2,21923.9,1,0,0
581,2,4,14.6,35086.8,6,0,0
1843,0,3,11112.9,38812.5,1,0,0
1467,2,4,14.6,47994.3,6,0,0
1891,2,5,4212.1,84663.2,1,0,0
1586,0,3,1427.2,18329.4,1,0,0
1144,2,4,14.6,15502.3,6,0,0
1048,2,1,6210.0,39925.6,5,3,91566481
1463,2,4,5009.1,39353.4,1,0,0
1641,2,1,199.9,48924.8,0,12,60145426
1038,0,0,117.2,27961.4,7,0,0
574,2,4,1691.1,25949.5,1,0,0
947,2,1,2509.2,17489.8,5,10,69747053
1925,0,0,72.3,14191.3,7,0,0
387,2,4,3090.7,28236.3,1,0,0
2114,0,3,18218.8,107232.3,1,0,0
1215,0,0,149.1,33231.7,7,0,0
338,2,1,605.3,16029.9,1,4,67641335
856,0,3,8129.2,42804.3,1,0,0
379,2,4,2302.0,30229.5,1,0,0
2165,2,1,7007.0,18793.9,5,13,70088478
1167,0,0,144.0,33860.2,7,0,0
1614,0,0,96.4,22007.6,7,0,0
1191,2,1,1286.2,14235.0,0,9,59344071
1425,0,3,896.2,30117.2,1,0,0
1948,0,3,47755.5,88117.4,1,0,0
962,2,4,14.6,28870.1,6,0,0
2181,2,4,3092.1,19967.5,1,0,0
2037,2,4,14.6,33354.3,6,0,0
2138,2,1,1032.0,13720.7,1,12,57727480
670,2,4,1207.5,28302.2,1,0,0
1167,2,4,1052.4,30986.9,1,0,0
2098,0,0,189.0,31455.4,7,0,0
493,2,4,494.6,27161.6,1,0,0
1399,0,3,16402.6,51106.9,1,0,0
887,0,3,18867.0,52155.9,1,0,0
2006,2,1,727.2,37843.0,0,2,73299167
1046,2,4,1083.7,28565.7,1,0,0
2075,2,4,10571.1,72849.7,1,0,0
2012,2,4,14.6,56204.9,6,0,0
258,0,3,17477.1,54178.5,1,0,0
2036,0,0,100.0,24191.9,7,0,0
1421,0,3,9917.6,41394.6,1,0,0
974,2,1,2102.5,19717.6,5,1,52062922
2163,2,1,127.0,33334.8,5,10,20202748
1733,2,4,14.6,34868.2,6,0,0
2006,2,1,361.8,36631.7,0,1,9712350
971,0,3,2014.9,17669.1,1,0,0
1332,2,4,12953.7,28077.4,1,0,0
1970,0,3,207.5,11017.1,1,0,0
1550,0,3,364.4,24854.4,1,0,0
1591,2,4,14.6,19129.7,6,0,0
2012,2,4,14.6,86322.0,6,0,0
1733,2,1,899.3,13058.8,5,2,26123840
942,2,4,3325.2,20595.4,1,0,0
635,2,4,98.7,4303.2,6,0,0
1670,2,4,1693.1,21671.9,1,0,0
1983,0,2,59054.0,83247.7,1,10,70250824
1002,0,3,8753.3,26582.0,1,0,0
1857,0,3,15131.3,63786.3,1,0,0
1884,2,1,2271.4,44999.6,5,4,8273129
1577,0,0,157.8,40048.7,7,0,0
1188,0,0,174.5,40447.5,7,0,0
1825,0,3,14686.1,25167.4,1,0,0
2001,2,1,4557.2,13864.8,5,7,11686534
2098,0,2,3311.4,28746.3,1,3,19633397
477,0,3,223.3,258.9,1,0,0
653,1,4,17500.6,53248.3,1,0,0
1718,0,2,4544.0,62507.4,2,2,66345254
1581,2,1,1200.0,39893.4,5,4,90821250
1507,0,0,222.4,54437.6,7,0,0
388,2,1,2091.1,27709.1,5,13,88922854
1743,2,1,3517.4,5559.1,5,7,15730427
2075,0,0,100.0,23362.4,7,0,0
2012,0,0,86.8,18903.4,7,0,0
978,0,0,117.1,29127.0,7,0,0
2042,2,1,261.9,58464.1,3,11,83700026
1104,2,4,14.6,43357.9,6,0,0
1002,2,4,3115.5,24741.0,1,0,0
1611,2,1,9778.6,92653.1,5,12,53759216
2128,2,4,4536.5,59396.1,1,0,0
375,2,4,5013.8,20841.5,1,0,0
1703,2,1,2286.1,6146.5,1,4,26508736
1258,2,4,898.4,14917.1,1,0,0
375,2,4,3290.8,20828.0,1,0,0
2013,2,4,14.6,31735.0,6,0,0
1018,2,4,385.3,18207.6,1,0,0
1794,0,0,151.1,33835.6,7,0,0
1095,2,4,1519.4,25545.1,1,0,0
1763,0,0,72.6,18561.0,7,0,0
