trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2076,2,1,7169.7,74365.2,5,5,79067050
830,0,0,79.1,16815.6,7,0,0
1077,0,0,203.9,72425.6,7,0,0
1832,2,1,2474.3,35071.6,8,6,92977762
1093,0,0,132.6,28374.2,7,0,0
1143,2,1,5195.9,18554.9,0,4,61835975
2006,0,0,186.9,59260.9,7,0,0
292,2,4,6306.9,21764.6,1,0,0
1043,0,0,149.3,40516.8,7,0,0
1276,0,3,15926.3,35836.9,1,0,0
1992,2,1,6699.9,31828.1,5,6,13663671
1933,2,4,14.6,16477.3,6,0,0
799,2,1,3092.7,14884.2,5,9,49075566
1835,0,3,6595.4,16717.5,1,0,0
583,2,4,14.6,33894.7,6,0,0
576,0,0,89.2,20913.3,7,0,0
1580,2,4,14.6,28989.1,6,0,0
879,2,1,357.3,28990.9,0,12,8570494
1442,2,4,865.6,24729.3,1,0,0
1825,2,1,8997.6,57075.8,5,2,63605018
1317,0,3,1448.5,2456.0,1,0,0
668,0,3,41193.8,42560.3,1,0,0
1479,2,1,124.3,49440.7,5,6,76272372
2018,0,0,147.7,32056.4,7,0,0
1624,2,4,7072.0,28838.2,1,0,0
1011,0,3,4984.7,43740.9,1,0,0
1045,2,4,3371.4,21804.5,1,0,0
1915,0,0,100.1,25752.4,7,0,0
1302,0,2,2932.6,9461.1,1,9,36373770
823,0,0,75.6,16216.6,7,0,0
1063,0,3,10785.1,21134.7,1,0,0
1163,0,0,300.0,99557.5,7,0,0
980,2,4,5893.0,19987.3,1,0,0
1283,2,5,2161.4,33650.7,1,0,0
734,2,4,4499.5,33179.3,1,0,0
1528,0,0,225.5,44871.5,7,0,0
1884,2,4,11906.9,61980.1,1,0,0
2076,2,1,4502.7,44907.5,8,7,34161103
1101,2,4,14.6,27210.7,6,0,0
1059,2,4,4216.1,33799.2,1,0,0
493,2,1,1298.1,42238.8,3,8,60161071
1957,0,3,49406.3,117311.1,1,0,0
1945,0,0,165.3,35050.0,7,0,0
774,2,4,13047.0,38805.6,1,0,0
2190,0,0,200.0,50777.4,7,0,0
1527,0,2,5836.3,28055.3,2,9,11156990
739,0,0,174.1,41554.8,7,0,0
520,0,0,105.5,25573.3,7,0,0
1843,2,4,1400.0,35482.5,1,0,0
2134,2,4,4875.4,47709.8,1,0,0
2006,2,4,14.6,40701.4,6,0,0
1641,2,5,4308.0,73380.3,1,0,0
528,0,0,176.9,35700.1,7,0,0
1557,2,4,1060.5,45013.4,1,0,0
1479,0,3,1369.9,26581.8,1,0,0
1986,2,1,2880.5,51608.8,5,12,36232665
972,2,4,7792.3,34381.2,1,0,0
1978,0,0,169.0,40257.3,7,0,0
1897,2,1,5357.2,48627.8,8,5,36310645
1624,2,4,14.6,32142.4,6,0,0
686,2,4,12754.0,37966.1,1,0,0
1491,0,3,7540.2,34687.4,1,0,0
1368,0,3,15186.1,45157.8,1,0,0
1136,2,4,48539.3,97835.8,1,0,0
1114,0,3,24956.0,33916.6,1,0,0
454,2,4,705.6,35368.7,1,0,0
1976,0,3,7714.9,43730.4,1,0,0
2159,0,0,117.5,25146.3,7,0,0
1351,2,4,14.6,29691.5,6,0,0
2037,0,3,8561.5,65165.7,1,0,0
2190,0,0,460.1,123139.1,7,0,0
1565,0,2,14447.7,53003.9,1,13,43964418
494,0,3,8700.9,21963.6,1,0,0
1251,2,1,3981.1,13838.6,5,11,77428891
1839,0,0,204.6,45666.6,7,0,0
818,0,3,20491.2,46008.4,1,0,0
1611,0,3,12107.2,32730.0,1,0,0
1715,2,4,16423.4,33923.9,1,0,0
1477,2,4,14.6,46781.0,6,0,0
1611,0,3,7567.2,63706.5,1,0,0
1460,0,0,200.0,17064.2,7,0,0
698,2,4,14.6,33745.2,6,0,0
1741,0,0,245.6,68982.7,7,0,0
1644,0,0,127.7,28154.6,7,0,0
1764,0,3,1044.1,21067.2,1,0,0
2045,0,0,308.3,75299.8,7,0,0
2065,2,4,14.6,23466.9,6,0,0
1338,2,4,33864.2,61082.8,1,0,0
1222,0,0,14.6,13042.9,7,0,0
1215,0,2,3135.1,20299.5,1,8,72122609
1542,0,3,25571.7,81266.5,1,0,0
744,0,3,926.2,26457.4,1,0,0
1519,2,4,14.6,20267.8,6,0,0
2134,0,3,16584.9,31473.9,1,0,0
1746,2,1,2700.0,26161.1,0,9,40833848
1926,0,0,272.9,71486.5,7,0,0
713,0,0,106.7,26874.1,7,0,0
1234,0,2,6335.6,24940.6,2,4,46472536
1468,2,4,14.6,81439.8,6,0,0
1263,2,1,6318.2,16172.0,5,7,56687775
1641,2,4,13633.3,56755.4,1,0,0
1825,2,4,604.8,17515.5,1,0,0
1981,0,3,18687.5,52310.9,1,0,0
1856,2,4,14.6,33230.3,6,0,0
1038,0,3,26828.2,129424.9,1,0,0
1754,0,0,52.3,15340.8,7,0,0
2085,2,1,6382.1,51300.2,5,6,57961699
2070,2,1,1443.5,25982.9,5,10,91133203
1102,2,1,3146.7,15162.9,5,4,89687770
1866,0,3,32316.2,91907.3,1,0,0
1429,2,4,23190.6,35752.9,1,0,0
1126,2,4,5247.5,38521.6,1,0,0
1504,0,0,75.5,18045.3,7,0,0
1616,2,4,6847.3,82868.3,0,0,0
1500,2,4,2100.0,17438.4,1,0,0
1587,2,1,626.2,46038.3,3,10,88498841
2129,2,4,14.6,19559.4,6,0,0
1872,0,0,114.2,54664.6,7,0,0
1307,2,4,4428.0,26183.2,1,0,0
2163,2,1,116.2,35261.2,0,13,80829495
1570,2,1,1047.5,27882.5,1,12,95030495
1276,0,0,230.6,57295.6,7,0,0
2006,2,1,261.8,24092.9,0,5,69402790
1891,2,1,3085.2,9992.0,5,12,35083365
1367,0,3,18264.4,51006.5,1,0,0
