trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
905,0,0,177.8,57551.6,7,0,0
1343,2,4,353.3,28182.0,1,0,0
2164,0,3,26225.0,59671.0,1,0,0
1925,0,0,149.5,37410.2,7,0,0
1378,0,0,60.8,24384.6,7,0,0
1559,2,4,14.6,29764.6,6,0,0
1063,0,2,5039.2,34647.2,2,1,51683390
2140,2,4,14.6,36140.2,6,0,0
819,2,1,5004.6,30483.3,5,4,92629290
569,0,2,3000.0,21194.4,1,8,87498530
1276,2,4,14.6,58220.2,6,0,0
1556,2,1,1100.0,25716.8,1,10,1420978
1512,2,1,8364.2,47374.4,8,11,77961496
1845,2,4,5375.2,12825.7,1,0,0
1318,2,1,7943.5,46679.4,5,7,49516292
1343,0,3,34011.6,73178.7,1,0,0
2071,2,1,1843.5,15469.5,0,4,9085862
1928,0,3,7830.6,26706.7,1,0,0
336,2,4,14.6,40135.2,6,0,0
226,2,1,3793.8,51186.7,5,2,15375531
1260,0,0,164.8,37323.7,7,0,0
881,2,4,21909.3,50555.9,1,0,0
1960,2,4,3260.9,26201.8,1,0,0
1703,0,3,19595.8,56925.2,1,0,0
1528,2,4,14.6,57151.4,6,0,0
1325,2,1,6222.3,76536.7,5,8,79043690
1554,0,0,61.7,16705.8,7,0,0
1607,2,4,14.6,51379.7,6,0,0
1853,0,3,1496.9,20269.0,1,0,0
1469,0,3,14124.8,46939.9,1,0,0
2012,2,4,14.6,42152.6,6,0,0
1106,2,4,14.6,18764.1,6,0,0
1680,0,0,200.6,39185.7,7,0,0
472,0,3,21451.5,56489.6,1,0,0
1350,2,1,4317.6,22535.4,0,12,59905212
1369,2,1,1192.0,23909.5,0,12,82340570
1338,0,0,167.7,43917.0,7,0,0
1033,2,1,1830.0,25665.4,5,3,63875444
1993,2,4,1115.6,17388.6,1,0,0
623,0,2,6282.0,31889.4,2,4,95344616
1787,0,3,12426.3,46881.9,1,0,0
1941,0,3,18128.9,58485.2,1,0,0
1884,0,0,198.5,56562.9,7,0,0
729,2,4,14.6,42062.0,6,0,0
2145,2,4,14.6,40858.3,6,0,0
1638,2,1,281.9,42187.6,0,12,87186330
1481,0,0,75.6,18482.4,7,0,0
1775,2,4,14.6,55273.3,6,0,0
1856,0,3,4396.1,35330.9,1,0,0
2049,2,4,1012.2,16110.3,1,0,0
457,2,4,14.6,30197.7,6,0,0
1823,0,3,28843.1,88143.2,1,0,0
1628,2,1,3600.0,60320.1,5,12,82491160
479,0,2,3284.4,16769.6,1,4,51085970
910,2,4,1019.7,29639.5,1,0,0
1000,2,4,14.6,28900.0,6,0,0
1711,2,4,714.1,18916.1,1,0,0
1832,0,3,20058.4,56880.8,1,0,0
1280,0,0,84.9,18606.5,7,0,0
1108,0,3,7411.6,49058.3,1,0,0
1822,2,4,5943.1,27738.4,1,0,0
1650,2,4,14.6,37576.1,6,0,0
1922,0,3,46734.2,74501.2,1,0,0
890,0,0,101.3,26989.1,7,0,0
1624,2,4,14.6,44378.5,6,0,0
2053,2,4,2182.4,45273.2,1,0,0
2068,0,3,22098.6,38277.5,1,0,0
1945,2,1,368.7,27084.8,0,11,37828908
1003,2,1,2702.7,47377.6,5,3,59254270
1193,2,4,14.6,18653.8,6,0,0
1825,0,0,169.8,36864.8,7,0,0
1106,2,4,19090.3,43476.6,1,0,0
1063,2,1,2898.5,17375.0,5,9,48644720
593,2,4,15887.2,44301.3,1,0,0
675,0,0,70.3,32431.9,7,0,0
2129,2,1,2041.0,16520.7,5,2,20494440
1345,0,3,26915.0,48467.1,1,0,0
1884,2,1,251.4,26658.0,0,13,57613690
2068,2,1,3054.0,22439.6,5,4,51664516
1828,2,4,14.6,46038.1,6,0,0
1460,2,4,14.6,13487.2,6,0,0
551,0,2,5072.4,32161.8,2,8,55112344
1399,0,0,115.5,34359.6,7,0,0
1499,1,4,18494.9,62494.2,1,0,0
1646,2,1,910.0,16016.8,1,11,71380580
2054,2,1,520.4,20292.8,5,4,46858120
576,0,0,159.7,24297.9,7,0,0
877,0,0,78.4,16124.4,7,0,0
1884,2,4,14.6,22856.7,6,0,0
752,0,3,10709.6,42181.8,1,0,0
2189,1,4,3469.5,20114.3,1,0,0
2075,2,4,3632.9,13321.8,1,0,0
1318,0,3,12504.2,31914.1,1,0,0
1620,2,4,3238.8,26066.1,1,0,0
1976,0,3,2096.9,30951.9,1,0,0
1704,0,0,177.0,63958.8,7,0,0
1461,0,3,1822.4,25154.7,1,0,0
1373,2,4,6018.6,30588.8,1,0,0
2068,0,2,48879.2,78536.6,1,3,68573970
824,0,2,3911.1,21906.2,2,1,34764616
1908,2,4,4735.7,41100.1,1,0,0
235,0,3,1195.1,12278.5,1,0,0
2098,0,3,16388.2,42249.0,1,0,0
1235,0,2,6183.2,36675.0,2,12,35079188
780,0,3,18336.0,45541.4,1,0,0
1276,0,3,20979.2,52533.1,1,0,0
1215,2,1,6879.5,36601.0,5,11,60906724
613,0,0,48.2,17089.8,7,0,0
1989,0,0,238.6,113300.8,7,0,0
515,0,3,16812.2,45966.0,1,0,0
1897,2,1,5267.6,41431.0,5,10,87473280
1345,0,3,125.0,23008.0,1,0,0
1830,2,1,14.6,42179.8,3,10,0
621,0,3,19858.5,88933.8,1,0,0
1649,0,3,8383.1,43499.4,1,0,0
1825,2,4,7934.7,10437.2,1,0,0
880,2,4,4400.4,46875.3,1,0,0
1112,2,4,14.6,18505.1,6,0,0
1185,2,4,14.6,19493.1,6,0,0
1680,0,0,63.0,13234.0,7,0,0
2053,0,0,263.4,94337.9,7,0,0
2159,0,0,129.2,36720.4,7,0,0
2007,2,1,2300.0,49595.3,5,4,29384286
854,2,4,498.5,20898.4,1,0,0
1429,0,3,13168.6,19788.3,1,0,0
1431,0,0,80.0,-1809.6,7,0,0
2056,2,4,10245.2,20183.6,1,0,0
1801,2,4,14.6,32554.5,6,0,0
1429,2,1,1600.0,83776.8,0,5,50524044
1346,0,0,202.2,38917.3,7,0,0
1976,0,2,42957.8,79631.5,1,1,41040600
1519,2,1,149.4,29597.4,3,10,19807314
1990,2,1,363.3,53928.9,3,13,14210092
1959,2,4,600.0,20434.1,1,0,0
637,0,0,108.2,23046.7,7,0,0
1518,2,4,14.6,35606.1,6,0,0
1798,2,4,14.6,13471.9,6,0,0
1773,2,4,14.6,18297.8,6,0,0
1298,0,0,160.3,31275.7,7,0,0
1215,2,1,327.3,51683.7,0,1,32834676
1843,2,4,15992.7,32679.5,1,0,0
1368,0,0,151.8,35003.6,7,0,0
1855,0,3,24453.4,67384.0,1,0,0
796,0,0,119.3,30174.5,7,0,0
819,0,2,6339.8,45523.3,2,9,93839690
1764,2,4,14.6,25333.0,6,0,0
2140,2,4,14.6,22203.1,6,0,0
1985,0,2,3354.8,25766.9,1,7,37282944
1224,2,4,112.8,51150.0,1,0,0
2047,2,4,16054.7,50706.0,1,0,0
1457,0,0,67.4,16156.3,7,0,0
1038,0,3,26980.6,91100.8,1,0,0
464,0,3,3905.2,30024.0,1,0,0
1589,2,4,210.1,64344.9,1,0,0
1307,2,1,1149.9,39994.9,5,12,63191110
1402,2,4,14.6,49576.4,6,0,0
1648,0,3,18696.8,49786.1,1,0,0
1276,2,4,4050.9,37304.5,1,0,0
1411,0,3,1497.8,31035.1,1,0,0
2063,2,4,3600.0,89777.6,1,0,0
1884,0,0,300.6,89490.9,7,0,0
851,0,0,323.2,74913.8,7,0,0
1983,0,2,32719.8,65954.7,1,8,66548732
1507,0,3,22800.6,93263.8,1,0,0
1959,2,4,14.6,16860.4,6,0,0
1559,0,0,104.8,28139.0,7,0,0
387,2,1,6091.3,30800.2,5,4,95668520
1041,2,4,22277.1,51807.1,1,0,0
2111,2,1,1939.5,21928.6,1,12,57161844
2103,2,4,23457.6,29941.9,1,0,0
1111,0,3,38006.0,103173.7,1,0,0
637,2,4,14.6,17446.3,6,0,0
1438,0,0,154.5,85940.6,7,0,0
1374,2,4,9258.8,43529.9,1,0,0
971,2,4,14.6,35731.2,6,0,0
463,0,0,120.5,23531.3,7,0,0
888,2,4,1217.2,32402.8,1,0,0
1379,0,2,5113.7,15985.0,2,3,84973720
1611,0,0,137.8,33376.8,7,0,0
1251,0,2,5806.8,27567.1,1,13,0
2006,2,4,14.6,14554.1,6,0,0
