trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1095,0,2,3346.1,27450.6,1,1,60476188
1446,2,4,14.6,41612.3,6,0,0
389,2,1,5857.6,50016.1,5,2,88426056
1313,2,4,9383.9,39083.4,1,0,0
1445,2,1,7175.6,18061.7,5,2,71031620
1225,0,2,45854.5,88260.2,1,11,80741730
882,2,1,2410.0,57972.7,0,11,79691176
2135,0,0,245.6,80200.9,7,0,0
1710,2,4,7422.0,18138.3,1,0,0
1733,2,1,2627.9,13722.6,5,13,45542468
1927,0,3,415.2,15099.8,1,0,0
1976,0,0,113.6,34843.2,7,0,0
2168,2,1,7536.8,38134.3,5,10,0
1774,0,0,89.0,20750.7,7,0,0
1915,2,1,6654.7,51366.8,0,9,73745120
1856,0,3,8161.6,74199.0,1,0,0
1405,2,1,1849.7,45508.4,0,8,62302610
275,0,3,7374.9,38163.3,1,0,0
1065,2,1,1609.6,17532.9,5,9,35771224
1467,2,4,9214.0,29796.8,1,0,0
1804,2,4,9365.4,35631.0,1,0,0
2159,2,4,14.6,128450.0,6,0,0
2069,0,2,5463.8,22425.2,2,3,67303840
1117,2,1,2491.3,21683.8,5,9,18540496
391,0,2,4972.4,22229.2,2,2,55721080
1370,1,4,5427.9,53926.0,1,0,0
187,2,1,4304.5,37092.2,0,3,74725000
2117,2,1,1260.6,14604.5,5,3,37534760
1850,0,0,66.4,18381.0,7,0,0
1166,2,4,4777.3,56093.4,1,0,0
681,2,4,12315.9,31641.8,1,0,0
210,2,4,14.6,23695.1,6,0,0
1900,0,0,212.2,42246.2,7,0,0
2144,2,4,3148.5,28120.4,1,0,0
1672,0,2,3277.5,24566.7,1,7,87718456
1671,0,0,122.0,25312.4,7,0,0
1064,0,0,90.0,23257.8,7,0,0
577,2,4,3776.5,26506.6,1,0,0
606,0,0,120.8,33114.6,7,0,0
1468,0,3,12653.1,10494.5,1,0,0
2108,2,4,23249.5,52665.6,1,0,0
1770,0,3,11710.8,83120.7,1,0,0
1489,0,3,28003.6,79684.9,1,0,0
1998,2,4,2071.5,44419.2,1,0,0
146,2,4,1277.3,30378.1,1,0,0
1275,0,0,74.5,17043.2,7,0,0
1074,0,0,265.4,83975.1,7,0,0
1764,2,4,1659.1,23273.1,1,0,0
1715,0,3,14998.2,53354.5,1,0,0
2111,0,0,172.4,34902.8,7,0,0
244,2,1,10858.7,67508.8,5,1,48676950
1909,2,4,7051.3,45739.0,1,0,0
1843,2,1,302.7,31398.2,0,11,84604690
1580,0,3,13018.8,26857.4,1,0,0
1715,2,1,479.5,36426.5,1,11,32928844
996,2,4,14.6,17305.1,6,0,0
2044,0,0,109.6,25409.0,7,0,0
1890,2,4,10921.1,21765.4,1,0,0
1881,0,3,10176.0,154.4,1,0,0
2158,2,4,1890.9,82882.4,1,0,0
887,2,1,2284.2,23167.5,0,12,25257454
2132,2,4,14.6,14358.5,6,0,0
612,2,4,14.6,70939.2,6,0,0
1463,2,1,2202.7,15766.0,5,13,0
1554,2,1,252.7,55239.4,0,6,82711750
605,2,1,4117.3,13656.3,5,2,98480120
1561,2,4,14.6,30370.1,6,0,0
1354,2,1,6054.1,33067.1,5,5,11635664
1703,2,4,14.6,15238.2,6,0,0
1976,0,3,37075.1,95602.8,1,0,0
1893,0,2,8780.7,38916.5,1,4,29619738
224,2,4,24204.0,53221.7,1,0,0
1839,0,0,20.5,22419.0,7,0,0
1546,0,3,23074.7,57378.5,1,0,0
1860,2,4,1770.7,41814.2,1,0,0
697,0,3,4699.9,17927.8,1,0,0
1460,2,4,1603.6,7505.3,1,0,0
702,0,3,18199.2,50334.7,1,0,0
386,2,4,14.6,22564.2,6,0,0
1235,0,2,5202.9,24842.1,1,9,2872170
1523,1,4,18755.6,52505.6,1,0,0
1684,2,1,1878.0,59858.3,0,6,25131548
1732,2,4,14.6,28976.0,6,0,0
1613,2,4,10264.4,42021.5,1,0,0
