trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2037,0,0,198.4,49751.9,7,0,0
2098,2,4,14.6,42094.9,6,0,0
1999,2,4,3098.8,54882.8,1,0,0
1569,2,4,4649.3,59175.8,1,0,0
1957,2,1,1835.4,8611.3,8,9,24463736
852,0,0,383.8,36546.0,7,0,0
819,2,4,14.6,31402.3,6,0,0
1922,2,1,2567.7,18277.6,5,2,22002883
1125,0,0,200.4,53190.8,7,0,0
1745,0,2,33019.3,89178.1,1,5,5918405
1830,2,4,14.6,37769.9,6,0,0
2103,0,0,111.6,31886.9,7,0,0
1958,0,3,17125.3,45895.5,1,0,0
1926,2,1,2100.0,17104.1,5,2,63380737
746,2,4,1424.5,21138.2,1,0,0
2114,2,5,3127.7,57169.4,1,0,0
1871,2,4,14.6,42646.7,6,0,0
1265,2,1,2271.5,25049.5,5,13,80461410
1502,2,4,14.6,26460.7,6,0,0
2129,0,0,180.8,45802.5,7,0,0
1338,0,0,153.5,37017.7,7,0,0
2037,2,4,14.6,47684.6,6,0,0
1672,0,0,241.3,54328.5,7,0,0
2076,0,2,6828.3,30369.1,2,8,91392801
2068,2,4,14.6,18869.7,6,0,0
2070,2,1,3304.1,41442.9,5,10,42759317
1764,0,0,300.1,77467.9,7,0,0
1733,2,4,30.0,5634.5,6,0,0
2037,0,3,16964.7,38364.3,1,0,0
1839,2,1,10394.0,19007.4,5,10,40625112
1597,2,4,14.6,20733.5,6,0,0
1846,2,4,14.6,82414.8,6,0,0
819,2,1,7107.8,52961.3,5,6,76740592
1580,2,4,18340.1,56780.3,1,0,0
1116,0,2,4491.0,32070.2,2,6,75216740
464,2,1,1168.3,27478.4,3,8,17156168
1525,2,1,699.1,21162.6,3,8,42572354
1168,2,4,7452.4,14497.1,1,0,0
1748,0,2,5114.6,32847.3,2,12,55478055
1830,1,4,12872.6,38465.1,1,0,0
1252,2,4,14.6,14864.8,6,0,0
1504,2,1,5943.5,40462.4,5,6,79456966
1495,0,0,183.0,35760.0,7,0,0
1684,2,1,4390.9,66029.3,5,9,67611849
1852,2,1,2411.2,10148.7,5,5,77748413
1701,2,4,13700.8,5050.9,5,0,0
1430,2,4,994.5,35865.0,1,0,0
1125,2,4,14.6,25667.6,6,0,0
1554,0,3,16699.8,38877.2,1,0,0
1641,2,4,8130.6,12059.2,1,0,0
1952,0,0,85.1,19425.3,7,0,0
845,2,1,68.8,39244.9,0,4,21591135
1440,0,0,67.4,18462.1,7,0,0
2172,0,2,3194.7,20614.1,1,7,61697533
2159,0,0,150.0,38839.8,7,0,0
2129,2,4,14.6,41862.2,6,0,0
1812,2,4,4084.9,46323.4,1,0,0
614,2,4,12886.5,91277.6,1,0,0
1364,0,3,8197.8,30272.7,1,0,0
832,0,0,107.6,27862.4,7,0,0
2105,0,2,4517.9,19678.4,2,10,18515166
1182,0,3,3396.0,28429.4,1,0,0
2013,2,4,7485.0,19772.3,1,0,0
544,2,1,2481.7,21410.7,5,2,29075347
710,0,0,82.9,16989.1,7,0,0
