trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1641,0,3,27792.0,49682.8,1,0,0
1487,0,0,100.3,23421.4,7,0,0
1976,2,1,7845.7,16108.6,5,3,34427674
1543,2,4,2.9,3812.1,5,0,0
1624,2,4,14.6,40329.9,6,0,0
2048,2,4,14.6,73378.7,6,0,0
516,2,1,2879.4,27395.5,5,3,51240395
1502,2,1,3409.9,59344.5,0,6,69838973
1203,2,4,3309.8,51405.3,1,0,0
1250,2,4,24371.5,41879.0,1,0,0
1672,2,1,123.0,32693.0,0,6,68543590
1717,2,1,3483.4,91499.9,3,13,6748800
1475,0,3,28866.2,84167.7,1,0,0
417,2,4,3103.8,19760.2,1,0,0
1833,2,4,15646.2,41059.9,1,0,0
1165,2,4,14.6,15505.2,6,0,0
588,2,4,14.6,32499.0,6,0,0
1429,0,2,3661.1,17468.5,1,3,59353021
1825,0,2,5007.9,21168.9,2,8,57661057
1151,2,1,4652.5,25608.1,0,2,69634360
1856,2,4,160.6,46985.6,1,0,0
1652,2,1,698.7,45426.5,3,10,63603078
1117,2,4,14.6,24125.2,6,0,0
2159,0,3,28855.9,59913.6,1,0,0
1580,2,4,2517.3,100455.6,1,0,0
1981,2,4,14.6,18291.4,6,0,0
1125,2,4,228.3,24789.7,1,0,0
1838,2,4,19061.6,28870.3,1,0,0
1672,0,0,80.9,18571.9,7,0,0
2108,0,3,7953.1,59066.0,1,0,0
1475,0,3,40430.9,70119.1,1,0,0
1976,0,3,3908.0,22962.1,1,0,0
613,2,4,3411.3,31515.7,1,0,0
1990,2,1,31.9,63142.6,5,4,45257670
1346,2,1,5519.3,29123.2,5,10,59778817
531,2,4,16195.6,39467.5,1,0,0
1587,0,3,6258.9,41293.7,1,0,0
1731,2,4,1104.1,22604.4,1,0,0
1733,0,3,705.3,18906.3,1,0,0
2103,2,4,14.6,28573.4,6,0,0
720,2,4,14.6,23697.4,6,0,0
1388,2,4,809.2,17019.7,1,0,0
1906,0,3,3629.4,40451.6,1,0,0
941,0,0,198.1,38172.4,7,0,0
2076,2,4,2864.0,22973.4,1,0,0
1037,0,2,6166.2,32243.8,2,6,75390511
1813,2,4,6341.2,42529.7,1,0,0
1491,2,4,8970.6,27130.4,1,0,0
446,2,4,443.6,22407.5,1,0,0
851,0,3,39493.7,131700.0,1,0,0
1368,0,0,358.8,113841.2,7,0,0
1555,2,4,454.2,41088.4,1,0,0
545,2,1,1025.3,34277.4,3,9,80706570
2068,2,4,710.0,24120.7,1,0,0
923,0,3,23850.2,58470.9,1,0,0
2128,0,0,443.8,47533.1,7,0,0
1250,0,0,140.2,33312.9,7,0,0
1370,0,3,12363.4,28725.1,1,0,0
1252,0,0,99.5,27774.5,7,0,0
1345,0,2,3400.6,17760.2,1,7,41801447
609,0,3,11681.0,45698.4,1,0,0
1502,2,4,30.0,30342.9,6,0,0
2159,0,3,12993.0,14327.1,1,0,0
1185,0,3,24314.2,68264.6,1,0,0
1988,0,2,3096.4,16252.4,1,10,17049611
1657,2,4,14.6,42257.8,6,0,0
1226,2,4,14.6,25210.0,6,0,0
628,2,1,2137.8,32198.7,5,5,6711503
1856,0,0,135.6,31654.7,7,0,0
2142,1,4,3299.7,78770.3,1,0,0
1699,0,0,139.5,18026.0,7,0,0
2068,2,1,7664.9,27455.6,5,7,23095145
241,2,4,14.6,39263.0,6,0,0
1884,0,3,23576.2,65311.4,1,0,0
1481,2,1,3109.1,48479.3,0,4,76318355
1836,2,4,14.6,20676.0,6,0,0
1096,2,4,9882.8,34468.1,1,0,0
2107,0,0,128.0,35088.5,7,0,0
2159,0,0,157.8,40188.9,7,0,0
1276,2,1,12679.6,76655.7,5,7,22867223
1183,2,4,30.0,53459.7,6,0,0
1976,0,0,90.2,21568.0,7,0,0
1839,2,5,3225.3,39756.7,1,0,0
726,0,3,47739.0,96521.9,1,0,0
1475,2,1,3440.6,36007.4,5,10,34904326
1052,0,0,9.7,24868.4,7,0,0
2167,0,3,47071.4,96569.7,1,0,0
915,2,4,919.3,37729.3,1,0,0
853,0,3,19824.7,69946.0,1,0,0
1887,0,0,247.0,52354.6,7,0,0
1526,2,4,6046.9,52252.2,1,0,0
1611,2,4,3079.8,22520.4,1,0,0
1410,2,4,1499.3,16448.2,1,0,0
500,0,3,43870.2,114766.0,1,0,0
701,2,4,1406.6,25191.0,1,0,0
1491,0,0,74.6,18208.1,7,0,0
1200,0,0,200.4,69502.6,7,0,0
2140,0,3,26960.4,61381.2,1,0,0
1275,0,0,243.8,58430.8,7,0,0
1620,2,1,3461.5,60511.7,0,6,70447590
1394,0,3,4039.4,17853.6,1,0,0
1919,0,0,147.3,37494.4,7,0,0
1921,0,3,237.6,45289.3,1,0,0
1355,2,4,6766.5,27803.0,1,0,0
1579,2,1,4552.2,77702.4,0,3,28134787
2127,2,4,641.2,24135.2,1,0,0
2138,2,1,6317.0,51586.4,5,12,62079121
1619,0,3,10308.5,97851.6,1,0,0
1654,0,3,19296.8,57608.6,1,0,0
1878,2,1,798.5,31000.8,0,6,24584200
1424,0,0,94.4,23771.7,7,0,0
1825,2,4,786.2,22233.5,1,0,0
2132,0,3,8019.5,79094.7,1,0,0
1731,2,1,1.3,34673.7,3,11,49367348
2070,2,1,287.5,23230.4,3,8,24776688
1129,0,3,1125.9,26336.1,1,0,0
2172,2,4,1102.1,50145.9,1,0,0
1669,2,1,3117.5,37897.3,5,5,66859513
1377,2,4,9940.4,52177.6,1,0,0
