trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1703,2,1,5241.9,34726.2,5,5,0
1498,2,4,3719.8,26023.0,1,0,0
631,2,1,3226.6,30197.4,0,10,65670644
1734,0,3,5488.9,23530.7,1,0,0
1522,2,5,1680.6,55933.7,1,0,0
844,2,4,230.8,21941.2,1,0,0
1765,2,4,14.6,60017.7,6,0,0
1837,0,2,7213.1,43695.1,2,13,27579412
1764,2,4,20568.6,27914.7,1,0,0
2159,2,4,14.6,67753.8,6,0,0
1987,0,0,125.1,19672.2,7,0,0
1860,2,1,4511.8,25501.5,5,12,20099724
1866,0,2,10280.7,56177.5,2,5,66231690
2043,2,1,942.0,20795.9,0,11,63485804
1349,2,1,1101.5,20556.5,0,5,27523866
2045,2,1,906.0,24440.2,0,5,70561490
1531,2,4,2117.8,58040.7,1,0,0
1536,2,4,1483.0,40723.1,1,0,0
1908,2,1,2334.9,19464.0,5,1,84791976
1377,0,0,183.6,60549.7,7,0,0
1738,2,1,4930.6,25008.0,5,5,0
1404,0,0,14.6,5319.9,7,0,0
2185,0,3,7137.2,87006.1,1,0,0
2190,0,0,264.3,36198.7,7,0,0
1555,2,1,1438.4,83224.5,0,9,95543570
1945,2,4,14.6,21979.2,6,0,0
337,2,4,21080.6,48536.1,1,0,0
2079,2,1,14.6,58303.7,0,13,77895980
1528,2,4,17715.0,47111.1,1,0,0
788,2,4,14.6,28675.6,6,0,0
1441,2,4,14.6,71066.6,6,0,0
1109,0,3,19584.0,59789.1,1,0,0
1154,0,3,18483.6,71901.9,1,0,0
2159,2,4,6893.5,65593.8,1,0,0
1825,2,1,3712.2,39142.7,8,3,40863530
1885,2,4,1641.4,46865.4,1,0,0
1713,0,2,3298.4,31344.6,1,5,0
2013,2,4,5926.3,17550.1,1,0,0
470,2,4,3935.1,19404.5,1,0,0
878,0,2,4801.7,18471.6,2,8,88269820
2190,0,0,14.6,12007.9,7,0,0
932,2,4,14.6,29148.5,6,0,0
1033,2,4,14.6,25763.9,6,0,0
614,0,0,100.7,22844.5,7,0,0
1824,2,4,22111.4,64249.4,1,0,0
759,2,1,3082.7,13871.3,5,5,50885764
1641,0,3,13648.6,48045.6,1,0,0
2158,2,4,10121.8,51166.5,1,0,0
1368,0,3,7882.7,36756.3,1,0,0
1856,2,4,14.6,36514.6,6,0,0
835,2,1,1898.7,50855.7,0,3,61237204
466,0,2,5082.7,30701.0,2,12,88498910
2106,2,1,3025.6,67302.8,8,5,97410010
2141,2,1,4065.1,41123.1,8,13,0
1678,2,1,610.1,17267.1,0,7,35351344
1437,2,1,99.7,39685.7,3,12,19134824
1703,2,4,6716.2,32403.1,1,0,0
1915,2,4,18817.0,65787.5,1,0,0
941,0,0,208.3,57817.6,7,0,0
2062,2,4,2198.3,24004.8,1,0,0
980,2,4,1895.3,33084.7,1,0,0
1257,2,4,5699.3,29245.9,5,0,0
2014,0,3,37615.9,76903.4,1,0,0
1830,2,4,14.6,21825.0,6,0,0
1095,0,3,23248.5,49532.7,1,0,0
1825,2,4,3362.4,48580.3,1,0,0
1825,2,1,5185.4,44146.7,5,5,8058328
2068,2,4,1099.3,53617.1,1,0,0
2043,2,1,4399.3,22555.1,5,13,88783890
1856,2,1,2849.0,72396.7,0,13,44711890
399,0,3,19607.9,55002.8,1,0,0
1929,0,0,197.5,51366.9,7,0,0
982,0,0,224.4,49075.2,7,0,0
1550,0,0,67.4,15211.5,7,0,0
1992,0,0,85.8,20590.0,7,0,0
826,2,1,5055.3,46849.9,0,6,86318104
1561,2,4,1406.3,22945.9,1,0,0
966,2,1,849.5,14526.8,0,10,60359360
2046,2,4,2871.8,23530.9,1,0,0
2046,2,4,2869.2,71924.4,1,0,0
2106,2,4,30559.2,62573.0,1,0,0
1370,1,4,5207.4,39090.4,1,0,0
1896,2,4,14.6,23789.8,6,0,0
2068,2,4,8763.2,64784.8,1,0,0
1770,2,4,3725.1,52881.6,1,0,0
1762,2,4,9067.4,58215.0,1,0,0
1982,2,1,1002.8,17826.9,1,5,41793116
1293,0,0,99.1,26318.1,7,0,0
1619,0,0,107.1,24841.0,7,0,0
1068,2,4,584.2,17315.2,1,0,0
949,2,1,5112.5,54471.9,5,5,4801918
1672,0,0,119.5,18197.3,7,0,0
1482,2,4,5331.0,92582.8,1,0,0
2098,2,1,14.6,65130.3,3,9,39830516
1486,2,1,1900.5,30478.8,1,6,48710044
1884,2,4,1898.0,39641.4,1,0,0
435,2,4,4661.0,57730.5,1,0,0
771,0,0,14.6,11894.5,7,0,0
493,0,2,3364.5,27939.0,1,3,62193692
1471,0,0,72.7,15236.5,7,0,0
455,2,1,3182.3,18000.3,5,1,89115990
1348,2,4,13811.5,43624.4,1,0,0
1745,2,4,1818.7,33881.4,1,0,0
1712,2,1,3440.9,55696.8,0,7,27617234
1866,0,3,23498.6,97324.0,1,0,0
1038,0,2,10258.0,63979.8,2,2,94585190
2053,2,1,1590.6,12853.9,5,11,70083050
1824,0,0,67.4,16463.3,7,0,0
1749,2,4,23268.8,63014.0,1,0,0
1694,1,4,6610.1,46203.1,1,0,0
1709,2,4,5108.5,22595.2,1,0,0
1317,0,0,94.4,24327.2,7,0,0
1606,2,4,14.6,43768.0,6,0,0
1737,2,4,2747.4,68570.0,1,0,0
376,2,4,1026.0,64808.0,1,0,0
2129,2,4,8819.6,5934.7,5,0,0
2190,0,0,97.6,26778.0,7,0,0
2137,0,3,3270.3,80963.7,1,0,0
1096,2,1,416.6,23201.7,0,10,65659372
1981,0,3,8183.4,47672.1,1,0,0
2123,0,0,130.1,28780.9,7,0,0
820,0,0,238.7,49058.5,7,0,0
826,2,4,14.6,27162.3,6,0,0
1846,0,0,142.6,26919.1,7,0,0
729,2,4,19844.2,47886.2,1,0,0
1116,0,3,12831.2,60235.2,1,0,0
1608,2,4,16151.6,27853.9,1,0,0
