trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1188.9968,2,4,2637.3245,19151.666,1,0,0.0
2079.8213,0,0,101.28659,20734.441,7,0,0.0
1119.1151,0,3,252.19382,37658.836,1,0,0.0
879.7943,2,4,11895.278,44625.543,1,0,0.0
1226.2793,0,3,14810.348,48815.254,1,0,0.0
1524.7142,2,4,14.6,24423.307,6,0,0.0
2164.9822,0,2,4581.3804,40370.65,2,10,95106136.0
1825.0,2,4,26251.47,56066.094,1,0,0.0
703.3087,2,4,7392.583,28247.537,1,0,0.0
1976.0,2,4,14.6,21876.875,6,0,0.0
2129.0,2,4,6633.767,75367.26,1,0,0.0
1621.7574,2,4,14.6,22122.354,6,0,0.0
1246.0,0,0,74.350464,19851.016,7,0,0.0
1941.2576,2,1,3985.1792,27582.92,8,2,83280050.0
1732.9182,0,2,66430.016,98836.586,1,11,87433096.0
561.9557,0,3,12511.145,32296.975,1,0,0.0
1069.8602,2,4,3492.1394,19522.062,1,0,0.0
468.91364,2,4,1100.0,32264.24,1,0,0.0
682.7742,2,4,14.6,44064.844,6,0,0.0
2169.2798,0,0,112.36415,27021.756,7,0,0.0
1672.0,0,0,14.6,2704.9602,7,0,0.0
1672.0,0,3,10455.17,70951.66,1,0,0.0
299.20264,0,2,31988.055,62312.266,1,13,42224336.0
1802.7657,2,4,14.6,44211.617,6,0,0.0
1922.1052,2,4,14.6,52536.582,6,0,0.0
2126.4417,0,0,176.38362,41863.65,7,0,0.0
1672.0,2,1,4797.4556,23310.023,0,1,69942090.0
1856.0,0,3,5282.061,36845.77,1,0,0.0
1146.4724,2,4,9876.184,37393.6,1,0,0.0
1590.9839,2,1,1500.0,58981.6,3,5,149006.58
1712.4945,2,1,1048.044,48950.152,5,3,39819468.0
754.0624,2,4,2287.4297,30030.555,1,0,0.0
1368.0,2,4,12792.942,33586.09,1,0,0.0
1708.6027,2,1,3349.8162,9685.627,5,7,27928724.0
976.1392,0,3,24557.773,63199.85,1,0,0.0
1472.1823,0,2,4906.3716,41499.277,2,10,15130597.0
910.04175,0,3,29379.092,79691.39,1,0,0.0
1801.0192,2,1,7413.303,13049.654,0,13,76860480.0
1289.4054,2,4,14.6,19639.467,6,0,0.0
1981.3864,0,0,240.78212,45967.777,7,0,0.0
864.0597,0,3,6092.3164,22566.387,1,0,0.0
1429.0,0,0,167.0282,49476.55,7,0,0.0
1821.1061,2,4,2290.6099,68912.87,1,0,0.0
1956.5784,2,4,682.6123,12414.891,1,0,0.0
1406.3805,2,4,11500.1,86303.57,1,0,0.0
1338.0,0,3,14002.213,30466.016,1,0,0.0
1234.4689,0,0,168.9349,42484.277,7,0,0.0
1475.7985,2,4,12833.164,33007.906,1,0,0.0
1976.0,2,4,14.6,22815.705,6,0,0.0
1198.5953,2,1,134.63467,27598.764,8,11,71695300.0
793.15326,1,4,9120.312,37690.53,1,0,0.0
431.73557,0,0,158.67162,39136.445,7,0,0.0
1097.4246,0,2,6020.9805,50112.723,2,9,42170364.0
1221.315,2,4,14.6,23712.838,6,0,0.0
2012.0753,2,4,14.6,62200.69,6,0,0.0
1470.1396,0,0,107.44369,22893.178,7,0,0.0
1318.5266,2,4,2200.9275,29318.195,1,0,0.0
2099.2705,2,4,14.6,23202.506,6,0,0.0
1162.8572,2,1,1524.9274,22205.146,1,5,10853484.0
1508.5822,2,1,5218.6177,42357.04,5,9,93213176.0
1806.0918,2,4,14.6,22447.484,6,0,0.0
1795.2784,0,2,5210.0635,17932.156,2,4,17749206.0
526.50476,2,1,3488.1052,28659.676,5,5,14618120.0
1845.8595,2,4,2318.6472,20060.7,1,0,0.0
1504.7467,2,4,10006.409,29305.748,1,0,0.0
745.4815,2,4,1554.983,20595.145,1,0,0.0
2085.7588,2,4,2247.6514,16477.455,1,0,0.0
1830.7448,2,1,1584.7158,17635.232,1,4,71835000.0
1958.7675,2,4,964.77057,24140.84,1,0,0.0
