trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
3652778,3704,1611,0,0,121.5,30065.0,7,0,0
353620,1201,980,2,1,5873.0,43690.8,5,2,73948222
175786,593,1648,0,3,13878.0,39695.7,1,0,0
1910684,6472,1183,2,4,11200.0,44079.6,1,0,0
3612842,2498,2006,0,0,133.9,33667.7,7,0,0
408911,1392,1399,2,4,14.6,56356.4,6,0,0
1119626,3825,1204,0,3,26100.0,50417.4,1,0,0
1575851,5357,1664,2,4,4680.0,47975.8,1,0,0
61946,206,1925,0,3,4353.0,17536.8,1,0,0
3477971,8972,2006,0,0,104.4,18374.7,7,0,0
954264,3253,1158,2,4,20500.0,51796.5,1,0,0
834856,2841,1136,2,1,3536.0,19928.9,5,1,5304688
1035873,3542,1945,2,4,14.6,31646.1,6,0,0
751456,2563,1425,2,4,600.0,38462.6,1,0,0
696526,2381,1804,2,4,8900.0,44440.6,1,0,0
242272,829,1686,2,1,2120.0,19057.0,5,11,85781967
1159057,3969,1165,2,1,4299.0,22091.4,5,9,24362379
826150,2814,465,2,1,2627.0,14025.5,5,9,14418357
832528,2835,2174,0,3,300.0,16746.5,1,0,0
392300,1334,768,0,3,5627.0,25719.2,1,0,0
878988,2994,2171,0,3,28603.5,63928.9,1,0,0
989194,3372,1254,0,3,35959.5,86862.5,1,0,0
1116235,3812,1368,2,4,14.6,28596.3,6,0,0
583579,1986,2015,2,1,5451.0,30959.2,5,10,67953830
742315,2534,303,2,4,14.6,30350.5,6,0,0
475417,1620,1968,2,4,4800.0,35142.9,1,0,0
935116,3191,1385,0,3,6200.0,16671.0,1,0,0
3452378,5546,2129,0,0,159.2,45870.9,7,0,0
486750,1659,2166,2,1,2806.0,37267.4,5,9,20080882
2502451,8261,1343,2,4,3400.0,15957.6,1,0,0
1027470,3509,620,2,1,3027.0,17326.4,5,5,59559762
551671,1878,1550,2,4,30.0,33603.5,6,0,0
3499094,8327,1764,0,0,146.9,40972.4,7,0,0
1208436,4134,1000,0,3,17229.0,46418.1,1,0,0
307484,1048,819,2,4,14.6,17781.4,6,0,0
257945,884,2134,2,1,2259.0,22267.7,1,1,15814888
410292,1397,1119,2,4,1200.0,34613.9,1,0,0
3621060,2738,1733,0,0,115.1,28709.1,7,0,0
110399,373,1833,2,1,6452.0,33214.1,5,8,55648291
253358,867,2138,2,1,9718.0,1965.7,5,3,96948867
272946,934,1791,0,3,300.0,300.0,1,0,0
871084,2967,2189,2,4,5280.0,23417.6,1,0,0
3638525,3261,1399,0,0,172.9,42449.6,7,0,0
2768021,9159,1531,2,1,316.0,34086.8,0,5,98776262
223499,760,2111,2,1,909.0,26220.6,3,1,76297777
292431,1000,753,2,4,7200.0,32809.7,1,0,0
359950,1223,1686,2,1,1398.0,42814.5,5,12,7625335
1562852,5313,985,2,1,5791.0,13794.7,5,7,60921382
3638582,3263,1884,0,0,121.2,38690.1,7,0,0
3242350,10762,2141,2,1,1912.0,38774.4,8,13,96996306
739364,2525,1039,2,1,2408.0,24290.8,5,10,21251112
159716,535,1812,2,4,1900.0,52435.8,1,0,0
3468740,4121,1307,0,0,74.0,19753.7,7,0,0
910843,3104,2082,2,4,570.0,27625.6,1,0,0
3582502,1588,545,0,0,93.0,17502.7,7,0,0
3227643,10711,1439,2,1,2714.0,85266.9,5,7,4543543
3633751,3128,910,0,0,153.3,38001.8,7,0,0
480369,1637,311,2,1,2569.0,21979.2,0,4,10736680
437178,1485,884,2,4,29600.0,18380.1,1,0,0
461551,1568,1825,2,4,11900.0,48826.4,1,0,0
3449150,3374,1460,0,0,3.3,6153.9,7,0,0
1544629,5256,587,0,3,24327.0,133080.9,1,0,0
931001,3173,2142,2,1,2189.0,22925.2,5,3,9030479
287437,985,679,2,1,2227.0,15530.8,1,7,70730441
105925,361,1439,2,1,1388.0,48970.8,0,10,59163767
1291780,4414,1032,0,3,2100.0,32252.9,1,0,0
154889,519,1196,0,2,6987.0,22895.9,2,13,96366220
3608361,2369,2190,0,0,317.3,80656.1,7,0,0
413079,1404,1983,2,4,20700.0,74677.7,1,0,0
945656,3224,1925,0,2,6483.0,27773.4,2,7,38970452
3560305,902,1794,0,0,75.8,19286.4,7,0,0
1234587,4225,1338,2,4,14.6,49543.0,6,0,0
501478,1708,2098,2,4,14.6,28240.4,6,0,0
267986,917,1925,2,1,4669.0,41385.7,5,13,8629411
842258,2866,1495,0,3,4300.0,20558.0,1,0,0
511790,1751,2123,0,3,5712.0,41529.9,1,0,0
2349804,7753,1953,0,3,24471.0,61567.3,1,0,0
3575699,1379,1856,0,0,138.3,35081.9,7,0,0
531781,1811,984,0,3,2100.0,27359.9,1,0,0
618095,2109,2037,2,4,14.6,53599.4,6,0,0
2944519,9750,1850,2,4,19200.0,47511.1,1,0,0
603686,2054,843,2,4,14000.0,36732.1,1,0,0
326723,1116,525,0,3,18194.0,40474.3,1,0,0
2347249,7745,1979,2,4,6900.0,33831.9,1,0,0
70423,235,1559,0,2,3324.0,24027.9,1,13,45648396
593169,2019,1835,2,4,2910.0,13175.8,1,0,0
77024,256,1471,2,4,1100.0,42183.1,1,0,0
3548447,538,637,0,0,20.2,17029.9,7,0,0
1042315,3565,2159,2,4,14.6,26823.5,6,0,0
560364,1906,1818,2,4,2500.0,40594.8,1,0,0
1614726,5483,554,0,2,16002.0,24442.8,1,9,6313664
23856,78,1297,0,3,100.0,26528.1,1,0,0
415207,1410,1693,2,4,13600.0,72626.7,1,0,0
1107145,3781,1399,2,4,14.6,90491.1,6,0,0
3452641,5735,1338,0,0,73.5,10361.0,7,0,0
375901,1280,980,0,2,5122.0,26300.0,2,8,38542556
2465991,8132,886,2,4,14700.0,56260.3,1,0,0
1113098,3802,1803,2,1,3276.0,21835.6,5,7,36424207
3552247,655,1825,0,0,358.0,71829.4,7,0,0
1486699,5066,2173,2,1,4206.0,11233.7,5,8,2258235
3207433,10644,2145,1,4,16320.0,43473.5,1,0,0
3496010,8073,576,2,4,17.0,-2912.2,4,0,0
1085014,3706,1844,2,4,2880.0,15189.3,1,0,0
2797856,9265,1684,0,3,42441.0,156779.0,1,0,0
535006,1822,1111,2,4,1360.0,22190.1,1,0,0
3660337,3936,1154,0,0,136.0,29266.6,7,0,0
2107141,7133,1819,2,4,1200.0,11076.8,1,0,0
1295488,4424,1328,2,4,1400.0,34249.9,1,0,0
317040,1081,2142,0,2,4512.0,28282.9,2,4,67860966
667898,2280,1276,2,4,14.6,37863.0,6,0,0
3248811,10788,989,0,3,27527.0,43487.5,1,0,0
62844,208,1564,2,1,1767.0,50147.0,0,2,77937751
787862,2685,1741,2,1,2576.0,21314.8,5,2,35602325
927288,3160,1074,2,4,19100.0,42068.7,1,0,0
1003454,3424,576,2,4,14.6,32472.8,6,0,0
381946,1297,1518,2,4,1920.0,27919.0,1,0,0
3586829,1709,2068,0,0,249.9,64969.0,7,0,0
867664,2954,1982,2,1,8306.0,38893.4,5,12,47941517
246227,845,2143,2,1,9651.0,60866.1,5,5,33191889
780761,2662,972,2,4,14.6,23031.7,6,0,0
877195,2988,2174,0,3,46833.0,58294.4,1,0,0
838567,2855,1379,0,2,4189.0,27449.6,2,11,85405993
1157627,3962,1952,2,4,1800.0,8100.0,1,0,0
663801,2267,1196,2,1,3143.0,27742.4,5,6,57657045
930866,3173,221,0,2,4235.0,13805.0,2,8,55758672
1015513,3472,1528,2,1,9623.0,44034.3,5,12,49463623
320300,1094,1623,2,1,747.0,17479.7,0,6,27204376
990989,3378,587,2,4,11000.0,31769.8,1,0,0
3640173,3311,1794,0,0,93.4,17544.9,7,0,0
248120,853,1951,2,1,1378.0,57033.4,0,9,71826153
426639,1449,1873,2,5,2200.0,35452.7,1,0,0
3631700,3063,668,0,0,103.4,25150.8,7,0,0
2248820,7424,1479,2,4,7800.0,54427.2,1,0,0
978017,3335,1742,0,2,3255.0,25619.6,1,11,27600163
734882,2511,1134,0,3,13397.0,45860.6,1,0,0
784751,2674,1567,0,3,1300.0,29377.3,1,0,0
734431,2510,2077,2,1,6922.0,38325.6,5,3,59125840
3531003,22,1550,0,0,248.6,61174.4,7,0,0
720946,2469,1464,2,4,810.0,18187.2,1,0,0
1803979,6118,1756,0,3,8164.0,65262.0,1,0,0
3312,13,2049,2,4,5800.0,11419.8,1,0,0
1155493,3954,921,0,2,6109.0,21281.1,2,4,60466706
883029,3008,766,0,2,6934.0,28797.9,2,9,33148783
136122,456,1399,2,4,14.6,95252.3,6,0,0
