trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
1580,0,0,104.7,31464.6,7,0,0
1520,2,4,322.2,18439.2,1,0,0
1987,2,4,3586.7,29930.6,1,0,0
1894,2,1,422.6,73192.1,0,3,48908484
2042,2,1,2012.1,8587.8,5,2,51951600
676,0,3,4024.3,12306.4,1,0,0
1636,2,4,14.6,22881.2,6,0,0
1886,2,4,316.6,31390.9,1,0,0
2107,0,0,61.1,14849.0,7,0,0
972,0,0,218.0,49236.5,7,0,0
2051,2,4,15975.0,55150.3,1,0,0
1722,0,0,72.9,24628.2,7,0,0
1435,0,2,62858.4,94605.4,1,5,67713670
1185,2,1,2700.0,37286.7,0,4,51878904
2098,2,4,35753.0,47801.9,1,0,0
534,2,1,4724.2,27958.8,3,3,58470996
1156,2,1,3179.0,24326.4,0,3,71858720
1841,2,4,9298.1,40867.8,1,0,0
1827,2,4,7466.6,35949.0,1,0,0
1945,0,3,13221.5,44453.8,1,0,0
1475,0,0,183.1,46298.8,7,0,0
1699,2,4,14.6,19132.1,6,0,0
1553,0,0,76.6,26790.9,7,0,0
464,0,0,65.0,19415.3,7,0,0
941,2,4,12203.1,35770.0,1,0,0
1618,2,1,8687.7,25858.0,5,10,91651270
1368,0,3,14732.3,80498.6,1,0,0
2006,2,4,22048.2,43869.6,1,0,0
1203,0,3,12766.0,79850.4,1,0,0
2089,2,4,336.4,13902.5,1,0,0
1340,2,4,15045.4,57088.3,1,0,0
1593,2,1,2800.5,28720.3,8,12,93862610
2141,2,1,173.3,25693.3,0,5,66990490
668,2,4,10735.2,27087.4,1,0,0
1718,1,4,3489.2,18558.6,1,0,0
600,2,4,12963.8,34453.5,1,0,0
942,2,4,14.6,35591.4,6,0,0
1641,2,4,35842.7,58582.6,1,0,0
2006,0,0,400.0,90582.1,7,0,0
1491,1,4,23030.0,77708.6,1,0,0
1349,2,4,825.7,21386.9,1,0,0
1089,2,4,2138.6,51017.2,1,0,0
549,0,0,103.2,26045.9,7,0,0
1624,2,1,5233.7,55108.3,5,7,39791250
1821,2,4,14.6,12314.5,6,0,0
1307,2,1,3228.6,18988.8,0,2,50239164
1746,2,4,18994.7,49151.5,1,0,0
1529,2,4,1600.0,32677.9,1,0,0
1465,0,0,89.4,14360.7,7,0,0
1550,2,1,1569.6,62333.7,0,2,25534868
681,0,0,152.3,35028.1,7,0,0
1349,2,4,3002.7,35478.5,1,0,0
1733,0,0,193.2,56528.0,7,0,0
942,0,2,5154.1,19499.6,2,7,41722964
2190,0,0,82.0,24229.4,7,0,0
2041,2,4,14.6,44458.3,6,0,0
1884,2,4,52001.2,77048.8,1,0,0
1752,2,1,847.6,24128.1,0,4,39881530
1935,0,0,370.3,77953.0,7,0,0
1532,0,3,6817.1,55747.0,1,0,0
559,0,0,81.7,23412.8,7,0,0
1371,0,3,13486.6,90140.7,1,0,0
2068,2,1,1987.2,16649.3,5,10,82046280
364,2,4,14.6,41883.3,6,0,0
495,0,3,8759.8,58650.7,1,0,0
1437,0,0,146.6,41829.9,7,0,0
1065,2,4,14.6,24119.8,6,0,0
2018,2,4,14.6,17338.2,6,0,0
2115,0,0,94.2,17045.0,7,0,0
1672,2,4,11675.5,28955.8,1,0,0
2129,2,1,1500.0,20958.5,5,7,22027962
550,2,4,14.6,28346.7,6,0,0
341,0,3,41640.7,81566.3,1,0,0
576,2,1,6551.8,50373.5,5,4,32430520
1327,0,3,29268.8,60127.0,1,0,0
1925,2,4,3193.1,13408.7,1,0,0
1884,2,1,1900.0,37837.9,3,8,75865710
936,2,4,14.6,29434.7,6,0,0
606,2,1,10901.6,40406.7,5,11,59109990
760,2,1,1809.0,18053.6,5,8,74123840
1580,2,1,3475.3,40255.2,0,8,90973730
1429,0,3,19671.4,49409.4,1,0,0
2107,2,1,7351.3,60623.0,5,5,85699580
2107,2,1,2438.8,89858.5,8,4,11777434
1832,2,1,1037.0,28554.9,0,12,87048990
527,0,0,237.1,32535.0,7,0,0
676,0,3,33925.5,61180.4,1,0,0
1307,2,1,10882.1,33018.6,5,6,73811140
2159,2,5,1904.6,46144.5,1,0,0
1777,2,4,14.6,60758.0,6,0,0
2080,2,1,2873.3,39740.9,5,5,61386180
1321,0,3,7518.4,29158.7,1,0,0
1593,2,4,19544.4,29820.9,1,0,0
1137,0,0,250.5,48929.7,7,0,0
1491,0,3,1549.8,40472.4,1,0,0
2098,1,4,19611.0,28462.5,1,0,0
1685,0,2,5617.5,24174.1,2,6,24657780
2139,2,4,21189.0,3696.9,5,0,0
1439,2,1,71.7,23095.6,0,5,62693010
1283,0,3,12451.1,21257.4,1,0,0
1641,0,3,21846.6,43203.2,1,0,0
2037,0,3,751.9,26682.6,1,0,0
949,2,4,14.6,42674.9,6,0,0
615,2,4,1112.1,20067.1,1,0,0
1829,0,0,22.6,5073.8,7,0,0
1858,0,3,16222.7,46512.1,1,0,0
2167,2,1,3642.3,44681.0,0,8,78783464
637,0,3,12241.3,60544.2,1,0,0
2110,2,4,14.6,16824.1,6,0,0
1136,0,3,25003.0,84895.9,1,0,0
880,0,0,199.1,45456.5,7,0,0
1698,2,4,3347.5,56933.2,1,0,0
2129,2,4,14.6,24050.4,6,0,0
1482,2,4,15186.1,46887.7,1,0,0
1478,2,4,14.6,22006.7,6,0,0
1646,2,1,536.6,19656.8,5,4,23302092
