trans_id,account_id,trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
486492,1658,742,2,4,300.0,18363.7,1,0,0
352010,1196,1956,0,3,22199.0,55403.3,1,0,0
231079,787,525,0,3,10164.0,37800.8,1,0,0
3624998,2861,698,0,0,136.7,32804.3,7,0,0
2930007,9703,757,2,4,7800.0,38713.3,1,0,0
3644451,3460,1764,0,0,213.6,30767.2,7,0,0
74019,244,2138,2,5,3200.0,59317.5,1,0,0
656210,2242,805,2,4,30400.0,47176.9,1,0,0
1867874,6321,1429,2,4,14.6,50412.2,6,0,0
3216,13,1834,0,2,6803.0,29750.6,2,9,96172117
473865,1613,1996,2,4,3440.0,17806.0,1,0,0
758154,2585,1703,2,4,14.6,2057.2,6,0,0
101648,346,1094,2,4,14.6,49397.6,6,0,0
3664800,4447,1641,0,0,127.5,19939.5,7,0,0
786517,2680,1856,2,4,14.6,26002.3,6,0,0
3560027,897,1703,0,0,293.0,64630.6,7,0,0
298260,1017,884,2,4,29200.0,23054.9,1,0,0
1054848,3608,774,2,1,3124.0,11528.3,5,1,49062126
3555595,762,2190,0,0,62.3,14299.4,7,0,0
3440331,1042,1246,0,0,205.6,50554.2,7,0,0
2791391,9241,1558,2,1,3595.0,41922.3,5,12,9130680
728677,2491,2140,2,1,1.0,32518.7,5,10,7648384
2976635,9859,1314,0,3,12000.0,12400.0,1,0,0
3619920,2702,1399,0,0,249.5,44483.3,7,0,0
29037,95,1448,2,4,27200.0,70608.3,1,0,0
1006751,3437,2129,2,4,14.6,23106.2,6,0,0
2068964,7011,2122,2,4,13800.0,84764.8,1,0,0
182963,622,1976,2,4,14.6,24520.2,6,0,0
46658,155,1839,2,4,1440.0,20577.5,1,0,0
564657,1922,1827,2,4,720.0,77759.8,1,0,0
64742,216,2170,0,2,6460.0,22120.3,2,12,80643814
3222642,10694,1751,2,4,1100.0,22430.8,3,0,0
3625573,2876,1125,0,0,82.9,15966.5,7,0,0
655994,2242,2103,2,1,5538.0,27983.4,5,11,83031367
1104132,3772,1164,0,3,23574.0,67855.0,1,0,0
900520,3068,1464,2,4,10200.0,13922.7,1,0,0
292150,1000,739,2,1,3179.0,58709.7,5,13,78449135
1017385,3476,1169,2,4,9700.0,30570.5,1,0,0
1162582,3980,1843,2,4,600.0,53680.2,1,0,0
1501728,5120,1653,2,1,6738.7,16661.1,8,7,4935771
1352362,4616,1940,0,3,44944.0,87550.1,1,0,0
599232,2039,1456,2,5,2900.0,34575.1,1,0,0
898926,3064,1136,2,1,4714.0,21118.9,0,3,30132371
1055237,3609,1959,0,3,20987.0,88385.2,1,0,0
1103140,3768,1825,2,4,14.6,27495.3,6,0,0
862784,2938,1406,2,1,1996.0,65755.9,5,7,35517573
173366,582,770,2,1,2812.0,14347.1,5,6,94775294
455343,1546,2013,0,3,7880.0,22717.4,1,0,0
1151544,3938,1215,2,4,14.6,74447.6,6,0,0
2747315,9093,2166,2,1,2617.0,71016.4,0,9,62233042
2472980,8159,1276,2,4,14.6,25649.7,6,0,0
756714,2582,1984,0,3,32826.0,91880.5,1,0,0
554353,1887,1111,2,4,2900.0,30736.7,1,0,0
160594,539,669,0,3,14161.0,67706.6,1,0,0
2248882,7424,1945,2,4,14.6,44413.7,6,0,0
871616,2969,1745,0,3,1200.0,29700.0,1,0,0
3622410,2775,2037,0,0,175.4,41877.2,7,0,0
540110,1836,2173,2,1,1685.0,49881.7,0,3,2027774
884077,3011,1185,2,4,14.6,15627.3,6,0,0
1005683,3433,2111,2,1,2303.0,20165.6,5,5,6368720
3635773,3191,1641,0,0,109.6,24063.1,7,0,0
3281819,10904,1491,2,4,14.6,7250.4,6,0,0
1116122,3812,924,2,1,2125.0,23564.2,5,4,23986679
239518,817,1125,2,4,14.6,16076.8,6,0,0
714609,2444,2050,2,5,5100.0,73018.7,1,0,0
926362,3157,2006,2,4,14.6,42523.7,6,0,0
242281,829,1959,2,1,2120.0,26429.8,5,11,85781967
719965,2465,1651,2,1,3176.0,15621.6,0,5,23477942
446540,1516,2078,2,1,2277.0,36547.1,5,13,87859165
408977,1392,1347,2,4,13600.0,50702.5,1,0,0
3531049,23,910,0,0,116.5,16787.3,7,0,0
913061,3112,2068,2,4,14.6,48896.7,6,0,0
530973,1809,1905,0,3,300.0,43297.6,1,0,0
308752,1052,1307,2,4,14.6,16377.0,6,0,0
3557791,839,1611,0,0,323.9,77474.2,7,0,0
330874,1127,1948,2,5,2500.0,74846.7,1,0,0
3675091,6226,364,0,0,258.9,45248.4,7,0,0
729775,2494,1611,2,4,14.6,40139.7,6,0,0
776782,2649,467,2,1,5799.0,30026.3,5,4,28252244
143223,479,1307,2,4,14.6,12756.9,6,0,0
3631672,3061,2098,0,0,98.8,23185.1,7,0,0
22015,72,1862,2,1,2286.0,62545.1,0,10,8297068
402469,1371,951,0,2,4611.0,19816.3,2,13,3078771
9115,32,1429,2,4,14.6,50301.2,6,0,0
6182,25,1720,0,3,42433.0,86810.1,1,0,0
3551532,635,1491,2,4,6.8,30948.5,4,0,0
1009925,3450,1620,0,3,22421.0,78229.1,1,0,0
201491,685,1885,0,3,36799.0,119888.0,1,0,0
936585,3196,1825,2,4,14.6,49331.2,6,0,0
420451,1425,1566,0,3,1300.0,56791.6,1,0,0
372987,1270,2112,0,2,12464.0,28333.2,1,13,60244399
97388,333,1986,2,1,72.0,20345.5,0,9,42206424
340373,1154,1791,2,4,7000.0,37880.3,1,0,0
3586230,1695,1215,0,0,322.0,67053.2,7,0,0
556695,1895,1896,0,2,17915.0,35398.5,1,7,40326911
773090,2639,1012,2,1,8633.0,19135.2,5,7,93859052
3474507,8321,272,0,0,166.2,37983.8,7,0,0
1154918,3950,1824,2,4,28900.0,46865.7,1,0,0
774349,2642,1764,2,4,14.6,33152.8,6,0,0
1504566,5129,515,2,4,14.6,15034.7,6,0,0
632574,2160,1679,0,3,4400.0,22406.8,1,0,0
313678,1071,724,0,3,31059.0,75278.8,1,0,0
237300,811,1710,0,2,31030.0,59564.9,1,10,13195377
1090427,3727,1331,2,4,5400.0,27184.4,1,0,0
3110672,10320,2068,2,4,14.6,24113.8,6,0,0
3450914,4659,2037,0,0,264.4,81833.7,7,0,0
3656435,3811,2006,0,0,171.3,41064.1,7,0,0
642116,2192,1651,2,1,5743.0,17545.0,5,2,7238287
945459,3223,1276,2,4,14.6,37126.8,6,0,0
498668,1699,467,2,4,1680.0,16501.9,1,0,0
870064,2962,520,2,4,63900.0,56810.8,1,0,0
843269,2870,1625,0,3,13166.0,46599.9,1,0,0
796139,2712,1987,0,2,6604.0,35499.1,2,13,16008741
189000,640,335,2,4,600.0,18695.5,1,0,0
436364,1482,1467,0,3,1300.0,24876.0,1,0,0
180596,612,1864,2,1,1936.0,13778.5,5,13,28562253
3578196,1451,1641,0,0,74.9,19769.7,7,0,0
730747,2497,1338,2,4,14.6,15179.9,6,0,0
3647027,3542,1945,0,0,127.6,31660.7,7,0,0
92930,317,1409,0,2,5922.0,40817.2,2,2,16824597
336913,1144,1399,2,4,14.6,17378.2,6,0,0
3450749,4596,150,0,0,86.0,58286.0,7,0,0
1122378,3834,1653,2,4,2100.0,23921.4,1,0,0
470563,1602,2098,2,4,14.6,34836.1,6,0,0
395868,1345,1311,2,4,14800.0,52945.2,1,0,0
3595747,1971,1125,0,0,138.8,30759.4,7,0,0
3446223,1106,637,0,0,87.4,28375.0,7,0,0
780608,2662,1864,0,2,5500.0,17580.5,2,3,49058002
3592844,1891,910,0,0,120.9,31083.4,7,0,0
3599700,2094,2068,0,0,67.9,16673.8,7,0,0
625613,2137,1503,0,2,19587.0,21860.2,1,13,89103406
89405,301,1161,0,2,2925.0,14723.2,1,8,57388836
126410,425,1033,2,4,14.6,22733.5,6,0,0
984562,3357,2076,2,4,2600.0,36128.5,1,0,0
656485,2243,1276,2,4,14.6,43777.1,6,0,0
993974,3391,1137,0,3,16980.0,41156.4,1,0,0
3572277,1271,1399,0,0,116.2,27901.4,7,0,0
697828,2386,1844,2,4,2800.0,51767.7,1,0,0
2305341,7607,861,2,1,1322.0,23343.0,8,4,90159475
3615707,2576,1794,0,0,150.9,30486.4,7,0,0
425098,1443,2159,2,4,14.6,38690.0,6,0,0
514772,1761,1835,2,1,294.0,32475.5,3,10,75990485
809890,2760,2159,2,4,14.6,53936.5,6,0,0
885011,3016,1317,0,3,15447.0,46206.2,1,0,0
683545,2333,1106,2,4,1200.0,32169.2,1,0,0
848688,2890,2037,2,4,14.6,34389.8,6,0,0
867872,2955,1582,2,4,1280.0,22093.6,1,0,0
2355604,7769,1965,1,4,16116.0,55940.2,1,0,0
3469501,4269,1429,0,0,191.5,73790.1,7,0,0
3466072,3510,729,0,0,390.6,64323.6,7,0,0
1271239,4347,806,0,3,700.0,18828.5,1,0,0
1020580,3484,1266,2,4,24200.0,30473.4,1,0,0
797772,2718,1200,0,3,1600.0,20233.5,1,0,0
261978,897,620,2,1,6676.0,42477.6,0,1,1613778
2108276,7136,2006,1,4,15769.0,80079.9,1,0,0
683055,2331,1778,2,1,667.0,21078.6,5,4,30773931
632670,2161,1588,0,3,20438.0,66560.4,1,0,0
172339,577,1461,2,4,960.0,17989.0,1,0,0
1004061,3426,1560,2,1,13088.0,26673.1,5,7,59809923
458072,1557,1562,2,4,400.0,24360.0,1,0,0
3539600,274,972,0,0,181.7,47394.3,7,0,0
910212,3101,1165,0,2,2907.0,16027.2,1,12,35845464
567885,1933,1716,2,1,3804.0,21058.8,5,10,49145901
1068781,3651,2077,2,1,2728.0,37341.5,5,13,29599017
860746,2932,1591,2,1,7.0,23813.9,0,9,33505654
44321,148,1011,2,1,1736.0,19741.7,1,9,85938459
